L2_orth,L2_ipa,L2_gloss,L2_etym
ayaba,[àjàbà],banana,
bi,[bì],bin for grain storage,
Bi,[ɓí],A male given name.,
bulam,[bùlám],baboon,
cagwali,[tʃáɡwàlí],spoon,
daŋkali,,sweet potato,
di,[dì],"town, settlement",
dlalaŋ,[ɮàlàŋ],ashes use to flavour soup,
gaji,[ɡàdʒí],"The youngest child, last born.",
ghǝŋ,[ɣə̀ŋ],riverbank,
gul,[ɡúl],small hole,
gwaɓa,,immature baobab fruit,
ku,[kú],hole,
kwagu,[kʷàɡú],baobab,
kǝma,[kə́má],axe,
Mbeɗawa,,A male given name.,
mbwa,[m̥͡bʷâ],"hut, room",
miya,[mìjá],mother,
mpasha,[m͡páʃá],calabash used to hold water,
mpǝrɗa,,tendon,
mshi,[m͡pʃí],corpse,
mta,[m͡tà],die,
mta,[m͡tà],death,
mtlǝmhyi,[m͡ɬə̀mhjì],harvest,
mwasu,[mʷásù],spear,
mǝna,[mə́ná],"The deleb palm, Borassus aethiopum.",
patlahu,[páɬáhù],upper arm,
pci,[m͡ptʃì],sun,
shar,[ʃáɾ],ground squirrel,
shatan,[ʃàtán],"(religion) The Devil, Satan.",
sǝsǝma,,food,
tlambǝl,[ɬàmbə́l],woven basket,
tsi,[t͡sí],arm,
tǝda,[tʰə̀dà],father,
tǝɓǝl,[tə̀ɓə̀l],A type of carving tool.,
u'u,[ʔùʔù],fire,
una,[úná],salt,
vǝla,[və̀là],jujube leaves used in stew,
yimi,[jímí],water,
ɗika,[ɗíká],bird,
