L2_orth,L2_ipa,L2_gloss,L2_etym
anak,,we (1st-person exclusive plural pronoun),
bæŋ-,,to sit,
cö,[cø],water,
cüla,[tʃylɔ],"dog, canine",
ghö,[ɡø],rain,
go:-,,to hear,
guluŋ,,headhair,
hoʔma,,he (3rd-person masculine singular pronoun),
hoʔmet,,she (3rd-person feminine singular pronoun),
hoʔoŋ,,they (3rd-person plural pronoun),
iŋ,,you (2nd-person singular pronoun),
iŋnak,,"yous, y'all (2nd-person plural pronoun)",
kö,,I (1st-person singular pronoun),
tuŋ-,,to see,
ɔŋdat,,we (1st-person inclusive plural pronoun),
ʼa:mik,[áːmik],fire,
ʼli:,,tongue,
θüt-,,to kill,
