L2_orth,L2_ipa,L2_gloss,L2_etym
bama,/pama/,man,
banggarra,/baŋɡaɾa/,blue-tongue lizard,
banggorro,,"turtle
Banggorro jolban(The) turtle jumped.",
gabul,/ɡabol/,"carpet snake, carpet python",
gabulbarra,/ɡabolbaɾa/,"carpet snake denizen, one who is associated with carpet",
galo,,mouse,
gamo,,water,
jido,/ɟido/,torch,
ngaya,/ŋaja/,"I, (first person singular nominative pronoun)",
nyalbay,/ɲalbaj/,story,
rirra,,tooth,
warrngo,,woman,
wombon,,woomera,
yinda,/jinda/,"you, (second person singular nominative pronoun)",
