L2_orth,L2_ipa,L2_gloss,L2_etym
agom,,spouse,
alang,,early,
amaon,,uncle,
anay,,termite,
angog,,(anatomy) forehead,
aninipot,,firefly,
apat,/a.ˈpat/,four,
apog,,lime,
aso,,smoke,
ayam,,dog,
badil,,gun,
baha,,flood,
baka,,cow,
banggi,,night; evening,
banig,,mat,
banwa,,town,
banyo,,bathroom,
bayaw,,brother-in-law,
baybay,,sand,
baybayon,,beach; coast; shore,
bayong,,bird,
bitis,,(anatomy) foot,
buhay,,life,
buhay,,alive,
buhok,,hair,
bungog,,deaf,
burabod,,spring (water source),
burak,,flower,
buta,,blind,
butong,,bamboo,
daghan,,(anatomy) chest,
dagom,,needle,
dila,,(anatomy) tongue,
dugi,,mud,
dungo,,nose,
gadan,,dead,
gamot,,root,
gansa,,goose,
gatas,,milk,
ginhawa,,body,
gunakan,,hen,
gutom,,hungry,
hangin,,wind; air,
haras,,snake,
hilaw,,raw; unripe; uncooked,
hinog,,ripe; mature,
ido,,puppy,
iwata,,bird,
kabag,,gas pain,
kagkag,,rake,
kalwag,,joke,
kamot,,(anatomy) hand,
kanding,,goat,
karibangbang,,butterfly,
kikilat,,lightning,
kuto,,louse (insect),
lima,/liˈma/,five,
linog,,earthquake,
maasgad,,salty,
maati,,dirty,
mahamis,,sweet,
mainit,,hot,
malipot,,cold; cool; chilly,
manok,,chicken,
mapait,,bitter,
mata,,eye (organ),
maya,,sparrow,
namok,,mosquito,
otan,,vegetable,
pakwan,,watermelon,
pandok,,(anatomy) face,
payo,,(anatomy) head,
pisngi,,(anatomy) cheek,
pungko,,mountain,
puso,,(anatomy) heart,
salampati,,dove; pigeon,
sanga,,branch (of a plant),
siko,,elbow,
siwo,,chick,
sugod,,wasp,
suso,,(anatomy) breast; teat; udder,
tamong,,blanket,
tanga,,ant,
taob,,high tide,
taringa,,(anatomy) ear,
tibabong,,dragonfly,
tukbuan,,(anatomy) fontanelle,
tuko,,gecko,
ubak,,bark,
ugob,,breadfruit,
