L2_orth,L2_ipa,L2_gloss,L2_etym
А,,"The first letter of the Nganasan alphabet, written in the Cyrillic script.",
ася,,Dolgan (a person of Dolgan ethnicity),
баабталудя,,"to converse, to interact with",
баабтугуйся,,to speak with,
баабтуса,,to make someone speak,
баагу,,"polynya, place at sea where the water hasn't frozen",
баагутә,,body of water that does not freeze in winter (a sea or lake),
баадя,,"to remain awake, to stay up",
бадиркүбся,,complaint (against someone),
байбудя,,"to throw, to chuck, to hurl",
бакуну,,"Acipenser, sturgeon",
бакурирся,,"to begin to be on guard, to begin to worry, to look over one's shoulder",
бакуруодя,,"to become on guard, to begin to worry, to become roused",
басудему,,permanent hunting ground,
бачебса,,breathing,
бачедя,,to breathe,
баӈ,,dog (Canis familiaris),
бииˮ,,ten,
билякә,,saddle,
биндар,,"line, stroke",
бинтадя,,"to sketch out, to draw the contours of",
буобса,,"conversation, discussion",
буодя,,"to speak, to converse",
быˮ,[bɨʔ],water,
бяри,,"opening, gap",
бяриси,,to be opened,
дебиарсы,,"to stomp, to stamp one's foot",
дебси,,eyebrow,
дебту,,goose,
дебтуа,,dew,
дебтуаса,,"to bear, to withstand",
дебтудя,,"to say, to tell, to convey a message",
дебы,,heel,
делубтуса,,to slacken (of a rope or wire),
денси,,payment,
денту,,glint,
денунтуо,,"strong, tight",
деньдибтысы,,"to evaluate, determine the value of",
кам,,blood,
колы,,fish,
латәә,,bone,
ми,,"we, us (dual)",
мыӈ,,we (pl.),
мәну,,egg,
мәнә,,"I, me",
мәнә,,will,
мәтүˮ,,six,
нагүр,,three,
сатәрә,,arctic fox,
сеймы,,eye,
ситі,,two,
ситіз̌әтә,,eight,
сиәде,,tongue,
сыр,,ice,
сыты,,"he, she, it",
сяйбә,,seven,
сәӈхедир,,five,
тіи,,you (dual),
тобәкәә,,axe,
тыӈ,,you (pl.),
тәнә,,you (sg.),
четә,,four,
ӈабтә,,hair,
ӈамиайчумә,,nine,
ӈуˮоиˮ,,one,
ӈуоиˮ,,one,
ӈүӈкә,,nose,
