L2_orth,L2_ipa,L2_gloss,L2_etym
bal,/pa⁵⁵/,fish,
bas,,aunt,
bav,/pa⁵³/,leaf,
buil,/pui⁵⁵/,fire,
dail,/tɐi⁵⁵/,to die,
dal,/ta⁵⁵/,eye,
gol,/ko⁵⁵/,to laugh,
kap,/kʰa⁵³/,ear,
nal,/na⁵⁵/,thick,
niv,,small,
pads,/pʰat¹³/,blood,
pugs,/pʰuk¹³/,ash,
tent,,short,
wah,/wa³³/,to say,
wox,/wo³¹/,to know,
