L2_orth,L2_ipa,L2_gloss,L2_etym
ade,,(anatomy) chin,
aga,,if,
agiana,,but,
alima,,five,
alipa,,centipede,
alipopo,,firefly,
alu,,direction,
anca,,fragrant mango,
anitu,,animism,
aono,,six,
aonoatu,,six hundred,
aopo,,four,
are,,"long, large sickle",
ata,,roof,
ate,,(anatomy) liver,
awinga,,(anatomy) shoulder,
bada,,powder,
baga,,(anatomy) tooth,
baju,,clothing,
baliu,,axe,
baloti,,plank; board,
bambara,,(anatomy) chest,
bangkele,,girl,
bantiluku,,turtle,
barimbi,,fin,
baro-baro,,riddle,
basa,,word,
basitara,,ruler,
batara,,body,
bate,,gravestone,
bati,,grasshopper; locust,
batili,,large tray,
batutu,,container; bag,
beiwa,,how,
bele,,can,
benci,,gasoline,
bengi,,evening; night,
bengka,,water buffalo (large ungulate),
bengo,,back; behind,
benu,,coconut fiber,
berese,,thunder,
beti,,measuring rope,
betue,,star,
bimba,,sheep,
bingke,,ravine,
bini,,tuft; cluster,
birantua,,female (animal),
biti,,chisel,
boa,,lie; falsehood,
bobu,,term of endearment for a boy,
boe,,pig,
bolago,,rattan,
bone,,sand,
bose,,oar; rowing tool,
bua,,sarong; blanket,
buja,,card,
bukao,,spider,
bulawa,,gold,
bulei,,later,
bulo,,funnel,
bulu,,mountain,
bungka,,crab,
bungu,,package; wrap,
bunto,,curse; evil spell,
dero,,a kind of cultural dance,
doe,,end; tip,
dolodo,,wild boar,
donci,,intonation,
doula,,floor,
gaga,,very,
gambara,,drawing; photo; painting,
gambu,,guava,
gampaya,,papaya,
ganaga,,jackfruit,
gancu,,hook,
gandaria,,porch; sitting room,
gandawari,,attachment to a house in a rice field,
garagaji,,saw (tool),
garisi,,line,
gawu,,cloud,
gesi,,commotion,
goa,,corn,
gola,,sugar,
goroba,,cart; wagon (pulled by oxen or other animals),
gulompu,,mud,
gumawu,,group,
gumba,,large water jar,
guna,,use; purpose,
gunci,,scissors,
guru,,teacher,
heto,,hectare,
ia,,he; she; they (singular),
ikami,,we (exclusive),
ike,,weaving device,
iko,,you (singular),
inala,,harvest,
inda,,debt,
inggu,,nature; characteristic; attitude,
inosa,,breath,
isei,,here,
isi,,content,
isira,,they,
iwali,,battle; war,
iwei,,like this,
iwengi,,yesterday,
jam,,time,
japi,,cow; bull; ox,
jara,,horse,
jarita,,story,
jibo,,small or soft splash,
Jumaa,,Friday,
kabilasa,,unmarried young man,
kadera,,chair; bench,
kaeoa,,full moon,
kakonoana,,truth,
kaleja,,ape,
kaliawo,,shield,
kalibamba,,butterfly,
kalimbubu,,bubble,
kalindoro,,worm,
kaloa,,raven; crow,
kaloro,,rope,
kalowa-lowa,,improper; indecent; fittingly disappointed of,
kaluku,,coconut,
kalumbe,,snail,
kalumpa,,shoe,
kambalili,,unfinished rice barn,
kamboa,,hole,
Kamisi,,Thursday (day of the week),
kandao,,long sickle for cutting grass,
kanene,,mockery; ridicule,
kangilo,,gap; rift,
kangua,,complaint,
kanjei,,spear (for fish or cattle),
kanta,,potato,
kanto,,bag,
kantoro,,office,
kanuku,,(anatomy) fingernail; toenail,
kapala,,head,
kapi,,wing,
kapita,,jury,
kapuga,,palm fiber,
kapuna,,crocodile,
karajaa,,work,
karanala,,curse,
karanci,,rattan basket,
Karasite,,Christian,
karatasa,,paper,
karawe,,(anatomy) finger,
kareba,,information,
kari,,dried meat; jerky,
karoda,,rice porridge mixed with meat or vegetables,
kasa,,bean,
kasoro,,mattress,
kasubi,,cassava,
kasuru,,complaint; grumbling,
katedo,,yellow squash,
katipoa,,bat (animal),
katumpu,,(anatomy) thumb,
kawali,,wok,
kawaona,,distance,
kawengi,,night,
kawoko,,grass,
kebe,,goat,
keke,,trench,
kente,,power; energy,
kila,,lightning,
kinali,,gutter; drain,
kinco,,(anatomy) muscle,
kinowia,,dusk,
kinta,,village,
kipu,,fish trap made from rattan,
kita,,we (inclusive),
koda,,photograph; drawing; map,
koi,,bed,
koje,,T-shirt,
kolo,,tax debt,
koloa,,something carried on the back,
koloka,,bedbug,
kombo,,fist; handful,
komi,,you (plural),
kondi,,food,
konga,,rice husk,
kono,,true,
konoa,,choice,
kopa,,slogan,
kopi,,coffee,
koro,,body,
kou,,wood,
kula,,ginger,
kuli,,(anatomy) skin,
kulimba,,hide; animal skin,
kulimu,,fog,
kuma,,germ,
kumbeo,,window,
kunco,,muscle,
kungku,,cornflour,
kuse,,cuscus,
kuwawa,,humor; joke,
labi,,remainder,
labo,,container for drinking water,
ladi,,knife,
laki,,male,
lalowe,,flute,
lamale,,small shrimp,
lambu,,mosquito net,
lana,,oil (cooking),
landa,,fishing net; dragnet,
langi,,sky,
langkona,,height,
lari,,root (of a plant),
lawa,,hindrance; obstacle,
lele,,catfish,
lelo,,tail,
lemo,,tangerine; citrus,
lempe,,slope,
lence,,(anatomy) face,
lencena,,shape; appearance,
limatu,,five hundred,
loba,,colors and markings on animal fur,
lobu,,cave,
lodi,,stylish (of a young person),
loka,,banana,
loke,,plug,
lolita,,spoken sentence,
lomu,,fat,
lonco,,cup; bowl,
londo,,extension; expansion,
lotu,,use,
lou,,direction,
lowe,,eagle,
lowu,,pit,
luba,,bracelet,
lula,,albumen,
luna,,pillow,
lupu,,dwarf buffalo,
malaeka,,angel,
malunu,,(astronomy) Pleiades,
mampo,,bat (animal),
manisa,,honey,
manu,,chicken,
marasawu,,rainbow,
mari,,place for unhusked paddy,
marisa,,pepper,
masapi,,eel,
masigi,,mosque,
masina,,machine; generator,
mata,,eye (organ),
mbira,,part; section,
mbui,,also,
mbulu,,(anatomy) shinbone,
meja,,table,
menobola,,bat (animal),
meo,,meow (sound of a cat),
minggu,,week (period of seven days),
Minggu,,Sunday,
morowe,,mango,
nakaja,,hard; difficult; tough,
nakakata,,itchy,
nakakia,,"doubtful; uncertain, reluctant",
nakalimoma,,"confused, senile",
nakaloa,,"empty, loose",
nakamumu,,purple,
nakaria,,rich; prosperous,
nakawao,,far,
nakeli,,blue; bright green,
nakinda,,steep,
nakodi,,small,
