L2_orth,L2_ipa,L2_gloss,L2_etym
ilik,,"(Chukchansi, Chawchila) Alternative form of ˀilik'",
ilik',,"(Kechayi, Dumna) water",
othrou,,(Noptinte) head,
sasa,,(Dumna) eye,
siasia,,(Noptinte) eye,
timethril,,(Noptinte) eyebrow(s),
ˀilik',,(Chukchansi) water,
