L2_orth,L2_ipa,L2_gloss,L2_etym
अघिन,/əɡʱɪn/,fire,
आवाज,,"noise, sound",
उहाँ,/ʊ.ɦɑ̃ː/,"(northern) he, she, it (far reference)",
-ए,,"emphatic suffix in reduplicated nouns
हड्डिए हड्डिhaḍḍie haḍḍinothing but bones, all bones",
एकदम,,"really, very, एकदम थकि गेले।ekdam thaki gele.He became",
कर्बा,,to do,
कारन,,reason,
कुकुर,,dog,
खाबा,,to eat,
जामा,,"shirt, garment",
ड,,"a noun classifier, suffixed after words ending in vowels or voiced consonants, except for र",
तम़ा,/t̪ə.mʱɑː/,plural of तुइ (tui); you all,
तुइ,,you,
थक्बा,,to become tired,
दाना,,seed,
दुऩि,,milk,
दुस्मन,,"enemy, foe",
देख्बा,,to see,
देस,,"country, nation",
नाअँ,,"name, मोर नाअँ कपूर।mor nā'ã kapūr.My name [is] Kapoor.",
फल,,fruit,
बिख,,poison,
बुद्धि,,"wisdom, intelligence",
बुऱा,[buɾ̥æ̤],"geezer, old man",
मग्लानिया,,an Indian (person from the country India),
मर्बा,,to die,
मार्बा,,to kill,
मुइ,,I (1st person singular personal pronoun),
मुइँ,,we,
मोर,,"genitive of मुइ (mui); my, mine",
राजबंसि,,Rajbanshi,
लोक,,man,
सुन्बा,,to hear,
हड्डि,,bone,
हबा,,to be,
हामा,,plural of मुइ (mui); we,
