L2_orth,L2_ipa,L2_gloss,L2_etym
Abazuri,,Abkhaz language,
abca,,stream,
abdezi,,ablution,
abuǩaťi,,lawyer,
acanli,,avaricious,
ada,,island,
adai,,"candidate, nominee",
adaleťi,,justice,
adeťi,,"custom, habit.",
adresi,,address,
afieťi,,"health, appetite",
Afriǩa,,Africa,
agure,,"reluctant, unwilling",
ajlia,,dragon,
aklemi,,camel,
aktori,,actor/actress,
alakarga,,European roller (bird),
Alamani,,Germany (a country in Europe),
alboni,,alphabet,
aletriǩi,,electricity,
aleťi,,tool,
alimorci,,crocus,
alimse,,niece/nephew,
alioni,,seagull,
alkoli,,alcohol,
alla,,God,
ambai,,news,
ameliyaťi,,operation,
Ameriǩa,,America,
Ameriǩanuri,,American,
amolva,,entrance; introduction,
ampuli,,bulb,
amʒika,,"a little, some",
amʒiǩa,,little,
ananǩeni,,main responsibility,
anaşiťi,,anarchist,
ancaği,,however,
andaseni,,whereas,
anderi,,the objects left after by a dead person,
anťama,,peach,
anťeni,,antenna,
apiçoras,,instantly,
aranża,,orange (colour),
Arap̌uri,,Arabic,
arcoxoni,,namesake,
arguni,,axe,
ariza,,trouble,
Arkaburi,,of/from Arkabi,
artisi,,artist,
artiǩati,,each other,
artoba,,"unity, union",
Arťaşeni,,Ardeshen (a town in north Black Sea),
Arťaşenuri,,of/from Ardeshen,
arʒo,,one of,
asiťi,,acid,
asǩerona,,military service,
avla,,courtyard,
Avropa,,Europe (a continent),
aşo,,"so, thus; such",
aťleťi,,athlete,
aťǩi,,weft,
aťǩozi,,slope,
aǩop̌uri,,childless,
aǩoşka,,window frame,
aǩra,,edge,
aǩrep̌i,,scorpion,
aǯup̌eťi,,hard-working,
baboni,,having a father,
babuza,,handful,
bajgi,,V-shaped object,
bakani,,minister,
bakanluği,,ministry,
balucaği,,tomato,
bambaǩi,,cotton,
barbali,,wheel,
basiťi,,basic,
batmani,,large cube,
bayami,,festivity (holy or national celebrations),
bayraği,,flag,
baçxuri,,silver,
baç̌ǩa,,"packet, package",
bağuli,,suitcase,
bağulya,,sparrow,
baǩi,,"barn, cowshed",
baǩlava,,baklava (dessert),
beani,,"claim, declaration, statement",
beciťi,,"important, significant",
beciťoba,,importance,
bedarva,,shingle,
beleťi,,ticket,
benzini,,petrol; gas,
bereburi,,childish,
beroba,,childhood,
berǯeuli,,pomegranate,
beťi,,ugly,
bgara,,bereavement,
bgareri,,,
bgarineri,,"tearful, weepy",
bileťç̌i,,ticket collector,
bilgisayari,,computer,
bilyanťi,,diamond,
binexi,,grapevine tree,
birapa,,song,
biç̌i,,boy,
bobola,,"insect, beetle",
boboç̌a,,cockroach,
boduci,,jerrycan,
borci,,"debt, loan",
Boçxa,,,
Boçxuri,,,
boğaǩisťi,,silver necklace,
boşi,,"empty, free",
boťi,,mould,
boťliǩa,,bottle,
brinci,,rice,
buksi,,bump,
buleǩi,,radish,
buluza,,blouse,
bulvari,,boulevard,
bunduri,,lazy,
bundğa,,pinion,
burbu,,bat,
bureği,,,
burguli,,knee,
buťǩa,,"page, tree leaf",
buťǩuci,,bee,
bużgi,,hedgehog,
bużi,,"nipple, teat",
buʒxa,,"finger nail, toenail;",
bğeri,,shaved,
cedginu,,craving to,
