L2_orth,L2_ipa,L2_gloss,L2_etym
hana,,"day (as contrasted with ruki (night)), sun, Synonym:",
hana,,"(stative) warm (as anything affected by glowing heat),",
honu,,turtle,
hā,,"sacred, forbidden",
kau,,to swim,
mahana,,(stative) warm,
mātau,,to know,
namu,,"insect, mosquito",
one,,sand,
re'o,,language,
reko,,(dialectal) language,
turi,,To be deafened with noise.,
turi,,(anatomy) knee,
turi,,"A small white bird about the size of a Robin, with",
turi,,(anatomy) knee,
turi,,"A small white bird about the size of a Robin, with",
turi,,"A small white bird about the size of a Robin, with",
va'ine,,woman,
