L2_orth,L2_ipa,L2_gloss,L2_etym
Ꭰ,/a/,first letter of the Cherokee alphabet.,
ᎠᎢ,,he/she/it is walking,
ᎠᎥᏍᎦ,,he/she/it is placing it (a solid object) on the ground,
ᎠᎥᏏ,,"he/she is handing it (a solid object) to him/her, giving it to him/her",
ᎠᎦᎳᏍᎦ,,he/she/it is breaking it (a flexible object),
ᎠᎦᎷᎦ,,"tornado, twister",
ᎠᎦᎾᏗᎠ,,he/she/it is licking him/her/it,
ᎠᎦᏍᎦ,,it is raining,
ᎠᎦᏍᎦᏂᏓ,,left-handed,
ᎠᎦᏍᎬ,/a.ɡas.ɡə̃/,rain,
ᎠᎦᏓᎭᎢ,,dirty (animate),
ᎠᎦᏔᎯ,,witness (person bearing testimony),
ᎠᎦᏔᎿᎢ,,"knowledgeable, learned",
ᎠᎦᏖᎾᏍᏗᎢ,,scenery,
ᎠᎦᏘᎭ,,he/she/it is peeking through it,
ᎠᎦᏘᏱ,,"guard, watchman",
ᎠᎦᏙᎲᏍᏗ,,wisdom,
ᎠᎦᏙᎵ,,his/her/its eye,
ᎠᎦᏛᎴᏍᎦ,,he/she/it is going through it,
ᎠᎦᏟᏱ,,eager,
ᎠᎦᏴᎵ,,"old (animate), elderly",
ᎠᎦᏴᎵᎨᎢ,,old woman,
ᎠᎧᎲᎠ,,he/she/it is pushing him/her/it (a living thing) aside,
ᎠᎧᎵᎢᎭ,,he/she/it is filling it,
ᎠᎧᏁᏍᏗ,,badge,
ᎠᎧᏍᎨᏂ,,hip (anatomy),
ᎠᎨᎮᎦ,,he/she/it is chasing him/her/it,
ᎠᎨᎯ,,"he/she/it is chasing him/her/it, pursuing him/her/it",
ᎠᎨᏴ,,"woman, female",
ᎠᎩ-,,"I, my (alienable personal pronoun prefix)
ᎠᎩᏥ (agitsi) — She is my mother",
ᎠᎩᎠ,,he/she/it is picking it up.,
ᎠᎩᎵᏲᎦ,,"he/she/it is suffering, is in pain",
ᎠᎩᎾ,,young animal (not born in a litter or hatched),
ᎠᎩᏍᎦ,,he/she/it is swallowing it,
ᎠᎩᏍᏙᎠ,,he/she/it is chewing it,
ᎠᎩᏟᏱ,,"agony, pain",
ᎠᎩᏠᏒᏍᏗᎢ,,"stairs, steps",
ᎠᎪᎲᏍᏗᎭ,,"he/she is burning it, he/she is setting it on fire",
ᎠᎪᎵᏰᎠ,,he/she is reading it,
ᎠᎪᏍᏚᎩᏍᏗ,,branch lettuce (Saxifraga micranthidifolia),
ᎠᎪᏩᏛᏗᎭ,,he/she is showing it to him/her,
ᎠᎫᏌ,,"a Creek, a member of the Creek tribe",
ᎠᎬᏍᏉᎠ,,he/she is washing his/her face,
ᎠᎬᏓᎨᏂ,,his/her/its forehead,
ᎠᎬᏱᏗᏣ,,in the way,
ᎠᎲᎠ,,he/she/it is moving it from one place to another,
ᎠᎴᏗᎭ,,he/she is placing a long object in an upright position,
ᎠᎵᎢ,,friendship,
ᎠᎵᎬᏓᏃᏍᏙᏗ,,headband,
ᎠᎵᎬᏚᎴᎠ,,"he/she is removing or taking off something from his/her face (mask, veil, etc.)",
ᎠᎵᎮᎵᏤᎭ,,he/she is thanking him/her,
ᎠᎵᏍᎩᎠ,,he/she is dancing,
ᎠᎵᏍᎫᏍᎦ,,he/she/it is nodding his/her/its head,
ᎠᎵᏍᏆᏗᎠ,,"it is ending, coming to an end",
ᎠᎵᏍᏕᎵᎭ,,he/she is helping him/her,
ᎠᎵᏍᏚᎴᎭ,,he/she is washing his/her hair,
ᎠᎵᏍᏚᎶ,,crown,
ᎠᎵᏎᎭ,,he/she/it is carrying it on his/her/its back,
ᎠᎵᏏ,,maternal grandmother,
ᎠᎵᏔᏬᎠ,,he/she is combing his/her hair,
ᎠᎵᏔᏬᏍᏗ,,comb,
ᎠᎵᏖᎸᎲᏍᎦ,,he/she/it is moving (without changing location),
ᎠᎵᏣᏙᎲᏍᎩ,,"preacher, minister",
ᎠᎵᏥᎭ,,it is boiling,
ᎠᎵᏥᏗᎭ,,he/she is boiling it,
ᎠᎵᏥᏙᏂᏙᎯ,,evangelist,
ᎠᎵᏰᎲᏍᎦ,,"it (a plant) is growing, is sprouting",
ᎠᎵᏰᏑᎶ,,glove,
ᎠᎵᏰᏑᏍᏙ,,ring (piece of jewelry),
