L2_orth,L2_ipa,L2_gloss,L2_etym
A,,"The first letter of the Blagar alphabet, written in the Latin script.",
ab,,fish,
abang,/abaŋ/,village,
ad,/ad/,fire,
ara,,pan,
aru,,two,
B,,"The second letter of the Blagar alphabet, written in the Latin script.",
bapa,,crocodile,
be,/be/,pig,
belta,,and,
binanta,,animal,
bindaqali,/bindaʔali/,elephant,
buk,/buk/,book,
buku,,mountain,
buta,,four,
desa,,village,
di,,also,
ele,,big,
emangpi,,all,
guru,,teacher,
halomang,,first,
hava,/hava/,house,
hiba,,new,
hur,/hur/,language,
id,/id/,star,
jabar,/jabar/,dog,
jar,,water,
jasi,,bad,
je,,canoe,
kiki,,small,
kondo,/kondo/,shirt,
kuda,,horse,
kuta,,"fat, thick",
Lahatala,,God,
lama,,plate,
mana,,place,
meke,,clay,
mol,,banana,
na,/nɑ/,I,
na,/nɑ/,thing,
ne,,"human, person",
nu,/nu/,one,
ora,,tail,
por,,"earth, world",
tama,,tasty,
tang,/taŋ/,sea,
te,,"wood, tree",
tue,,three,
tuwe,,three,
ub,,sugar cane (Saccharum officinarum),
uru,,moon,
uruka,,"dry, crunchy",
user,,fast,
ved,,sun,
vet,,coconut,
yer,,water,
