L2_orth,L2_ipa,L2_gloss,L2_etym
fine,,"woman, female (of any sort)
fine fau ― young woman
tiana fine ― his wife
tiona fine ― his daughter
fine riki ― mistress",
ka,,(Aniwa) to squeal,
kabamtangi,,headwind,
namu,,(Aniwa) mosquito,
pakora,,"a wound
pakora rufiea serious wound
pakora saa slight wound",
paraka,,"(Aniwa) a convoy, guard",
sa,,"bad, ugly",
tai,,"the sea, salt water",
turi,,corner,
vai,,water (clear liquid H₂O),
