L2_orth,L2_ipa,L2_gloss,L2_etym
𝠞,,three; 3,
𝡄,,four; 4,
𝡌,,five; 5,
𝣵𝪢,,one; 1,
𝡚𝪜,,the letter B,
𝡚𝪜,,characteristic,
𝡊𝪜𝧣,,Europe,
K@Side-PalmForward,,the letter K,
𝣜𝪢,,two; 2,
OpenM@Side-PalmDown,,the letter M,
𝠀𝪟,,the letter S,
𝠎𝪜,,The letter V,
𝠕,,The letter U,
𝠕𝤫,,The letter Ú,
𝠕𝪜,,The letter H,
𝠚𝪜,,The letter R,
𝡊𝪜,,the letter E,
𝡊𝪜𝤫,,the letter É,
𝡐𝪜,,the letter Æ,
𝢄𝪜,,the letter N,
𝢒𝪜,,The letter I,
𝢒𝪜𝤫,,The letter Í,
𝢠𝪜,,The letter Y,
𝢠𝪜𝤫,,The letter Ý,
𝢥𝪜,,the letter Þ (thorn),
𝢻𝪜,,The letter D,
𝣍𝪜,,The letter T,
𝣎𝪜,,The letter O,
𝣜𝪜,,the letter L,
𝣷𝪜,,the letter A,
𝣷𝪜𝧣,,the letter Á,
