L2_orth,L2_ipa,L2_gloss,L2_etym
-aachí,,Added to a noun to indicate something resembling the noun.,
ahpaaxá,,cloud,
ahú,,"(stative, intransitive) many",
ak-,,who (relativizer),
akbaakuxshí,/akmaːkuxʃí/,"lawyer, Synonyms: akbaaóhchipchi, akbaleeilíiaachiwi",
akbaalaxchí,,policeman,
akbaawaaláachaalee,,mailman,
akbaleeluushí,,cannibal,
akbiláachia,/akminâːt͡ʃiːa/,fireman,
ala-,,"Derives nouns from verbs, meaning where or when the action takes place.",
alataláaiaschiluu,/anatanâː.iːaʃt͡ʃinuː/,gas station,
Alaxchíiahu,/anaxt͡ʃíːahu/,Plenty Coups,
Alihkaluusúu,/anihkanuːsûː/,Easter,
aláakko,/anâːkko/,travois,
ammaachimmúu,/ammaːt͡ʃimmûː/,school,
Ammalapáshkuua,/ammanapáʃkuːa/,Billings (a city in Montana),
Apsáalooke,,the Crow tribe,
baachimmí,/maːt͡ʃimmíː/,"(active, intransitive) count, (active, intransitive)",
baalashiísshee,,buffalo berry,
baalú,,bead,
baapúxta,/maːpúxta/,otter,
baashchíili,,white person,
baashchíinnaaka,,white child,
Baaxawuaashí,/maːxawuːa.aʃí/,Crow Agency (a town in Montana),
bacheé,,man (especially a man in his forties),
badé,,Alternative spelling of bate,
basáa,,"autumn, fall",
bate,,male-bodied person who dresses and lives as a woman,
baté,,Alternative spelling of bate,
biláa,,fire,
bilí,,water,
bishkawaaláaxa,,Crazy Dog (member of the Crazy Dog society),
bishká,,dog,
bishée,,buffalo,
bishéelaxpe,,buffalo hide,
boté,,Alternative spelling of bate,
báashu,,"feather, fan",
báačii,,pine,
bálaa,,"money, dollar",money
bía,,woman,
cheéta,/t͡ʃéːta/,"wolf, boogieman (clarification of this definition is",
cheétxiilisaa,/t͡ʃéːtxiːnisaː/,gray wolf,
chichká,,prairie chicken (Tympanuchus cupido),
Chichúchi,,Hardin (a city in Montana),chichúchi
chihpapúushi,,chipmunk,
chihpá,,prairie dog,
chilakaá,/t͡ʃinakáː/,"(active, transitive) drive (a vehicle)",
chía,,too (to an excessive degree),
chía,,"(stative, intransitive) white",
chía,,"(stative, intransitive) white",
chíahisshi,,strawberry roan,
chíilape,,buffalo bull,
chíisa,,tail,
daawiia,,three,
duupe,,two,
duushí,/nuːʃí/,"(active, transitive) eat",
dáaka,/nâːka/,"(inalienable) child, offspring",
dáaxape,,buffalo calf,
hawate,,one,
huupé,,shoe,
hísshi,,(intransitive) red,
húppii,/húppiː/,soup,
Ihkaléaxdaaka,/ihkanéːxnaːka/,George Armstrong Custer,
iichilakaá,,steering wheel,
iichíili,,"(obsolete) elk
Synonym: iichíilikaashi",
iichíilikaashi,,elk,
iisashpíta,/iːsaʃpíta/,rabbit,
iisashpítbaaluusuu,/iːsaʃpítmaːnuːsuː/,lettuce,
iishbiixisshe,,bobcat,
kuxshí,/kuxʃí/,"(active, transitive) help",
káa,/kâː/,"(active, intransitive) laugh",
púushi,/pûːʃi/,"(stative, intransitive) striped",
shíipaachi,/ʃîːpaːt͡ʃi/,"banana, bologna, hot dog",
sáaka,/sâːka/,frog,
taláa,/tanâː/,"grease, oil, gasoline, petrol",
taláashiili,/tanâːʃiːni/,butter,
táxxehche,/táxxeːht͡ʃeː/,"(active, transitive) shoot, fire (a gun)",
xoóxaashe,,corn,
íile,,blood,
óoli,,"(active, transitive) wait for",
óosshee,/ôːʃʃeː/,"(active, transitive) cook, (active, transitive) burn,",
óosshee,/ôːʃʃeː/,food that is ready to eat,
úase,,wound,
úuwata,,"metal, (obsolete) money, Synonym: bálaa",
úuxbishke,,white-tailed deer,
úuxdaaka,/ûːxnaːka/,fawn (young deer),
