L2_orth,L2_ipa,L2_gloss,L2_etym
buluman,,big,
gangahman,,"antilopine kangaroo, antilopine wallaroo",
gangaman,,"antilopine kangaroo, antilopine wallaroo",
guda,,fire,
lari,,arm,
matjjin,,language,
nguhun,,"excrement, faeces, shit",
niji,,uncle,
wahan,,water,
