L2_orth,L2_ipa,L2_gloss,L2_etym
ati,,to know,
bona,,to see,
busuku,,night,
buta,,to ask,
dla,,to eat,
dlela,,path,
fa,,to die,
fati,,woman,
gqoka,,to wear,
hlaba,,earth,
hladi,,fish,
hlala,,to sit,
hlidiyo,,heart,
hloko,,head,
imbewu,,seed,
imbwa,,dog,
indlebe,,ear,
intusi,,milk,
iyomo,,"beast, ox",
lala,,to sleep,
lidzolo,,knee,
lifu,,cloud,
ligama,,name,
ligati,,blood,
likhala,,nose,
likhwapha,,armpit,
lilanga,,sun,
liphaphu,,lung,
liqanda,,egg,
litinyo,,tooth,
litsambo,,bone,
litshe,,stone,
lulwimi,,tongue,
luma,,to bite,
luphaphe,,feather,
luphondzo,,horn,
lutipho,,nail,
ma,,to stand,
madi,,water,
mafutsa,,fat,
mandze,,root (of a plant),
moya,,wind,
mungane,,fly,
musi,,smoke,
mutsi,,tree,
mvula,,rain,
naba,,mountain,
ncedza,,to help,
ndzodza,,man,
nede,,leg,
ngcono,,better,
nilo,,fire,
nkanyeti,,star,
nomo,,mouth,
notsa,,ash,
nyama,,meat,
nyanga,,moon,
nyosi,,bee,
oma,,to become dry,
pha,,to give,
phatsa,,to carry,
qhuba,,to drive,
sandla,,hand,
sibindzi,,liver,
sifo,,"disease, sickness",
sifuba,,chest (of the body),
sikhumba,,skin,
sila,,tail,
sisu,,"belly, stomach",
ta,,to come,
tsi,,to say,
va,,"to hear, to understand",
xoxa,,"to chat, to discuss",
