L2_orth,L2_ipa,L2_gloss,L2_etym
talinga,,(anatomy) ear,
ᝀ,/a/,The first letter of the Buhid Script.,
ᝁ,/i/,The second letter of the Buhid Script.,
ᝂ,/u/,The third letter of the Buhid Script.,
ᝃ,/k/,The fourth letter of the Buhid Script.,
ᝄ,/ɡ/,The fifth letter of the Buhid Script.,
ᝅ,/ŋ/,The sixth letter of the Buhid Script.,
ᝆ,/t̪/,The seventh letter of the Buhid Script.,
ᝇ,/d̪/,The eighth letter of the Buhid Script.,
ᝈ,/n/,The ninth letter of the Buhid Script.,
ᝉ,/p/,The tenth letter of the Buhid Script.,
ᝊ,/b/,The eleventh letter of the Buhid Script.,
ᝊᝓᝑᝒᝇ,,the Buhid language,
ᝋ,/m/,The twelfth letter of the Buhid Script.,
ᝌ,/j/,The thirteenth letter of the Buhid Script.,
ᝍ,/r/,The fourteenth letter of the Buhid Script.,
ᝎ,/l/,The fifteenth letter of the Buhid Script.,
ᝏ,/w/,The sixteenth letter of the Buhid Script.,
ᝐ,/s/,The seventeenth letter of the Buhid Script.,
ᝑ,/h/,The eighteenth letter of the Buhid Script.,
ᝒ,/i/,The independent form of the letter ᝁ in the Buhid Script.,
ᝓ,/u/,The independent form of the letter ᝂ in the Buhid Script.,
