L2_orth,L2_ipa,L2_gloss,L2_etym
'wrhlkr',,bone,
'wrhlkun,,(anatomy) liver,
alosi,,rice,
cahkʷoh,,"(US) pants, (UK) trousers",
ca·ƚ,,sand,
cecekʷ,,(ichthyology) fin,
cegemem,,hummingbird,
cegeˀl,,seaweed,
cekʷs,,heart,
cek̓or,,periwinkle (flower),
cewes,,hand,
ceyketew,,pinkie (finger),
chkweges,,the northern fur seal,
cik̓ʷar,,chair,
cimos,,uncle,
cirˀɹyˀ,,bear,
ci·gɹy,,huckleberry,
ci·k,,money,
ci·šep,,flower,
cmu·k,,wildcat,
cohpos,,fly (insect),
cokco·p̓,,(music) drum,
cpegaˀr,,ear,
cpišɹˀɹƚ,,mirror,
curp̓ɹˀy,,comb,
cwinkor,,word,
cwinkuk,,language,
c̓ek,,wren,
c̓išah,,"dog, Synonym: megokʷ",
c̓uc̓iš,,bird,
haˀa·g,,rock,
hegon,,spoon,
hekʷsaˀ,,whale,
herpuc,,ant,
heyomus,,skunk,
hogec,,star,
hohkum,,tobacco,
ho·leƚ,,garden,
ho·loh,,basket,
ho·reˀmos,,animal,
hoˀow,,cedar,
hu·k,,child,
hu·ksoh,,child,
hɹk̓ʷɹh,,rabbit,
kahkah,,sturgeon,
kawe,,coffee,
ka·p̓,,leaf,
kaˀar,,pet,
kecoyƚ,,day,
keget,,panther,
kegey,,doctor,
kegor,,porpoise,
kelok,,goose,
kelomehl,,"fall, autumn",
kelomeƚ,,"autumn, fall",
kepceniš,,fawn,
ker,,key,
keyoh,,"early fall, early autumn",
keˀmow,,food,
keˀwin,,eel,
kipun,,winter,
kipun,,be winter,
kishen,,summer,
kishen,,be summer,
klew,,waterfall,
knu·u,,hawk,
kohta'r,,"one (tree, stick, straight thing)",
kohtoh,,one (round thing),
kokos,,mother,
kowiš,,stick,
kowištewoƚ,,cemetery,
koˀses,,crab,
ku,,dove,
kyah,,spring(time),
kɹlɹmɹkɹƚ,,pistol,
kɹwɹgɹs,,wrist,
kɹƚ,,earring,
kʷar,,nail (metal piece),
kʷescin,,strawberry,
kʷoytemeˀl,,shoulder,
kʷɹykʷɹyɹc,,screech owl,
kʷɹƚ,,image,
k̓erep,,widow,
k̓o·ˀy,,bluejay,
k̓yow,,swan,
la·s,,road,
la·yekʷ,,path,
lekitaˀ,,(anatomy) back,
leptenok,,cloud[1],
locoˀm,,toad,
lɹgɹˀl,,buzzard,
mec,,fire,
mech,/mɛc/,fire,
meclah,,fireplace,
megokʷ,,"dog, Synonym: c̓išah",
megɹsik,,weasel,
mekʷc,,snail,
mekʷtaˀ,,stump,
melin,,"eye(s) (literally ""someone's eyes""; this noun is inalienable",
mera·,,smoke,
mew,,widower,
mewah,,boy,
mewiƚ,,elk,
meƚkuk,,cave,
meˀyeƚ,,stinging nettle,
meˀyk̓ʷelep,,poison ivy,
meˀyk̓ʷelu·p̓,,poison oak,
miƚpeƚ,,leg,
mohkaˀ,,gooseberry,
mohkoh,,louse,
mokʷsek,,muscle,
mol,,dung,
moƚkʷoh,,head,
moˀohpir,,fog,
mulah,,horse,
munipɹni,,thistle,
mɹkcɹˀɹkɹƚ,,hip,
mɹ·gen,,lungs,
mɹˀɹx,,gills,
nahkoˀ,,"board, plank",
nek,,first person singular pronoun; I,
nekomuy,,ability,
nepeˀwiš,,fish,
