L2_orth,L2_ipa,L2_gloss,L2_etym
cutim·šum,,I'm fine,
fa·fa,,live oak,
guˀuh,/ɡuʔuh/,yes,
hajá·po-,,chief,
hajˀi-,,stepfather,
halé·-to-,,"wilderness, wild animal, dweller of the wilderness, the animal people",
heceŋ·-a-,,ugly,
hojèˀ,,next,
hojíč-ŋe-,,to become angry,
homó·košu-,,fly,
ho·čonu-,,leg,
hukúˀme-,,sage,
hyp·yp·i-,,tarantula,
háj·e-t,,near,
hás·yny-,,abalone,
háṭ·e·-,,"foot, hoof",
héj·i-,,additional,
hé·sa-,,nest,
hís·ak,,"he, she, it",
hój·a·-mu-,,ancient,
hók-ŋe-,,to be active,
hól·ok·iṭiwa-,,butterfly,
hós·ok·iliwa-,,quartz,
húŋ·e-,,to sit,
húŋ·u-,,wolf,
hý·ja,,to arrive,
jaṭís·a-,,"comb, hairbrush",
juk·ulu-,,meadowlark,
juše-,,hair of the head,
jú·pa-k·y-,,to accompany,
kawý·ly-,,night,
ka·ma·-,,bed,
kenék·aky-,,seven,
kolí-,,girl,
kát·ala·la,,ankle,
káw·inṭa-,,eight,
ká·pusu-,,underarm,
kéŋheṭija·ky-,,eleven,
kéŋ·e-,,one,
kéŋ·e-t·i-,,alone,
kíl·i-,,antler,
la·ma-,,tree,
le·ka,,white oak,
liwá·-,,word,
-l·i-,,and,
lé·čy-,,cow,
líl·e-m·yˀ,,above,
lí·čič·i-,,hummingbird,
lúk·u-,,shellbead,
lúp·u-,,acorn cracker,
mit·tán,,when,
mi·kán,,maybe,
miṭip·kur,,how are you?,
mutá·-j-,,to gather basket materials,
myn·ným,,where,
my·ˀah,,I am,
má·jyŋy-,,"female chief, chief's wife or daughter",
máš·ok·a-,,five,
mé·we-,,squirrel,
míw·eˀa-,,body,
míw·y-,,"person (especially an Indian one), human being",
načá·k-,,to growl,
naˀ·á-,,twenty,
naˀá·ča-,,ten,
nedṭ,,here,
not·to,,there,
nýk·a-,,rain,
nýk·a-,,to rain,
nýp·a-,,acorn soup,
palát·atà-,,woodpecker,
palá·ṭikin·a-,,lettuce,
pasú·ka-,,muscle,
paṭ·a-,,grinding stone,
py·laj-,,valley,
pátkajy-,,raccoon,
pá·čany-,,forearm,
salten-,/saltenː/,skillet,
santija-,/santijaː/,watermelon,
siwo·ja-,/siwoʔjː/,onion,
sun·u-,,to get wood,
sykýˀ-ja-,,"writing, pencil, mark",
só·koju-,,antelope,
tatát·-i-,,brown,
tel·a-,,to become paint,
tisí·najy-,,ant,
tolom·maˀah,,"wildcat, bobcat",
toló·košu-,,three,
tém·ok·a-,,six,
tók·olo·la-,,cricoid cartilage,
uyu·kˀuwan·kum,,I don't know,
uˀše·mo,,I think so,
uṭum,,when,
wajá·ka-,,net,
walí·ŋ-,,to fall to the ground,
watýk·a-,,acorn,
woˀé-,,nine,
wál·i-,,earth,
wó·ŋotu-,,arm,
čali-,,boy,
čam-šy-,,death,
čapa·há-,,cedar,
čapý-j·a,,"sweathouse, sweat lodge",
čataŋ·aŋ·a-,,water beetle,
čatá·t-,,to play the acorn game,
čawél·-yŝa,,"dry brush, bushes",
ča·majy-,,Long-handled acorn or seed basket,
ča·p-,,to sweat,
čaṭá·ṭa-,,kingfisher,
čijá·k-,,to rub one's eyes,
čikil·a-,,stick,
čukú·-,,dog,
čy·m-,,to climb,
čápuk·ati-,,blackbird,
číčka-,,bird,
čóp·ata-,,blue jay,
čý·l-,,"to create basket, weave",
čý·s-,,to cook,
čý·šywitna-,,buzzard,
šawánṭi·ṭi-,,wren,
šeký-ŋe,,to be afraid,
šu·jum,,to untie,
šyl-ŋe-,,to see,
šúk·umi-,,owl,
šúš·u-,,bee,
ˀaký·l-,,"to look up, search",
ˀačá·ja·ji-,,spider,
ˀew·yty-,,no,
ˀičáˀ,,"again, also",
ˀoja·še-,,name,
ˀoká·šy·-j,,acceptably,
ˀoma·,,absolutely,
ˀoṭíkšake·ny-,,twelve,
ˀoṭí·-,,two,
ˀujéˀ·ejy-,,"white man, white people",
ˀu·ču-,,"home, dwelling",
ˀyká·py-,,"clothes, garment",
ˀylé-,,acorn bread,
ˀypé·la-,,adult,
ˀytá·-,,mother,
ˀé·wy-,,small fish,
ˀój·is·a-,,four,
ˀútne-,,myth,
ˀýṭ·y·kyta-,,"big, large",
ṭaṭaṭ·-i-,,yellow,
ṭičá·šy-,,California ground squirrel,
ṭupum·yufe,,to pluck hair,
ṭypýˀla-,,eyelash,
ṭól·eča-,,skin,
ṭóp·ele,,forehead,
ṭós·ewe-,,rabbit,
ṭó·košu-,,ear,
