L2_orth,L2_ipa,L2_gloss,L2_etym
aowa,,No,
apola,,apple,apple
araba,,to answer,
ba-,,Class 2 noun prefix.,
babola,,to scorch,
bapala,,to play,
Basotho,,Sotho people,
bela,,to boil,
betha,,to strike,
bina,,to sing,
bitša,,to call,
bjala,,beer,
bjang,,grass,
bo-,,Class 14 noun prefix.,
boitišetšo,,lounge,
bolaya,,to kill,
bolela,,to speak,
bona,,to see,
bopa,,to mould,
bora,,bow,
boroko,,sleep,
borwa,,south,
botšiša,,to ask,
bošego,,night,
dihlong,,shame,
duma,,"to want, to wish",
duma,,to thunder,
duma,,to thunder,
ema,,to stand,
fepa,,"to feed
Synonym: otla",
fiša,,to be hot,
fofa,,to fly,
fofonela,,to smell,
gadima,,to flash,
gama,,to milk,
gana,,to refuse,
gape,,again,
golo,,big,
hatewere,,(computing) hardware,hardware
hempe,,shirt,
hlaba,,to stab,
hlakola,,"to wipe, to clean",
hlano,,"five, 5",
hlapi,,fish,
hlatša,,to vomit,
hwa,,to die,
ja,,to eat,
karabo,,response,
katse,,"cat, feline",
kereke,,church,
kgogo,,"chicken, fowl",
kgomo,,cow,
kgopela,,to request,
kgoši,,"chief, chieftain; king",
kgwedi,,moon,
khiipote,,(computing) keyboard,
khomphutha,,computer (a programmable device),computer
khudu,,tortoise,
khunama,,to kneel down,
khutša,,to rest,
kobu,,hippopotamus,
kokoilane,,ankle,
kolobe,,pig,
koloi,,wagon; vehicle,
koša,,song,
kwa,,"to hear, to listen",
kwena,,crocodile,
labobedi,,Tuesday,
labohlano,,Friday,
labone,,Thursday,
laboraro,,Wednesday,
latela,,to follow,
le-,,Class 5 noun prefix.,
lebese,,milk,
lebitšo,,name,
lebue,,flower,
ledimo,,storm,
lee,,egg,
lefahla,,twin,
lefofa,,feather,
legadima,,lightning,
legala,,charcoal,
legetla,,shoulder,
legodimo,,"sky, heaven",
lehlabathe,,sand,
lehlaka,,reed,
lehlare,,leaf,
lehlwa,,snow,
lehodu,,thief,
leihlo,,eye,
