L2_orth,L2_ipa,L2_gloss,L2_etym
agži,,thunder,
balži-,,"to bear, be born",
dolži-,,to hear,
däktäktä,,feather,
däräl,,face,
dööksö,,otter,
düüküü,,yurt,
geuksa,,seal,
goropči,,"old, ancient",
iktä,,tooth,
kaltaa,,half,
koŋkori,,seal,
naŋïsa,,"dirt, mud",
pakči,,skillful,
puttä,,child,
päräl,,ground,
sagži,,old,
sarükkï,,herring,
simuksä,,"fat, butter",
sütta,,tusk,
talpï,,"thigh, hip",
tamna,,"mist, fog",
ulisä,,meat,
unä,,smell,
waŋïta,,"spruce, fir",
xasïkta,,"spruce, fir",
xosïkta,,star,
xulmä,,needle,
xäkku,,"heat, fever",
xämugdä,,"insides, intestines",
xäwčilä,,rib,
ïsal,,eye,
ümül,,girdle,
ŋonimi,,long,
А,,"The first letter of the Orok alphabet, written in the Cyrillic script.",
абду,,"things, belongings, property",
бо̄,,"sky, country",
га̄кта,,Alternative spelling of гакта,
давсу,,salt,
дувэтэ,,black birch,
кира,,edge,
ме̄ва,,heart,
миӈга,,"thousand, 1000",
мури,,horse,
мӯ,,water,
олӡига,,fishing hook,
омо̄,,lake,
орге,,pig,
оӈголо,,nutcracker (bird),
пе̄,,birch,
пирика,,"good, beauty, cute",
пэму,,lip,
пӯн,,"smell, odour",
сама,,shaman,
Се̄са,,Japan,
симатта,,snow,
сину,,tongue,
синэктэ,,bird cherry,
суӈдатта,,fish,
сэпту,,rust,
тава,,fire,
талу,,birch bark,
таӈгу,,"100, hundred",
тувэ,,winter,
тувэмӡи,,north wind,
тувэни,,winter,
тугдэ,,rain,
тукса,,"rabbit, hare",
тэ̄нэ̄нӡи,,spider,
тэвэксэ,,cloud,
тэтө,,coat,
ула̄,,reindeer,
уни,,river,
хапсав,,bag for needlework,
хо̄пу,,axe,
холто,,fish,
хори,,"twenty, 20",
хурэ,,mountain,
хэду,,wind,
ӈинда,,dog,
ӈэ̄лэ,,wolf,
ӡоло,,stone,
Ӷаули,,Korea,
