L2_orth,L2_ipa,L2_gloss,L2_etym
kaantu,,"wallaby, (used for both the yellow-footed and black-footed rock wallaby)",
Kakarru,,"mythical snake, the Rainbow Serpent of the aboriginal Dreamtime",
kakarti,,head,
kampu,,"snake, in particular the black snake",
marnku,,arm,
murtlu,,"snake, in particular the carpet snake",
partna,,"goanna, in particular the black goanna",
pirlta,,possum,
purru,,alive,
thapu,,the common Australian fly (musca vetustissima),
thuṛa,,person,
wangku,,"snake, in particular the tiger snake",
watna,,boomerang,
wiralya,,"goanna, in particular the tree goanna",
