ID,Form,IPA,Gloss,Language_ID
0,abija,,millet,0
1,baagu,,"marsh, swamp",0
2,bariciamo,,king,0
3,benbili,,branch,0
4,bendi,,branch,0
5,biwaaga,,"child, infant",0
6,bonpuoli,,girl,0
7,bòàngu,,"river, watercourse",0
8,cilo,,"moon, month",0
9,cáálì,,well,0
10,faagu,,wind,0
11,mantiigu,,okra plant,0
12,taaga,,lightning,0
13,tatantanu,,thunder,0
14,tawali,,cloud,0
15,ñima,,water,0
16,ŋmaalo,,star,0
17,ŋmàbíli,,star,0
