ID,Form,IPA,Gloss,Language_ID
0,ࠀ,,"The first letter of the Samaritan abjad, called ā'lāf (aleph).",0
1,ࠀࠋࠄࠉࠌ,,God (Elohim),0
2,ࠁ,,"The second letter of the Samaritan abjad, called bīt (beth).",0
3,ࠁࠓࠀࠔࠉࠕ,,"in the beginning, at first
Samaritan Pentateuch, Genesis 1:1
‏ࠁࠟࠓࠟࠀࠔࠝࠕࠬ࠰ࠁࠟࠓࠟࠀ࠰ࠀࠝࠋࠧࠄ࠙ࠝࠉࠌࠬ࠲ࠀࠪࠕࠬ࠰ࠄࠢ࠘ࠔ࠙ࠟࠌࠝࠉࠌࠬ࠰ࠅࠀࠨࠕ࠰ࠄࠀࠞࠓࠝࠑࠬ࠽‎‎bā̊rā̊ʾšət bā̊råʾ ʾēluwwəm ʾit 'aššā̊məm wʾit 'ʾā̊rəṣIn the beginning, God created the heavens and the earth.",0
4,ࠂ,,"The third letter of the Samaritan abjad, called gā'mān (gimel).",0
5,ࠂࠓࠉࠆࠉࠌ,,"Gerizim, a holy mountain and God's sanctuary in Samaritanism",0
6,ࠃ,,"The fourth letter of the Samaritan abjad, called dā'lāt (daleth).",0
7,ࠄ,,"The fifth letter of the Samaritan abjad, called īy (he).",0
8,ࠄࠓ,,mountain,0
9,ࠄࠓࠂࠓࠉࠆࠉࠌ,,Mount Gerizim,0
10,ࠅ,,"The sixth letter of the Samaritan abjad, called bā̊ (waw).",0
11,ࠆ,,"The seventh letter of the Samaritan abjad, called zēn (zayin).",0
12,ࠇ,,"The eighth letter of the Samaritan abjad, called īt (heth).",0
13,ࠈ,,"The ninth letter of the Samaritan abjad, called ṭīt (teth).",0
14,ࠉ,,"The tenth letter of the Samaritan abjad, called yūt (yodh).",0
15,ࠉࠄࠅࠄ,,The Tetragrammaton,0
16,ࠉࠔࠓࠀࠋ,,Israel,0
17,ࠊ,,"The eleventh letter of the Samaritan abjad, called kā̊f (kaph).",0
18,ࠋ,,"The twelfth letter of the Samaritan abjad, called lā'bāt (lamed).",0
19,ࠌ,,"The thirteenth letter of the Samaritan abjad, called mīm (mem).",0
20,ࠍ,,"The fourteenth letter of the Samaritan abjad, called nūn (nun).",0
21,ࠎ,,"The fifteenth letter of the Samaritan abjad, called sin'gā̊t (samekh).",0
22,ࠏ,,"The sixteenth letter of the Samaritan abjad, called īn (ayin).",0
23,ࠏࠅࠋࠌ,,"world, universe, cosmos, existence",0
24,ࠐ,,"The seventeenth letter of the Samaritan abjad, called fī (pe).",0
25,ࠑ,,"The eighteenth letter of the Samaritan abjad, called ṣā̊'dīy (tsade).",0
26,ࠒ,,"The nineteenth letter of the Samaritan abjad, called qūf (qoph).",0
27,ࠓ,,"The twentieth letter of the Samaritan abjad, called rīš (resh).",0
28,ࠔ,,"The twenty-first letter of the Samaritan abjad, called šān (shin).",0
29,ࠔࠌࠀ,,"""the name"", i.e. the Tetragrammaton",0
30,ࠔࠌࠉࠌ,,heavens,0
31,ࠔࠌࠏ,,to hear,0
32,ࠔࠌࠓ,,"guardian, keeper, watcher",0
33,ࠔࠌࠓ,,Samaritan,0
34,ࠕ,,"The twenty-second letter of the Samaritan abjad, called tā̊f (taw).",0
