ID,Target_Form_ID,Source_Form_ID
0,0,1381
1,1,1382
2,2,1383
3,27,1384
4,32,1385
5,35,1386
6,36,1387
7,40,1388
8,46,1389
9,47,1390
10,48,1391
11,49,1392
12,50,1393
13,51,1394
14,52,1395
15,53,1396
16,54,1397
17,55,1398
18,56,1399
19,57,1400
20,58,1401
21,59,1402
22,60,1403
23,62,1404
24,63,1405
25,66,1406
26,67,1407
27,68,1408
28,79,1409
29,80,1410
30,82,1411
31,84,1412
32,88,1413
33,90,1414
34,91,1415
35,93,1416
36,94,1417
37,95,1418
38,97,1419
39,98,1420
40,100,1421
41,101,1422
42,103,1423
43,104,1424
44,105,1425
45,106,1426
46,109,1427
47,111,1428
48,114,1429
49,115,1430
50,116,1431
51,119,1432
52,120,1433
53,122,1434
54,125,1435
55,128,1436
56,130,1437
57,131,1438
58,133,1439
59,134,1440
60,138,1441
61,142,1442
62,143,1443
63,144,1444
64,145,1445
65,146,1446
66,147,1447
67,148,1448
68,149,1449
69,150,1450
70,151,1451
71,154,1452
72,155,1453
73,156,1454
74,158,1455
75,159,1456
76,161,1457
77,162,1458
78,163,1459
79,165,1460
80,166,1461
81,168,1462
82,170,1463
83,171,1464
84,174,1465
85,177,1466
86,178,1467
87,180,1468
88,185,1469
89,188,1470
90,189,1471
91,190,1472
92,193,1473
93,194,1474
94,197,1475
95,200,1476
96,202,1477
97,205,1478
98,206,1479
99,207,1480
100,209,1481
101,213,1482
102,214,1483
103,215,1484
104,216,1485
105,221,1486
106,224,1487
107,225,1488
108,226,1489
109,227,1490
110,228,1491
111,233,1492
112,242,1493
113,243,1494
114,246,1495
115,247,1496
116,248,1497
117,249,1498
118,251,1499
119,253,1500
120,257,1501
121,258,1502
122,260,1503
123,263,1504
124,264,1505
125,268,1506
126,271,1507
127,272,1508
128,273,1509
129,276,1510
130,277,1511
131,278,1512
132,279,1513
133,280,1514
134,281,1515
135,282,1516
136,283,1517
137,284,1518
138,285,1519
139,286,1520
140,287,1521
141,289,1522
142,290,1523
143,292,1524
144,293,1525
145,294,1526
