ID,Form,IPA,Gloss,Language_ID
0,beng,[beŋɡ],"(theology) devil, Synonym: buri bangel",0
1,beng,[beŋɡ],"bad, evil",0
2,chal,[ˈtʃæɫ],"man, chap, person",0
3,dad,[ˈdæd],"father, Synonyms: daddarus, daddi, daddus, Kai si chor",0
4,diddikai,[ˈdɪdikaɪ],"half-blood Romani
Synonyms: minks, poshrats",0
5,gadjo,[ˈɡaːd͡ʒəʊ],"gadje (non-Romani person), Coordinate term: gadji",0
6,kam,[ˈkʰæm],sun,0
7,me,[meɪ],"I, Synonyms: mandi, tutti",0
8,pal,[ˈpʰæl],"brother, Sa see pal te pen?(please add an English translation",0
9,pani,[ˈpʰaːniː],"water, Synonyms: mungri, pia, brook, drink, tea, pond,",0
10,pen,[ˈpʰen],"sister, Synonyms: minnipen, rakla, Sa see pal te pen?",0
11,rakli,/ˈrækliː/,"woman, girl, lady",0
12,rakli,/ˈrækliː/,female,0
13,rakli,/ˈrækliː/,man,0
14,rakli,/ˈrækliː/,man,0
15,Romanichal,[ˈrəʊməniː ˈt͡ʃæl],"Romani, Synonym: Romani, English Romani",0
16,ta,[ˈtʰə],and,0
17,phral,fɹˈæl,,1
