ID,Form,IPA,Gloss,Language_ID
0,bansa,,"the stem of a palm frond, a hook made with the stem",0
1,bansa,,rib (curved bone extending from the spine),0
2,bansa,,rib (curved bone extending from the spine),0
3,bendê-panu,/bẽˈde ˈpanu/,butterfly (flying insect of the order Lepidoptera),0
4,bobô,/boˈbo/,to carry a child on one’s back,0
5,fyô,/ˈfjo/,a noiseless fart,0
6,kapwele,/ka.pwɛ.ˈlɛ/,a trap used to capture bats,0
7,koblo,[ˈkɔ.blɔ],snake; serpent,0
8,kulukulu,/ˈkuluˈkulu/,"the smell of raw meat or fish, the smell of pregnant",0
9,pitu-dochi,/ˈpitu ˈdɔʃi/,(music) a flute made of bamboo,0
10,sôtchi-flima,[ˈsot͡ʃi fliˈma],"an old rite of passage into adulthood, during which a boy was flogged by his father’s friends",0
11,tchiloli,/ˈt͡ʃi.lɔ.li/,a traditional cultural performance of São Tomé and,0
