ID,Form,IPA,Gloss,Language_ID
0,fertu,,to carry (3rd singular imperative).,0
1,𐌀𐌂𐌄𐌓,,field,0
2,𐌀𐌅𐌉𐌚,,bird,0
3,𐌀𐌋𐌚𐌖,,white,0
4,𐌁𐌄𐌓𐌅𐌀,,spit (acc.pl.),0
5,𐌁𐌄𐌓𐌖𐌔,,sacrifical instrument (abl.pl.),0
6,𐌁𐌖𐌌,,a bull or ox.,0
7,𐌃𐌄𐌔𐌄𐌌,,ten,0
8,𐌄𐌔𐌖,,I am,0
9,𐌅𐌉𐌍𐌖,,wine.,0
10,𐌉𐌖𐌐𐌀𐌕𐌄𐌓,,Jupiter,0
11,𐌊𐌀𐌓𐌖,,part; portion,0
12,𐌍𐌀𐌕𐌉𐌍𐌄,,birth (ablative singular),0
13,𐌍𐌄𐌓𐌚,,men,0
14,𐌍𐌏𐌌𐌄,,name,0
15,𐌍𐌖𐌅𐌉𐌌,,nine,0
16,𐌍𐌖𐌌𐌄𐌌,,name,0
17,-𐌐,,and,0
18,𐌐𐌄𐌕𐌖𐌓,,four,0
19,𐌐𐌄𐌛𐌉,,foot,0
20,𐌐𐌉𐌓,,fire[1],0
21,𐌐𐌏𐌓𐌂𐌀,,a pig.,0
22,𐌐𐌖𐌌𐌐𐌄,,five,0
23,𐌓𐌖𐌚𐌓𐌖,,red,0
24,𐌔𐌄𐌇𐌔,,six,0
25,𐌕𐌉𐌜𐌉𐌕,,"it adorns, it is decent, suitable, seemly, or proper",0
26,𐌕𐌓𐌉𐌚,,three,0
27,𐌕𐌖𐌚,,two,0
28,𐌖𐌄𐌓𐌚𐌀𐌋𐌄,,temple,0
29,𐌖𐌅𐌄𐌌,,sheep,0
30,𐌖𐌉𐌌𐌖,,Alternative form of 𐌅𐌉𐌍𐌖 (vinu),0
31,𐌖𐌍𐌔,,one,0
32,𐌖𐌕𐌖𐌓,,water,0
33,*porkos,,,1
