ID,Form,IPA,Gloss,Language_ID
0,-a,[a],"Forms nouns denoting the action of the suffixed verb; -ing, -tion",0
1,aa,[ˈaː],"up, above",0
2,aama,[ˈaː.ma],brother (to a brother),0
3,aare,[ˈaː.ɾɛ],"long, tall",0
4,aare,[ˈaː.ɾɛ],"far away, for a long time",0
5,abaikɨte,[ˈa.bai̯.kɯ.tɛ],(transitive) to spy on,0
6,afai,[ˈa.ɸai̯],upriver,0
7,aiyɨ,[ˈai̯.jɯ],a brief moment ago,0
8,aizɨde,[ˈai̯.zɯ.dɛ],(intransitive) to run,0
9,akatate,[ˈa.ka.ta.tɛ],(transitive) to show,0
10,ana,[ˈa.na],"down, below",0
11,ananeko,[ˈa.na.nɛ.kɔ],maloca,0
12,arɨ,[ˈa.ɾɯ],uphill,0
13,aɨ,[ˈaɯ̯],wife,0
14,aɨfɨ,[ˈaɯ̯.ɸɯ],wind,0
15,baaɨde,[ˈbaːɯ̯.dɛ],(intransitive) to die,0
16,bakɨta,[ˈba.kɯ.ta],owl,0
17,bite,[ˈbi.tɛ],(intransitive) to come,0
18,biya,[ˈbi.d͡ʒa],arrival (the act of coming),0
19,biyama,[ˈbi.d͡ʒa.ma],maternal uncle,0
20,bue,[ˈbu.(w)ɛ],what?,0
21,cacade,,Alternative spelling of kakade,0
22,cɨode,,Alternative spelling of kɨode,0
23,-da,[da],Classifier for long and straight objects.,0
24,da-,[da],one,0
25,da-,[da],alone,0
26,dakaño,[ˈda.ka.ɲɔ],once,0
27,dayu,[ˈda.d͡ʒu],for a moment,0
28,-do,[dɔ],Classifier for pointy objects.,0
29,dobede,[ˈdɔ.bɛ.dɛ],(transitive) to crush (yuca),0
30,dobeño,[ˈdɔ.bɛ.ɲɔ],basin used for crushing unprocessed yuca,0
31,-du,[du],"Classifier for objects that are high up, especially hills.",0
32,duiko,[ˈdui̯.kɔ],illness,0
33,dute,[ˈdu.tɛ],(transitive) to chew (coca),0
34,dutɨmɨe,[ˈdu.tɯˌmɯ.(ɰ)ɛ],male chewer (of coca),0
35,dáde,,one,0
36,-dɨ-,[dɯ],Alternative form of -tɨ-,0
37,dɨo,[dɯ.(ɰ)o],tobacco,0
38,dɨokaɨ,[ˈdɯ.(ɰ)o.kaɯ̯],cigarette,0
39,dɨona,[ˈdɯ.ɔ.na],tobacco plant,0
40,-e,[ɛ],Classifier with no specific meaning.,0
41,eede,[ˈɛː.dɛ],(intransitive) to cry,0
42,efuaɨ,[ˈɛ.ɸu.(w)aɯ̯],leprosy,0
43,ei,[ˈɛi̯],mother,0
44,ei,[ˈɛi̯],vocative of eiño (“mother”),0
45,ei,[ˈɛi̯],Synonym of eiño (“mother”),0
46,eikaño,[ˈɛi̯.ka.ɲɔ],aunt-in-law,0
47,eiño,[ˈɛi̯.ɲɔ],mother,0
48,ekade,[ˈɛ.ka.dɛ],(transitive) to feed,0
49,enaize,[ˈɛ.nai̯.θɛ],male cousin (to a female),0
50,enaizeño,[ˈɛ.nai̯.θɛ.ɲɔ],"female cousin (to a female), female second cousin (to",0
51,eo,[ˈɛ.ɔ],very,0
52,epejo,[ˈɛ.pɛ.hɔ],mirror,0
53,eruaɨde,[ˈɛ.ɾuˌ(w)aɯ̯.dɛ],(transitive) to look,0
54,eruaɨ̀de,,Alternative spelling of eruaɨde,0
55,etoño,[ˈɛ.tɔ.ɲɔ],piculet,0
56,evu,[ˈɛ.βu],sister,0
57,evu,[ˈɛ.βu],vocative of evuño,0
58,evuño,[ˈɛ.βu.ɲɔ],sister (to a sister),0
59,fate,[ˈɸa.tɛ],(transitive) to hit,0
60,faɨraɨma,[ˈɸaɯ̯.ɾaɯ̯.ma],male thrower,0
61,faɨte,[ˈɸaɯ̯.tɛ],(transitive) to throw,0
62,feeko,[ˈɸɛː.kɔ],slowly,0
63,feeɨ,[ˈɸɛː.ɯ],"downhill, downwards",0
64,fetode,[ˈɸɛ.tɔ.dɛ],(transitive) to choose,0
65,fetodɨno,[ˈɸɛ.tɔˌdɯ.nɔ],choosers (group that chooses),0
66,-fo,[ɸɔ],Classifier for nouns shaped like caves or holes.,0
67,foo,[ˈɸɔː],"in, inside",0
68,fuirɨ,[ˈɸui̯.ɾɯ],downriver,0
69,fuue,[ˈɸuː.(w)ɛ],mouth,0
70,fɨmaide,[ˈɸɯ.mai̯.dɛ],(intransitive) to fast,0
71,fɨmaìde,,Alternative spelling of fɨmaide,0
72,fɨnode,[ˈɸɯ.nɔ.dɛ],(transitive) to make,0
73,fɨvui,[ˈɸɯ.βui̯],the Moon,0
74,fɨɨide,[ˈɸɯːi̯.dɛ],(intransitive) to lie down,0
75,garede,[ˈɡa.ɾɛ.dɛ],(transitive) to cut (hair),0
76,guina,[ɡuˈ(w)i.na],the act of eating,0
77,guiragɨ,[ɡuˈ(w)i.ɾa.ɡɯ],stomach,0
78,guite,[ɡuˈ(w)i.tɛ],"(transitive) to eat, (intransitive) to eat",0
79,guiye,[ɡuˈ(w)i.d͡ʒɛ],food,0
80,guìte,,Alternative spelling of guite,0
81,-gɨ,[ɡɯ],"Classifier for big, oval objects",0
82,i-,[i],"Unspecific non-perceivable demonstrative: a, an",0
83,idu,[ˈi.du],hill,0
84,iraɨ,[ˈi.ɾaɯ̯],at once,0
85,ite,[ˈi.tɛ],(transitive) to give,0
86,ite,[ˈi.tɛ],(intransitive) to exist,0
87,ite,[ˈi.tɛ],(intransitive) to exist,0
88,iya,[ˈi.d͡ʒa],existence,0
89,izo,[ˈi.θɔ],paternal uncle,0
90,izoide,[ˈi.θɔi̯.dɛ],(intransitive) to be similar,0
91,-ja,[ha],Alternative form of -a,0
92,jaa,[ˈhaː],soon,0
93,jaaide,[ˈhaːi̯.dɛ],(intransitive) to go,0
94,jae,[ˈha.ɛ],in the past,0
95,jai,[ˈhai̯],already,0
96,jaie,[ˈhai̯.(j)ɛ],Alternative form of jae,0
97,jaife,[ˈhai̯.ɸɛ],in the past,0
98,jaive,[ˈhai̯.βɛ],some time ago,0
99,jaka,[ˈha.ka],always,0
100,jamade,[ˈha.ma.dɛ],(intransitive) to ripen,0
101,jebe,[hɛ.bɛ],abdomen,0
102,jebegɨ,[ˈhɛ.bɛ.ɡɯ],"stomach, abdomen",0
103,jeikɨte,[ˈhɛi̯.kɯ.tɛ],(transitive) to give birth to,0
104,jerei,[ˈhɛ.rɛi̯],inside,0
105,jiibi,[hiː.bi],coca,0
106,jiibie,[ˈhiː.bi.(j)ɛ],"coca powder (used for chewing), coca (in general)",0
107,jiibina,[ˈhiː.bi.na],coca tree,0
108,jino,[ˈhi.nɔ],"out, outside",0
109,jirode,[ˈhi.ɾɔ.dɛ],"(transitive) to drink, (intransitive) to drink",0
110,jirora,[ˈhi.ɾɔ.ɾa],"drinking vessel (glass, cup etc.)",0
111,jito,[ˈhi.tɔ],son,0
112,jitoma,[ˈhi.tɔ.ma],Sun,0
113,jitɨramo,[ˈhi.tɯ.ɾa.mɔ],"in the morning, at dusk",0
114,jiza,[ˈhi.θa],daughter,0
115,jo,[hɔ],house,0
116,jofo,[ˈhɔ.ɸɔ],house,0
117,jofochupi,[ˈhɔ.ɸɔ.t͡ʃu.pi],small house,0
118,jofoñaiño,[ˈhɔ.ɸɔˌɲai̯.ɲɔ],housewife,0
119,jokode,[ˈhɔ.kɔ.dɛ],"(transitive) to wash, (intransitive) to wash",0
120,joonete,[ˈhɔː.nɛ.tɛ],(transitive) to lay; to put,0
121,joruaɨde,[ˈhɔ.ɾuˌ(w)aɯ̯.dɛ],(transitive) to seem,0
122,jɨ,[hɯ],egg,0
123,jɨcade,,Alternative spelling of jɨkade,0
124,jɨcanogañaìño,,Alternative spelling of jɨkanogañaiño,0
125,jɨco,,Alternative spelling of jɨko,0
126,jɨfai,[ˈhɯ.ɸai̯],father-in-law,0
127,jɨfaiño,[ˈhɯ.ɸai̯.ɲɔ],"mother-in-law, sister-in-law (mother-in-law's daughter)",0
128,jɨgadɨ,[ˈhɯ.ɡa.dɯ],tapir,0
129,jɨgadɨma,[ˈhɯ.ɡa.dɯ.ma],tapir,0
130,jɨgui,[hɯ.ɡu.(w)i],stick,0
131,jɨguida,[ˈhɯ.ɡu.(w)i.da],stick,0
132,jɨgɨ,[ˈhɯ.ɡɯ],egg,0
133,jɨkade,[ˈhɯ.ka.dɛ],(transitive) to request,0
134,jɨkanogañaiño,[ˈhɯ.kaˌnɔ.ɡaˌɲai̯.ɲɔ],girlfriend,0
135,jɨko,[ˈhɯ.kɔ],dog,0
136,jɨnui,/ˈhɯ.nui̯/,water,0
137,jɨnuì,,Alternative spelling of jɨnui,0
138,kakade,[ˈka.ka.dɛ],"(transitive) to listen to, (transitive) to hear",0
139,-kaɨ,[kaɯ̯],"Classifier for straight, long, thin objects.",0
140,-ko,[kɔ],Classifier for objects that give cover.,0
141,kobeda,[ˈkɔ.bɛ.da],gun,0
142,kome,[ˈkɔ.mɛ],person,0
143,komekɨ,[ˈkɔ.mɛ.kɯ],heart,0
144,komoma,[ˈkɔ.mɔ.ma],male sororal cousin (to a male),0
145,komoño,[ˈkɔ.mɔ.ɲɔ],female sororal cousin (to a male),0
146,komuide,[ˈkɔ.mui̯.dɛ],(intransitive) to grow,0
147,konirue,[ˈkɔ.ni.ɾu.(w)ɛ],"lad, fellow",0
148,kueide,[ku.ˈ(w)ɛi̯.dɛ],(intransitive) to be finished,0
149,-kɨ,[kɯ],Classifier for round objects.,0
150,kɨode,[ˈkɯ.(ɰ)ɔ.dɛ],(transitive) to see,0
151,kɨora,[ˈkɯ.(ɰ)ɔ.ɾa],"eyewear (glasses, binoculars etc.)",0
152,-ma,[ma],Classifier for masculine animate nouns.,0
153,maika,[ˈmai̯.ka],"cassava, yuca",0
154,mame,[ˈma.mɛ],name,0
155,mamede,[ˈma.mɛ.dɛ],(transitive) to name,0
156,mamekɨ,[ˈma.mɛ.kɯ],name,0
157,manode,[ˈma.nɔ.dɛ],(transitive) to heal\,0
158,manua,[ˈma.nu.(w)a],the act of healing,0
159,mena,[ˈmɛ.na],two,0
160,mena,[ˈmɛ.na],pair,0
161,menakaño,[ˈmɛ.na.ka.ɲɔ],twice,0
162,mirɨño,[ˈmi.ɾɯ.ɲɔ],sister (to a brother),0
163,moi,[mɔi̯],rear,0
164,moifo,[ˈmɔi̯.ɸɔ],(anatomy) vagina,0
165,mona,[ˈmɔ.na],sky,0
166,moo,[ˈmɔː],father,0
167,moo,[ˈmɔː],vocative of mooma (“father”),0
168,moo,[ˈmɔː],Synonym of mooma (“father”),0
169,mookama,[ˈmɔː.ka.ma],uncle-in-law,0
