ID,Form,IPA,Gloss,Language_ID
0,brun,/bɾuːn/,Alternative spelling of bruun,0
1,bruun,/bɾuːn/,"(in several dialects, including Stellingwerfs and Sallands)",0
2,dat,/dɑt/,"the, Dat huus was trechtmakt.The house was finished.",0
3,dat,/dɑt/,"(demonstrative) that, Ik mag dat book.I like that book.,",0
4,dat,/dɑt/,that,0
5,dat,/dɑt/,(demonstrative) that,0
6,dat,/dɑt/,"(relative) which, that",0
7,ein,/ˈɛɪ̯n/,"Alternative spelling of een : a, an",0
8,ein,/ˈɛɪ̯n/,"Alternative spelling of een : a, an",0
9,ein,/ˈɛɪ̯n/,Alternative spelling of een : one (1),0
10,för,/vɵ(ˈ)ɘ/,for,0
11,gaon,/xɔːn/,(intransitive) to go,0
12,gel,/ɡeːl/,yellow,0
13,kieken,/kiːkən/,(intransitive) to look,0
14,los,-ɔs,open,0
15,mage,[mɒːɣə],stomach,0
16,veel,/feˑl/,much,0
17,veel,/feˑl/,"much, many",0
18,verwysing,/vəʋiːzɪŋ/,"link (hypertext), reference, (medicine) referral",0
19,waen,/ʋɛːn/,"(intransitive) to be, Hier kö'j altied owzelf waen.Here",0
20,wies,/ʋiːs/,"wise, clever",0
21,gahn,ɡˈɑːn,,1
22,lōs,lˈɑːs,,1
