ID,Form,IPA,Gloss,Language_ID
0,akou,,"I (personal pronoun), me (direct object of a verb),",0
1,aneak,,"child (a female or male child, a daughter or son)",0
2,asou,,dog (animal),0
3,belas,,-teen (to form numbers 11 - 19),0
4,binatang,,"animal (organism), animal (organism other than man)",0
5,bulan,,"moon (largest natural satellite of planet Earth), moon",0
6,libun,,a sarong,0
7,pat,,four,0
8,vas,,rice ((raw) seeds used as food),0
9,vaw,,new (recently made or created),0
10,waka,,root (of plant),0
