ID,Form,IPA,Gloss,Language_ID
0,ki'neh,,fingernail,0
1,krom,,sky,0
2,pa'hai,,husked rice,0
3,paa,,shoulder,0
4,poih,,shin,0
5,pre,,hail,0
6,reh,,root (of a plant),0
7,roih,,elephant,0
8,sa'sai,,tendon,0
