ID,Form,IPA,Gloss,Language_ID
0,athukri,,star,0
1,bekereng,,bone,0
2,bokhorok,,head,0
3,bol,,firewood,0
4,bolong,,forest,0
5,bomol,,the middle part of the waist and back,0
6,bomolbekereng,,backbone,0
7,bomtom,,brain,0
8,bomtomkhung,,skull,0
9,borog,,human,0
10,bosok,,bud,0
11,brwi,,four,0
12,bua,,teeth,0
13,bubar,,blossom,0
14,bugra,,king,0
15,bukung,,nose,0
16,bumakhang,,face,0
17,buphang,,tree,0
18,bwchwlwi,,seed,0
19,bwkha,,liver,0
20,bwkhasobom,,lung,0
21,bwkhwnai,,hair,0
22,bwklap,,"cover, lid",0
23,bwlap,,"flat, thin sheet",0
24,bwrwiphang,,banyan,0
25,bwsak,,body,0
26,chakumra,,pumpkin,0
27,chibuk,,snake,0
28,chitok,,"to go in, enter",0
29,chkwap,,hay,0
30,choba,,"battle, war",0
31,chong,,to select,0
32,chuai,,to plough,0
33,chuak,,wine,0
34,dok,,six,0
35,dopha,,nation,0
36,durukung,,backbone,0
37,haba,,"a working field, paddy, any place of work",0
38,haching,,sand,0
39,hachuk,,"hill, high land",0
40,hadlwi,,dust,0
41,hakung,,land,0
42,haphar,,plane land,0
43,harpek,,clay,0
44,hasimuk,,"silt, alluvium",0
45,kaising,,"turtle, tortoise",0
46,khaw,,hair,0
47,khorang,,sound,0
48,khul,,cotton,0
49,khultwng,,"thread, string",0
50,khulumkha,/ˈkhù-lùm-khà/,"greeting; to bow in respect;, Literally ""I bow to you"";",0
51,kok,,"language, a saying",0
52,kokkhorang,,pronunciation,0
53,koktang,,word,0
54,korai,,horse,0
55,kwthar,/ˈkə.t̪ʰar/,"holy, sacred, pure",0
56,mai,,"rice, paddy",0
57,phang,,tree,0
58,sajla,,son,0
59,sajwk,,daughter,0
60,siping,,sesame,0
61,sni,,seven,0
62,thong,,pillar,0
63,tok,,bird,0
64,twi,,water,0
65,twimuk,,"fountain, spring, source",0
66,twisung,,riverbank,0
67,uak,,pig,0
68,yak,,hand,0
69,অ,/ɔ/,The first character in the Tripura alphabet.,0
70,আ,/a/,The second character in the Tripura alphabet.,0
71,ই,/i/,The third character in the Tripura alphabet.,0
72,ঈ,/i/,The fourth character in the Tripura alphabet.,0
73,উ,/u/,The fifth character in the Tripura alphabet.,0
74,ঊ,/u/,The sixth character in the Tripura alphabet.,0
75,ঋ,/riː/,The seventh character in the Tripura alphabet.,0
76,এ,/e/,The eighth character in the Tripura alphabet.,0
77,ঐ,/ɔiː/,The ninth character in the Tripura alphabet.,0
