ID,Form,IPA,Gloss,Language_ID
0,A,,"The first letter of the Haida alphabet, written in the Latin script.",0
1,chíin,,salmon,0
2,daláng,,"you (2nd person plural personal pronoun, weak-A, weak-B, strong-A or strong-B)",0
3,dáa,,"you (2nd person singular personal pronoun, strong-A)",0
4,dáng,,"you (2nd person singular personal pronoun, weak-A, weak-B or strong-B)",0
5,díi,,"I (1st person singular personal pronoun, weak-B or strong-B)",0
6,g̱ántl,,water,0
7,g̱úuj,,wolf,0
8,hal,,"he, she, it (3rd person singular personal pronoun, weak-A or weak-B)",0
9,hl,,"I (1st person singular personal pronoun, weak-A)",0
10,hláa,,"I (1st person singular personal pronoun, strong-A)",0
11,kíl,,voice,0
12,lamtúu,,domestic sheep,0
13,sk'áwaan,,salmonberry,0
14,st’aḵa’an,,foot,0
15,st’áay,,hand,0
16,sḵ'aahla,,fish (water animal),0
17,sḵál,,shoulder,0
18,tlʼ,,"people’s (3rd person plural indefinite personal pronoun, weak-A or weak-B)",0
19,tlʼáa,,"people’s (3rd person plural indefinite personal pronoun, strong-A or strong-B)",0
20,tʼaláng,,"we (1st person plural personal pronoun, weak-A or strong-A)",0
21,x̱il,/χil/,neck,0
22,íitlʼ,,"we (1st person plural personal pronoun, weak-B or strong-B)",0
23,ʼláa,,"he, she, it (3rd person singular personal pronoun, strong-A or strong-B)",0
24,ḵung,/qʰuŋ/,moon,0
