L2_orth,L2_ipa,L2_gloss,L2_etym,en_ipa
rambo,/ɾam͡bʷ/,tail (animal body part),,
sahona,/ˈsa.un/,frog (amphibian),,
saina,[ˈsajn],"mind, intellect",,
saina,[ˈsajn],"flag, banner, ensign",,
saina,[ˈsajn],"flag, banner, ensign",,
saosisy,/sosisʲ/,sausage,,
sivy,/sivʲ/,nine,,
tao,[to],"act, action, preparation",,
tao,[to],"to do, to prepare, arm, take precautions",,
taratra,/taɾat͡ʂḁ/,beam of light,,
tiorka,/tiuɾkạ/,Turkish,,
vaovao,/ˌvawˈvaw/,new,,
vaovao,/ˌvawˈvaw/,"news, information, (Can we verify(+) this sense?) (literature)",,
vary,/varʲ/,rice ((raw) seeds used as food),,
vehivavy,/ve.hiˈva.vi/,woman,,
vidy,[ˈvi.di],to buy (to obtain for money),,
vidy,[ˈvi.di],"price, value",,
vivy,/vivʲ/,"grebes, especially the Madagascan grebe (Tachybaptus",,
voanio,/vʷanʲu̥/,coconut (fruit of coco palm),,
voanjo,/vʷaⁿd͡zʷ/,colonist,,
voanjo,/vʷaⁿd͡zʷ/,"peanut, arachide, Bambara nut (Vigna subterranea),",,
voanjo,/vʷaⁿd͡zʷ/,"peanut, arachide, Bambara nut (Vigna subterranea),",,
voay,/vuaj/,A crocodile,,
volo,/ˈvulʷ/,(anatomy) hair (the collection or mass of filaments,,
volo,/ˈvulʷ/,bamboo (wood),,
volo,/ˈvulʷ/,bamboo (wood),,
voromahery,/vuɾumaʔeɾʲ/,eagle,,
vorona,/vuɾunḁ/,bird,,
vozona,/vuzunạ/,neck,,
zanabolana,/zanabulanḁ/,artificial satellite,,
zavamaneno,/zavamanenʷ/,musical instrument,,
