L2_orth,L2_ipa,L2_gloss,L2_etym
bósy,ˈæstɚɹˌɪsk bˈɑːs,barefoot,*bosъ
kawč,kˈaʊt͡ʃ,couch (“item of furniture for seating more than one,couch
plasta,plˈæst,"plastic (“synthetic, thermoplastic, solid, hydrocarbon-based",Plaste
pólo,ˈæstɚɹˌɪsk pˈoʊl,field (“open country; space used to grow crops or hold,*poľe
radijo,ɹˈeɪdɪˌoʊ,radio (technology for transmitting sound; device that,Radio
sport,spˈoː͡ɹt,sport (athletic activity that uses physical skills),sport
šołta,ʃˈʌlt,"mayor (“leader of a city”), 2013-08-14, Adelheid Dawmowa,",Schulte
šurowaś,ʃjˈʊɹɹən,to rub,schuren
wós,ˈæstɚɹˌɪsk ˌoʊˈɛs,axle (pin or spindle on which a wheel revolves or which,*osь
