L2_orth,L2_ipa,L2_gloss,L2_etym
Abuja,ɐbjˈuːd͡ʒə,Abuja (the capital city of Nigeria),Abuja
burẹdi,bɹˈɛd,bread,bread
fonọlọji,fənˈɑːləd͡ʒi,(linguistics) phonology,phonology
kilaasi,klˈæs,class,class
lẹta,lˈɛɾɚ,"letter (written character), letter (written message)",letter
miliiki,mˈɪlk,"milk, Synonym: wàrà",milk
Naijiria,naɪd͡ʒˈiəɹɪə,Nigeria (a country in West Africa),Nigeria
ọfiisi,ˈɑːfɪs,office,office
Togo,tˈoʊɡoʊ,Togo (a country in Africa),Togo
yauyauu,wˈaɪ,"Internet fraudster, 2015,  Akanmu, Dayo, quoting Babalọlá,",yàúù
