L2_orth,L2_ipa,L2_gloss,L2_etym
ahoj,ɐhˈɔɪ,"hello, hi (informal greeting said when meeting someone),",ahoy
AIDS,ˈeɪdz,AIDS,AIDS
albatros,ˈælbɐtɹˌɔs,albatross,albatross
anoda,ˈænoʊd,anode,anode
back,bˈæk,"(sports, obsolete) back, 1904,  František K. Hejda;",back
back,bˈæk,"(sports, rare) defense, 1986,  Vladimír Valenta,  Power",back
bar,bˈɑː͡ɹ,"bar (a business selling beverages), bar (the counter",bar
bar,bˈɑː͡ɹ,"bar, a non-SI unit of pressure equal to 100,000 pascals",bar
bar,bˈɑː͡ɹ,"bar, a non-SI unit of pressure equal to 100,000 pascals",bar
basketbal,bˈæskɪtbˌɔːl,"basketball (the sport), Synonym: košíková",basketball
bek,bˈæk,"(animate, colloquial, sports) back [20th c.], 1996,",back
bek,bˈæk,"(animate, colloquial, sports) back [20th c.], 1996,",back
bit,bˈɪt,(computing) bit,bit
bít,bˈiː tˈaɪ,"(transitive) to beat (to strike or pound repeatedly),",bíti
bizon,bˈaɪsən,bison (the American one),bison
blog,blˈɑːɡ,blog,blog
blogovat,blˈɑːɡ,to blog,blog
blokovat,blˈɑːk,"to block, (computing) to block",block
body,bˈɑːdi,"bodysuit, leotard",body
body,bˈɑːdi,nominative/accusative/vocative/instrumental plural,body
body,bˈɑːdi,nominative/accusative/vocative/instrumental plural,body
bojkot,bˈɔɪkɑːt,boycott,boycott
bulšit,bˈʊlʃɪt,"(slang) bullshit, nonsense, Synonym: nesmysl",bullshit
Cikán,ˈɛs,"A Gypsy, a Romani.",Τσιγγάνοι
dabovat,dˈʌb,to dub (replace original soundtrack of a film with,dub
defaultní,dᵻfˈɔlt,"default, defaultní nastavení ― default settings",default
demižon,dˈɛmɪd͡ʒˌɑːn,"demijohn, carboy (large bottle with a short neck, sometimes",demijohn
detektiv,dɪtˈɛktɪv,detective,detective
digitální,dˈɪd͡ʒɪɾəl,"digital (representing discrete values), Synonym: číslicový,",digital
digraf,dˈɪɡɹæf,"(graph theory) digraph, directed graph",digraph
digraf,dˈɪɡɹæf,"(graph theory) digraph, directed graph",digraph
driblovat,dɹˈɪbəl,"(basketball, handball) to dribble (to bounce the ball",dribble
drink,dɹˈɪŋk,drink (a (mixed) alcoholic beverage),drink
drop,dɹˈɑːp,(golf) dropping a new ball from hand from shoulder,drop
drop,dɹˈɑːp,(golf) dropping a new ball from hand from shoulder,drop
dukce,dˈuːkoʊ,certain kind of motion of limb,dūcō
džin,d͡ʒˈɪn,Alternative form of gin,gin
džin,d͡ʒˈɪn,Alternative form of gin,gin
džingl,d͡ʒˈɪŋɡəl,(slang) jingle (a short melody dividing parts of TV,jingle
džíp,d͡ʒˈiːp,jeep,jeep
džus,d͡ʒˈuːs,"juice, Synonym: šťáva",juice
elektroda,ᵻlˈɛktɹoʊd,electrode,electrode
elektron,ᵻlˈɛktɹɑːn,"(physics) electron (elementary particle), electron",electron
exabyte,ɛɡzˈæbaɪt,exabyte,exabyte
faxovat,fˈæks,to fax,fax
fér,fˈɛɹ,"fair (just, equitable), Antonym: nefér",fair
festival,fˈɛstɪvəl,festival (an event or community gathering),festival
fešný,fˈɛʃ,"(informal) nice, beautiful, good-looking, Synonym:",fesch
flirtovat,flˈɜːt,"to flirt, gallivant",flirt
