L2_orth,L2_ipa,L2_gloss,L2_etym,en_ipa
a,/ɑ/,he,,
a,/ɑ/,he is,,
amen,/aˈmɛn/,amen,amen,ˌeɪmˈɛn
-er,/ˈɛɾ/,(added to possessive nouns) their,,
ewe,/eweɪ/,the (singular),,
famini,/ˈfæmɪdi/,family,family,fˈæmɪli
konik,/ˈkɔɹriˈk/,water,,
-om,/ˈʊm/,(added to possessive nouns) your,,
semwen,/ˈsɛmwɛn/,sick,,
ua,/ɑ/,I,,
ua,/ɑ/,I am,,
