L2_orth,L2_ipa,L2_gloss,L2_etym
askorn,ɐskˈɔː͡ɹnɐskˈaʊɚn,"bone, stone (of a fruit)","ascorn, ascourn"
del,ˈæstɚɹˌɪsk dˈiː,"foliage, leaves",*döl
gour,ɡˈɜː,"man, person (used in negation), (rare) husband",gur
holen,hˈoʊlənhˈoʊlən,salt,"holen, hoalen"
ivin,ˈɪjuːˌɪnɛn,(botany) yew,iuinenn
ivin,ˈɪjuːˌɪnɛn,(botany) yew,iuinenn
laou,lˈuː,lice,lou
loen,lˈɑːzən,animal,lozn
moan,mˈoʊn,"thin, slender, Synonym: tanav, Antonym: tev",moen
tev,ˈæstɚɹˌɪsk tˈɛɡəs,"big, thick, fat, (by extension) dense, (by extension)",*tegus
tred,tɹˈɑːt,starling,trot
