L2_orth,L2_ipa,L2_gloss,L2_etym
ahoj,ɐhˈɔɪ,"hello, hi, Synonyms: servus, čao, čau, bye",ahoy
aids,ˈeɪdz,AIDS,AIDS
Alfréd,ˈælfɹɪd,A male given name.,Alfred
Alica,ˈælɪs,A female given name.,Alice
basketbal,bˈæskɪtbˌɔːl,basketball (the sport),basketball
bedminton,bˈædmɪntən,badminton,badminton
blog,blˈɑːɡ,blog,blog
dabing,dˈʌbɪŋ,dubbing (replacement of voice),dubbing
džez,d͡ʒˈæz,jazz,jazz
džin,d͡ʒˈɪn,gin (alcoholic drink),gin
džin,d͡ʒˈɪn,gin (alcoholic drink),gin
džíp,d͡ʒˈiːp,jeep,jeep
Edita,ˈiːdɪθ,A female given name.,Edith
Eduard,ˈɛdwɚd,"A male given name, equivalent to English Edward",Edward
Eleonóra,ᵻlˈiːnɚ,A female given name.,Eleanor
Etela,ˈɛθəl,A female given name.,Ethel
foxtrot,fˈɑːkstɹɑːt,(dance) foxtrot,foxtrot
gauč,kˈaʊt͡ʃ,"couch, sofa",couch
gól,ɡˈoʊl,goal (action in sports),goal
hák,hˈeɪkən,hook,hāken
hemendex,hˈæm ænd ˈɛɡz,"lightly fried, thinly sliced ham and eggs",ham and eggs
hormón,hˈoː͡ɹmoʊn,hormone,hormone
imidž,ˈɪmɪd͡ʒ,"image (a characteristic of a person, group or company",image
ísť,ˈæstɚɹˌɪsk d͡ʒˈeɪtˈaɪ,"to go, to walk",*jьti
kalypso,kælˈɪpsoʊ,(dance) calypso,calypso
kreker,kɹˈækɚ,cracker (salty or savory biscuit),cracker
kurzor,kˈɜːsɚ,(computing) cursor (a moving icon or other representation,cursor
kvark,kwˈɑː͡ɹk,(physics) quark,quark
linoleum,lɪnˈoʊliːəm,linoleum,linoleum
Malajec,məlˈeɪ,Malay (person),Malay
mentalita,mɛntˈælᵻɾi,mentality,mentality
pasta,pˈɑːstə,paste,pasta
peniaze,pˈiːnɪˌæz,money,peniaz
plast,pˈiːˈæst,plastic,πλαστικός
pop,pˈɑːp,"pop music, pop",pop
pop,pˈɑːp,"pop music, pop",pop
sendvič,sˈændwɪt͡ʃ,"a thin and long roll of white bread, a sandwich made",sandwich
sex,sˈɛks,"sex (intercourse, sexual activity)",sex
snob,snˈɑːb,snob,snob
sodík,sˈoʊdiəm,sodium,sodium
softvér,sˈɔftwɛɹ,(computing) software (encoded computer instructions),software
sveter,swˈɛɾɚ,sweater; pullover,sweater
trolejbus,tɹˈɑːlɪbəs,"a bus riding on its wheels (i.e., not on rails), driven",trolleybus
video,vˈɪdɪoʊ,video,video
víkend,wˈiːkɛnd,weekend,weekend
Viliam,wˈɪljəm,A male given name.,William
whisky,wˈɪski,"whisky, whiskey",whisky
YMCA,ˈɪmkə,YMCA,YMCA
zoom,zˈuːm,(photography) zoom,zoom
šok,ʃˈɑːk,shock (medicine),shock
šou,ʃˈoʊ,show,show
štart,stˈɑː͡ɹt,start,start
štrajk,stɹˈeɪk,strike (work stoppage),Streik
