L2_orth,L2_ipa,L2_gloss,L2_etym,en_ipa
الظاهر,/azˤːaːhir/,"apparently, ‏الظاهر إنَّك مَنْتَ فاهم.‎‎aẓ-ẓāhir innak",,
العراق,/alʕiraːɡ/,Iraq (a country in Asia),,
الله,/aɫːaː/,(monotheism) God,,
الله,/aɫːaː/,oh my God (to something beautiful and exciting),,
الله,/aɫːaː/,oh my God (to something shocking),,
النرويج,/an.nurˈwiːd͡ʒ/,Norway (a country in Europe),,
اليونان,/aljoːˈnaːn/,Greece (a country in Europe),,
الپرتغال,/alpurtuˈɣaːl/,Portugal (a country in Europe),,
انفقع,/anfaɡaʕ/,"(passive) to pop up, to blew up, ‏انفقع الكفر‎anfagaʿ",,
انقلاب,/inɡiˈlaːb/,"coup d'état, revolution",,
بابا,/baː.ba/,"papa, daddy, father, Synonyms: أبو‎ (abu), والد‎ (wālid)",,
باتنجان,/baːtinˈd͡ʒaːn/,"eggplant, aubergine",,
باط,/ˈbaːtˤː/,(anatomy) armpit,,
بالتوفيق,/bitːawˈfiːɡ/,good luck,,
بانيو,/baːnju/,bathtub,,
باي,/baːj/,"bye, Synonyms: مع السلامة‎ (maʿ al-salāma), سلام‎ (salām)",bye,bˈaɪ
بجعة,/bad͡ʒaʕa/,pelican,,
بحر,/baħar/,"sea, beach",,
بحيث,/biħeːθ/,"so that, in which, ‏.لازم تقل له الخبر بحيث إنه ما",,
بخارى,/buˈxaːra/,plum,,
بخارى,/buˈxaːra/,Bukhara (a city in Uzbekistan),,
بخارى,/buˈxaːra/,Bukhara (a city in Uzbekistan),,
براتا,/burːaːta/,A fresh southern Italian cheese similar to creamy mozzarella.,,
برة,/barːa/,"outside, ‏حطيناهم برة البيت‎ḥaṭṭēnāhum barrat al-bētwe",,
برجون,/baraˈd͡ʒoːn/,marble (toy),,
برشلونة,/barʃaˈloːna/,"Barcelona (the capital city of Catalonia, Spain)",,
برشوت,/baraʃuːt/,parachute,,
برضه,/bardˤu/,"also, still",,
برق,/barɡ/,lightning,,
برقر,/burɡar/,burger,burger,bˈɜːɡɚ
برقع,/burɡuʕ/,"face cover, niqab, yashmak",,
بركان,/burˈkaːn/,volcano,,
برنامج,/barˈnaːmad͡ʒ/,"program, show",,
بروتستانتي,/broːtisˈtaːnti/,"Protestant Christian, member of an Protestant church",,
بزبوز,/bazˈbuːz/,"tap (valve), faucet",,
بستو,"/b-, pisto/",pesto,,
بسكليتة,/buskuˈleːta/,bicycle,,
بسكوت,/bisˈkoːt/,biscuit,,
بشع,/biʃiʕ/,"ugly, وحش‎ (wiḥiš)",,
بطريق,/batˤˈriːɡ/,penguin,,
بطن,/batˤin/,"stomach, abdomen, ‏بَطْني تِوْجَعْني‎baṭni tiwjaʿniMy",,
بطيخ,/batˤːiːx/,"watermelon, watermelons, Synonym: حبحب‎ (ḥabḥab)",,
بعدين,/baʕdeːn/,"later
Antonym: دَحين‎ (daḥēn)",,
بفتيك,/bufˈteːk/,thin cut beefsteak,bifteck,bˈɪftɛk
بقالات,/biɡaːˈlaːt/,plural of بِقَالة‎ (bigāla),,
بقالة,/biˈɡaːla/,"convenience store, corner shop, a small grocery store",,
بقدونس,/baɡˈduːnis/,parsley,,
بقلاوة,/biɡˈlaːwa/,baklava,,
بكلة,/bukla/,"scrunchie, hair tie",,
بلاستيك,"/b-, plaːsˈtiːk/",plastic,,
بلاعة,/bulːaːʕa/,"drain, sewer",,
بلكن,/balkin/,"(archaic) maybe, Synonym: يِمْكِن‎ (yimkin), Synonym:",,
بلكونة,/balaˈkoːna/,balcony,,
بلنتي,/baˈlanti/,penalty kick,penalty,pˈɛnəlɾi
بلنسية,/balinsija/,Valencia (a city in Spain),,
بلوزة,/bluːza/,"t-shirt, blouse",,
بلوفر,/ˈbuloːfar/,pullover,pullover,pˈʊloʊvɚ
بلوڤر,/ˈbloːvar/,Alternative spelling of بلوفر‎,,
بمبه,/bamba/,pink,,
بمبه,/bamba/,"pink, Synonym: زهري‎ (zahri), Synonym: پنك‎ (pink)",,
بنزهير,/banzaˈheːr/,lime,,
بنزين,/banˈziːn/,"petrol, gasoline",,
بنسة,/binsa/,hairgrip,,
بنطلون,/bantˤaˈloːn/,pants,,
بوت,/ˈboːt/,boot,,
بوت,/ˈboːt/,boat,boat,bˈoʊt
بوت,/ˈboːt/,boat,boat,bˈoʊt
بوري,/buːri/,motor vehicle's horn,,
بوسة,/ˈboː.sa/,"kiss, smooch",,
بوصة,/ˈbuːsˤa/,drinking straw,,
بوصة,/ˈbuːsˤa/,inch,,
بوصة,/ˈbuːsˤa/,inch,,
بولندا,/ˈboːlanda/,Poland (a country in Europe),,
بوية,/boːja/,"paint, tint",,
بيارة,/bajːaːra/,"manhole, street sewer",,
بيالة,/biˈjaːla/,"a small glass cup, usually used for tea.",,
بيتزا,/ˈbiːtza/,pizza,,
بيج,/ˈbeːd͡ʒ/,beige,,
بيج,/ˈbeːd͡ʒ/,beige,,
بير,/ˈbiːr/,well,,
تابل,/ˈtaːbil/,condiment,,
تبرويرة,/tabirˈweːra/,"food container, Synonym: حافظة‎ (ḥāfẓa)",Tupperware,tˈʌpɚwˌɛɹ
تبسي,/tibsi/,tray,,
تجليخ,/tad͡ʒˈliːx/,"(vulgar) masturbation, grinding",,
تحت,/taħat/,"down, under, below, downstairs",,
تخين,/taˈxiːn/,Alternative spelling of ثخين‎,,
ترانزيت,/ˈtraːnziːt/,layover,transit,tɹˈænsɪt
ترى,/tara/,"by the way, ‏تَرَى مو كِذا تِنْكَتِب‎tara mū kida tinkatibby",,
تريقة,/tarjaɡa/,"mockery, sarcasm, ridicule",,
تشاد,/tʃaːd/,Chad (a country in Africa),,
تشبس,/ˈtʃibs/,"potato chips, crisps",chips,t͡ʃˈɪps
تطبيق,/tatˤˈbiːɡ/,"folding, application, app (computer program or the",,
تظليل,/tadˤˈliːl/,"car tint, tint, shade",,
تعليق,/taʕˈliːɡ/,"comment, suspension, hanging, time out",,
تفل,/tafːal/,to spit,,
تقريبا,/taɡriːban/,approximately,,
تقليد,/taɡˈliːd/,"fake, Synonym: (archaic) فالصو‎ (fālṣu), imitation,",,
تقليد,/taɡˈliːd/,"custom, tradition",,
تقليد,/taɡˈliːd/,"fake, faux, unauthentic",,
تقنية,/taɡnija/,"technology, Synonym: تكنلوجيا‎ (tiknulōjya), technique",,
تقويم,/taɡˈwiːm/,"calendar, orthodontics, orthodontia, evaluation, to",,
تكروني,/tak.ruː.ni/,"(dated) Having the characteristics of a تكروني‎., (ethnic",,
تكروني,/tak.ruː.ni/,"(dated) A pilgrim of Mecca of a West African ancestry,",,
تكنلوجيا,/tiknuˈloːd͡ʒja/,technology,,
تلج,/ˈtald͡ʒ/,Alternative spelling of ثلج‎ (“talj”),,
تلفريك,/tilifriːk/,cable car,,
تلفزيون,/talfizˈjoːn/,"television, TV",,
تنية,/tanja/,Alternative spelling of ثَنْية‎,,
توابل,/taˈwaːbil/,plural of تابِل‎ (tābil),,
توت,/ˈtuːt/,berry,,
توصيلة,/tawˈsˤiːla/,"power strip, extension block, power board",,
توفو,/toːfu/,tofu,,
توقيع,/tawˈɡiːʕ/,"signature, dropping",,
تونة,/tuːna/,tuna fish,tuna,tˈuːnə
تيس,/ˈteːs/,"a male goat; billy goat, he-goat",,
ثخين,/taˈxiːn/,"thick, Synonym: سميك‎ (samīk), hard, Synonym: قاسي‎",,
ثرلر,/θrilar/,thriller,thriller,θɹˈɪlɚ
ثقافة,/θaˈɡaːfa/,"culture (civilization), culture (education)",,
ثقب,/θuɡb/,"puncture, hole, bore",,
ثلج,/ˈtald͡ʒ/,"snow, ice cube",,
ثلج,/ˈtald͡ʒ/,"to freeze, to refrigerate, to cool down, Synonym: برد‎",,
ثنية,/tanja/,"a bend, a fold (clothing)",,
ج,/ˈd͡ʒiːm/,"The fifth letter of the Arabic alphabet. Its name is جِيم‎ (jīm), and is preceded by ث‎ (ṯ) and followed by ح‎ (ḥ).",,
جا,/d͡ʒaː/,"to come, to arrive, Synonym: وَصَل‎ (waṣal)",,
جاب,/d͡ʒaːb/,"to bring, Synonym: هات‎ (hāt), ‏جيبوا لي الكتاب‎jībūli",,
جاذبية,/d͡ʒaːðibijːa/,"gravity, attractiveness, charm",,
جاروفة,/d͡ʒaːˈruːfa/,"dustpan, Synonym: جاروف‎ (jārūf)",,
جاعورة,/d͡ʒaːˈʕuː.ra/,"a loud cry, ‏البيبي فتح جاعورته‎al-bēbi fataḥ jāʿūratuthe",,
جالون,/d͡ʒaːˈloːn/,Alternative form of قالون‎ (gālōn),gallon,ɡˈælən
جاموس,/d͡ʒaːˈmuːs/,buffalo,,
جبنة,/d͡ʒubna/,cheese,,
جراثيم,/d͡ʒaraːθiːm/,plural of جرثومة‎ (jarṯūma or jurṯūma),,
جرايد,/d͡ʒa.raːjid/,plural of جريدة‎ (jarīda),,
جرثومة,/d͡ʒarθuːma/,"germ, microbe",,
جرجير,/d͡ʒarˈd͡ʒiːr/,"arugula, rocket (Eruca gen. et spp.)",,
جرعة,/ˈd͡ʒurʕa/,dose,,
جزار,/d͡ʒaˈzːaːr/,butcher,,
جزم,/d͡ʒizam/,plural of جَزْمَة‎ (jazma),,
جزمة,/d͡ʒazma/,"shoe, Synonyms: (archaic) كندرة‎, (archaic) صرمة‎",,
جزيرة,/d͡ʒaˈziːra/,"island, isle",,
جسر,/d͡ʒisir/,bridge,,
جغمة,/d͡ʒuɣ.ma/,sip: a small mouthful of drink.,,
جفس,/d͡ʒifis/,"crusty, harsh, stern, gruff",,
جكيت,/d͡ʒaˈkeːt/,jacket,,
جمارك,/d͡ʒamaːrik/,customs (government department),,
جمرك,/d͡ʒumruk/,customs (“duties imposed on goods”),,
جنب,/d͡ʒanb/,"next to, beside",,
جنب,/d͡ʒanb/,"side, flank, half of the body, part",,
جنة,/d͡ʒanːa/,heaven,,
جنط,/d͡ʒantˤ/,"rim (of a wheel), wheelrim",,
جوال,/d͡ʒaˈwːaːl/,"cell phone, mobile phone",,
جوالات,/d͡ʒawːaːlaːt/,plural of جَوَّال‎ (jawwāl),,
جوة,/d͡ʒuwːa/,"inside, ‏قاعدين جُوَّة ولَّا بَرَّة؟‎‎gāʿdīn juwwa",,
جونتي,/d͡ʒuwinti/,"glove, Synonym: قُفَّاز‎ (guffāz)",,
جية,/d͡ʒajːa/,"coming, upcoming, arriving",,
جيش,/ˈd͡ʒeːʃ/,"an army, a military force",,
جيعان,/d͡ʒiːˈʕaːn/,"hungry, Synonyms: جوعان‎ (jūʿān), جايع‎ (jāyiʿ)",,
جينز,/ˈd͡ʒiːnz/,"jeans, denim",jeans,d͡ʒˈiːnz
حابب,/ˈħaː.bib/,"in love, would love to, Synonym: حابّ‎ (ḥābb)",,
حاجة,/ˈħaːd͡ʒa/,"a thing, something",,
حب,/ħubː/,love,,
حبار,/ħaˈbːaːr/,"squid, cuttlefish",,
حبحب,/ħabħab/,watermelon,,
حبر,/ħi.bir/,ink,,
حبش,/ħabaʃ/,"maize, corn, Synonym: ذُرة‎ (dura)",,
حبق,/ħabaɡ/,"Ocimum (taxonomic plant genus), Synonym: نعناع المدينة‎",,
حديقة,/ħaˈdiːɡa/,"garden, park",,
حراق,/ħaˈrːaːɡ/,spicy,,
حرامي,/ħaˈraːmi/,"thief, Synonym: سراق‎ (sarrāg)",,
حرباية,/ħirbaːja/,chameleon,,
حرقان,/ħaraɡaːn/,"acid reflux, heartburn, Synonym: حَرْقة‎ (ḥarga)",,
حرمة,/ˈħurma/,woman,,
حصان,/ħuˈsˤaːn/,"horse, stallion, (chess) knight",,
حصوة,/ħasˤwa/,pebble,,
حظ,/ħazˤː/,"luck, fortune",,
حفار,/ħaˈfːaːr/,excavator,,
حفاضة,/ħuˈfaːdˤa/,diaper,,
حفيان,/ħafjaːn/,barefoot,,
حق,/ˈħaɡː/,"equity, right, rightful possession, property, claim,",,
حق,/ˈħaɡː/,"belonging to., ‏هذا الكتاب حق بدر.‎‎hāda l-kitāb ḥagg",,
حق,/ˈħaɡː/,"(archaic) small box, can, Synonym: عُلبة‎ (ʿulba)",,
حقون,/ˈħaɡːoːn/,plural of حَقّ‎ (ḥag),,
حقيقي,/ħaɡiːɡi/,"true, real, actual",,
حلاق,/ħaˈlːaːɡ/,barber,,
حنجرة,/ħand͡ʒara/,larynx,,
حنش,/ħanaʃ/,"snake, Synonym: ثعبان‎ (tuʿbān)",,
حوايج,/ħaˈwaːjid͡ʒ/,"clothes, Synonym: ملابس‎ (malābis)",,
حوسة,/ˈħoː.sa/,"chaos, mess, Synonyms: خربطة‎ (ḵarbaṭa), لخبطة‎ (laḵbaṭa),",,
حوش,/ˈħoːʃ/,"backyard, courtyard",,
حوم,/ħoːm/,aphthous ulcer,,
حومة,/ˈħoːma/,"canker sore, mouth ulcer, aphthous ulcer, aphthous",,
خ,/ˈxaːʔ/,"The seventh letter of the Arabic alphabet. Its name is خَاء‎ (ḵāʾ), and is preceded by ح‎ (ḥāʾ) and followed by د‎ (dāl).",,
خاشوقة,/xaːʃuːɡa/,spoon,,
خبز,/xubuz/,bread,,
خرا,/xara/,"(vulgar) shit, feces, (vulgar) contemptible person",,
خربان,/xarˈbaːn/,"broken-down, defective, ‏.المكيف خربان‎‎al-mukayyif",,
خربز,/xirbiz/,"honeydew melon (Cucumis melo var. inodorus), melon",,
خربش,/xarbaʃ/,"to scratch, Synonym: مَخَش‎ (maḵaš)",,
خرتيت,/xarˈtiːt/,rhinoceros,,
خرشوف,/xarˈʃuːf/,artichoke,,
خرقة,/xirɡa/,"rag, tatter, shred",,
خروف,/xaːˈruːf/,"sheep, lamb",,
خشم,/xuʃum/,nose,,
خفاش,/xuˈfːaːʃ/,bat (winged animal),,
خفافيش,/xafaːfiːʃ/,plural of خُفَّاش‎ (ḵuffāš),,
خلاط,/xaˈlːaːtˤ/,"(cooking) blender, mixer",,
خنفسانة,/xunfuˈsaːna/,beetle,,
خوخ,/ˈxoːx/,peach,,
خیش,/ˈxeːʃ/,"gunny sack, canvas",,
داك,/ˈdaːk/,Alternative spelling of ذاك‎,,
دايما,/daːjman/,"always, Synonyms: على طول‎ (ʼala ṭūl), (classicized",,
دبلجة,/dab.la.d͡ʒa/,dubbing,,
دبور,/daˈbːuːr/,"wasp, hornet",,
دجاجة,/duˈd͡ʒaːd͡ʒa/,"hen, chicken",,
دحين,/daˈħeːn/,"now, right now, at present",,
دخلة,/daxla/,"entry, turn",,
دربزين,/darabˈziːn/,The handrail on the side of a staircase.,,
دركسون,/dirikˈsoːn/,steering wheel,,
دري,/diri/,"to know, Synonym: عِرِف‎ (ʿirif)",,
دعا,/daʕa/,"to pray (verbally), ‏ادعي إنه تكون درجتك كويسة‎adʿi",,
دغدغة,/daɣ.da.ɣa/,"tickle, tickling",,
دفاية,/daˈfːaːja/,"heater, electric heater",,
دقاق,/daˈɡːaːɡ/,"hydraulic breaker, jackhammer",,
دقس,/duɡːus/,a hot sauce made in the Hejaz region.,,
دلفين,/dulˈfiːn/,dolphin,,
دهليز,/dihˈliːz/,"house entrance, Synonym: مدخل‎ (madḵal)",,
دوب,/duːb/,"now, just, ‏دوبه وصل.‎‎dūbu waṣalHe just arrived.,",,
دوسيه,/doːˈseː/,"(archaic) file, folder, Synonym: مَلَف‎ (malaf)",,
دوش,/ˈduːʃ/,showerhead,,
دولاب,/doːˈlaːb/,closet,,
ديجافو,/deːd͡ʒaːˈfuː/,déjà vu,,
ديجاڤو,/deːd͡ʒaːˈvuː/,Alternative spelling of ديجافو‎,,
ديس,/deːs/,"breast, boob, Synonym: صَدِر‎ (ṣadir)",,
ذاك,/ˈdaːk/,that (demonstrative pronoun),,
ذبانة,/duˈbːaːna/,fly (insect),,
ذهب,/dahab/,gold,,
ذوق,/zoːɡ/,"taste, tact",,
ر,/raːʔ/,"The tenth letter of the Arabic alphabet. Its name is رَاء‎ (rāʾ), and is preceded by ذ‎ (ḏ) and followed by ز‎ (z).",,
رجيم,/rad͡ʒiːm/,a nutritional diet,,
رسالة,/riˈsaːla/,"message, letter, SMS",,
رغوة,/raɣwa/,foam,,
رقاصة,/raˈɡːaːsˤa/,(female) dancer,,
رقم,/raɡim/,"numeral, number, figure, digit",,
رمل,/ramil/,sand,,
رموت,/rimoːt/,remote (TV remote control),remote,ɹᵻmˈoʊt
رنة,/ranːa/,"ring (sound), reindeer",,
رهيب,/raˈhiːb/,"great, amazing",,
روب,/roːb/,"bathrobe, robe",robe,ɹˈoʊb
روشان,/roːˈʃaːn/,a wooden window or balcony built in old Hijazi houses.,,
روما,/ˈroːma/,Rome,,
رياح,/rijaːħ/,plural of رِيح‎ (rīħ),,
ريحان,/reːħaːn/,basil,,
ريحة,/ˈriːħa/,"smell, scent; odor",,
زبالة,/ziˈbaːla/,"garbage, trash, junk, trash can, garbage can",,
زحليقة,/zuħˈleːɡa/,children's slide,,
زر,/zirː/,button,,
زرادية,/zaˈrːaːdijːa/,pliers,,
زعق,/zaʕːaɡ/,"to scream, to shout, Synonym: صَرَّخ‎ (ṣarraḵ)",,
زعلان,/zaʕlaːn/,"sad, upset",,
زعيق,/zaˈʕiːɡ/,"screaming, yelling, shouting",,
زقاق,/zuˈɡaːɡ/,"alley, alleyway",,
زنجبيل,/zand͡ʒaˈbiːl/,ginger,,
زهم,/zaham/,"to call for, Synonym: نادى‎ (nāda), ‏ازهم عليه‎azham",,
زواج,/zaˈwaːd͡ʒ/,"wedding, marriage",,
زواجات,/zawaːˈd͡ʒaːt/,plural of زَوَاج‎ (zawāj),,
زي,/ˈzajː/,"like, ‏جِبْ / جيب لي قلم زي هذا‎jibli galam zayy hādabring",,
ساب,/saːb/,"to leave, to let go, to ditch",,
سبة,/ˈsabːa/,"swear, slur, insult",,
ستو,/sitːu/,grandmother,,
سحلية,/saħlijːa/,lizard,,
سخافة,/saˈxaːfa/,"absurdity, silliness, fatuousness",,
سديري,/siˈdeːri/,"vest, waistcoat",,
سرعوف,/sarˈʕuːf/,mantis,,
سستة,/susta/,"zipper, zip fastener, Synonym: سَحَّاب‎ (saḥḥāb)",,
سشوار,/siʃˈwaːr/,hairdryer,,
سطحة,/satˤħa/,"car carrier, tow truck",,
سطل,/satˤil/,bucket,,
سطوح,/saˈtˤuːħ/,"roof, roofs",,
سقالات,/saɡːaːˈlaːt/,plural of سَقَّالَة‎ (saggāla),,
سقالة,/saˈɡːaːla/,scaffolding (system of tubes or poles used to support,,
سقط,/ˈsa.ɡatˤ/,to fail,,
سقف,/saɡf/,ceiling,,
سقى,/saɡa/,(transitive) to water,,
سلاحف,/salaːħif/,plural of سُلْحَفة‎ (sulḥafa),,
سلحفة,/sul.ħa.fa/,"turtle, tortoise",,
سلسال,/silˈsaːl/,necklace,,
سلطعون,/saltˤaˈʕoːn/,crab,,
سلمات,/salaˈmaːt/,get well soon,,
سلمون,/salˈmoːn/,salmon,salmone,sˈælmoʊn
سليق,/saˈliːɡ/,"Saleeg, a white rice dish originating in Hejaz region.",,
سما,/sama/,sky,,
سماجات,/samaːd͡ʒaːt/,plural of سَماجَة‎ (samāja),,
سماجة,/saˈmaːd͡ʒa/,"absurdity, silliness, fatuousness",,
سنجاب,/sinˈd͡ʒaːb/,squirrel,,
سنقافورة,/sinɡaːfoːra/,Singapore (an island and city-state in Southeast Asia),,
سنما,/sinima/,"cinema, movie theater.",,
سواق,/saˈwːaːɡ/,"vehicle driver, chauffeur",,
سواويق,/sawaːˈwiːɡ/,plural of سَوَّاق‎ (sawwāg),,
سوتشي,/ˈsoːtʃi/,"Sochi, a city in Krasnodar krai, which hosted the 2014",,
سيشل,/seːʃil/,Seychelles (a country in East Africa),,
شات,/ʃaːt/,"to kick with foot, Synonym: رفس‎ (rafas)",shoot,ʃˈuːt
شاحن,/ˈʃaːħin/,charger (device that charges or recharges a battery),,
شاحنة,/ˈʃaːħna/,"truck, Synonyms: ترلة‎ (trilla), تريلة‎ (trēla)",,
شاكوش,/ʃaːˈkuːʃ/,hammer,,
شال,/ʃaːl/,"to carry (to transport by lifting), to remove, to lift",,
شال,/ʃaːl/,scarf,,
شال,/ʃaːl/,scarf,,
شاليه,/ʃaːˈleː/,"beach cabin, rural cabin",,
شاهي,/ˈʃaːhi/,tea,,
شباك,/ʃuˈbːaːk/,"window, Synonym: (dated) طَاقَة‎",,
شبس,/ˈʃibs/,"potato chips, crisps",chips,t͡ʃˈɪps
شحات,/ʃaˈħːaːt/,beggar,,
شخان,/ʃuˈxːaːn/,urine,,
شربة,/ʃurba/,soup,,
شطاف,/ʃaˈtˤːaːf/,"bidet shower, bidet sprayer, health faucet",,
شطرطون,/ʃatˤarˈtˤoːn/,"adhesive tape, duct tape, masking tape",,
شفاط,/ʃaˈfːaːtˤ/,"extractor hood, cooker hood, kitchen hood",,
شقة,/ʃiɡːa/,"apartment, flat",,
شقرا,/ʃaɡra/,Shaqra (a town in Saudi Arabia),,
شقرا,/ʃaɡra/,female equivalent of أشقر‎ (ašgar),,
شكاقو,/ʃiˈkaːɡu/,"Chicago (a city in Illinois, United States)",Chicago,ʃᵻkˈɑːɡoʊ
شكلاطة,/ʃukuˈlaːtˤa/,chocolate,,
شلال,/ʃaˈlːaːl/,waterfall,,
شلق,/ʃalaɡ/,"thug, rude person",,
شماغ,/ʃuˈmaːɣ/,shemagh,,
شمعة,/ʃam.ʕa/,candle,,
شمعدان,/ʃamʕaˈdaːn/,candlestick,,
شنب,/ʃanab/,moustache,,
شنط,/ʃinatˤ/,plural of شَنْطَة‎ (šanṭa),,
شنطة,/ʃantˤa/,"bag, briefcase, backpack, etc., suitcase",,
شوق,/ʃoːɡ/,"zeal, ardor, longing, yearning",,
شوكة,/ʃoːka/,"thorn, sting, prickle",,
شوكة,/ʃoːka/,fork,,
شوية,/ʃu.waj.ja/,"a little, some, a bit, ‏حُط شوية سكر‎put a little bit",,
شيرة,/ˈʃiːra/,syrup,,
شيشة,/ˈʃiːʃa/,"hookah, Synonym: أَرْقيلة‎ (ʼargīla)",,
صاحب,/sˤaːħib/,"friend, companion, ‏أنا مَع صَاحْبي‎ana maʿ ṣāḥbiI'm",,
صح,/sˤaħː/,"right!; I agree., correct",,
صحن,/sˤa.ħan/,plate,,
صدى,/sˤa.da/,echo,,
صراف,/sˤaˈrːaːf/,"ATM, automated teller machine",,
صفيرة,/sˤuf.feː.ra/,whistle,,
صك,/sˤakː/,(law) deed,,
صمرقع,/sˤamarɡaʕ/,"craziness, headache, Synonym: جنان‎ (junān), ‏جِبْتَ",,
صمغ,/sˤamɣ/,glue,,
صموغ,/sˤumuːɣ/,plural of صَمْغ‎ (ṣamḡ),,
صندوق,/sˤanˈduːɡ/,"box, chest",,
صنوبر,/sˤuˈnoːbar/,"pine, pine tree, pine nut",,
صولجان,/sˤoːlaˈd͡ʒaːn/,"mace, sceptre",,
صيف,/ˈsˤeːf/,summer,,
ضباب,/dˤaˈbaːb/,(uncountable) fog,,
ضبع,/ˈdˤabʕ/,hyena,,
ضرطة,/zˤartˤa/,fart (vulgar),,
ضفدع,/ˈdˤufdaʕ/,frog,,
ضمة,/dˤamːa/,"a hug, (linguistics) damma, the diacritic in the Arabic",,
طاق,/tˤaːɡ/,"to bear, Synonyms: اَسْتَحْمَل‎ (astaḥmal), اتحمل‎",,
طاوة,/ˈtˤaːwa/,"frying pan, pan",,
طاولة,/tˤaːwla/,(furniture) table,,
طبعا,/tˤab.ʕan/,"naturally, of course",,
طراطيع,/tˤaraːˈtˤiːʕ/,fireworks,,
طرقة,/ˈtˤurɡa/,a small corridor,,
طفاية,/tˤafˈfaː.ja/,"ashtray, fire extinguisher",,
طفس,/tˤifis/,"glutton, overeater",,
طفش,/tˤafaʃ/,boredom,,
طفشان,/tˤaf.ʃaːn/,"bored, Synonym: زَهْقان‎ (zahgān)",,
طلقات,/tˤalˈɡaːt/,plural of طَلْقة‎ (ṭalga),,
طلقة,/tˤal.ɡa/,shot (from a firearm),,
طوق,/ˈtˤoːɡ/,"headband, animal collar, hoop",,
طوكيو,/tˤoːkˈjoː/,"Tokyo (a prefecture, the capital city of Japan)",,
