L2_orth,L2_ipa,L2_gloss,L2_etym
Αβάνα,hɐvˈænə,Havana (the capital city of Cuba),Havana
αγιατολάχ,ˈaɪɐtˌɑːlə,(Islam) ayatollah (religious leader in Twelver Shi'ism),ayatollah
αεροφωτογραφία,ˈɛɹɪəl fˈoʊɾəɡɹˌæf,aerial photograph,aerial photograph
Αϊντάχο,ˈaɪdəhˌoʊ,Idaho (a state of the United States),Idaho
Αϊόβα,ˈaɪəwə,Iowa (a state in the central United States),Iowa
Αλαμπάμα,ˌæləbˈæmə,Alabama (a state on the south coast of the United States),Alabama
Αλάσκα,ɐlˈæskə,Alaska (a state in the northern United States),Alaska
αμφιφυλόφιλος,ɐ ˈɛf,"(only of people) bisexual, bi (attracted to both sexes)",αμφι-
αμφιφυλόφιλος,ɐ ˈɛf,bisexual (male bisexual),αμφι-
αναγνωσιμότητα,ɐˈæˈɛs,"readability, legibility (property of being capable",αναγνώσιμος
αναλύω,ˈeɪ,"analyse (UK), analyze (US), assay, (linguistics) parse,",ἀναλύω
Ανγκουίλα,ˈæŋɡɪlə,Anguilla (British overseas territory in the Caribbean),Anguilla
ανεπάρκεια,ˈeɪ,"insufficiency, inadequacy, scarcity (quality of not",αν-
ανεπαρκής,ˈeɪ,"insufficient, inadequate, scarce (not as much as meets",αν-
ανθέμιο,ˈænθəm,(music) anthem,anthem
ανθέμιο,ˈænθəm,(music) anthem,anthem
αντεργκράουντ,ˌʌndɚɡɹˈaʊnd,"(art, culture) underground, alternative, Antonym: μέινστριμ",underground
Αντίγκουα,æntˈiːɡə,"Antigua, Η Αντίγκουα είναι ένα νησί της χώρας Αντίγκουα",Antigua
απόφαση,pˈiːfˈɑːz,"decision, ruling, verdict, judgement, resolution, Synonyms:",ἀπόφαση
Άρκανσας,ˈɑː͡ɹkənsˌɔː,"Arkansas (a state in the eastern United States), Arkansas",Arkansas
αστέρας,sˈəntˈeɪ,"(astronomy) star, αστέρας νετρονίων ― astéras netroníon",ἀστέρας
άστρο,sˈənt,"(astronomy) star, Ο τίτλος της ταινίας «Ο Πόλεμος των",ἄστρον
Αυστραλία,ɔːstɹˈeɪliə,Australia (a continent and country in Oceania),Australia
αυτοκινούμενος,ˌɔːɾoʊmˈoʊɾɪv,"motorised (UK), motorized (US), automotive",automotive
βαν,vˈæn,van,van
βραχυκύκλωμα,ˈeɪ,(electricity) short circuit,βραχυ-
βραχυκυκλώνω,ˈeɪ,(electricity) short circuit,βραχυ-
γαλόνι,ɡˈælən,gallon (imperial unit of volume),gallon
γαλόνι,ɡˈælən,gallon (imperial unit of volume),gallon
γιογιό,jˈoʊjoʊ,(games) yo-yo,yo-yo
γιογιό,jˈoʊjoʊ,(games) yo-yo,yo-yo
Γιόντα,jˈoʊdə,Yoda (Star Wars character),Yoda
Γιορκ,jˈɔː͡ɹk,York (a city in northern England),York
γιοτ,jˈɑːt,"yacht, Synonym: θαλαμηγός (thalamigós)",yacht
γιοτ,jˈɑːt,"Yot, the uncommon Greek letter ϳ.",yacht
γιοτ,jˈɑːt,"Yot, the uncommon Greek letter ϳ.",yacht
γιώτα,tˈɑː,iota; the ninth letter of the Greek alphabet,ἰῶτα
Γκάνα,ɡˈɑːnə,Ghana (a country in West Africa),Ghana
γκέι,ɡˈeɪ,"gay (of, or concerning homosexuals), γκέι κουλτούρα",gay
γκέι,ɡˈeɪ,gay man,gay
γκουγκλάρω,ɡˈuːɡəl,"(colloquial, slang, neologism) google (search for on",google
γκουγκλίζω,ɡˈuːɡəl,"(colloquial, slang, neologism) google (search for on",google
διακομιστής,dˈeɪsˈənt,(medicine) carrier (person or object that carries someone,διακομιστής
διαρρέω,dˈiː,"(of rivers) +accusative: flow through, Ο Νείλος διαρρέει",δῐᾰρρέω
δράκουλας,dɹˈækjʊlə,(mythology) vampire (the Western 'Dracula'-based depiction,Dracula
εγκεφαλοκλάνι,ˈiːfˈɑː,"(colloquial, humorous, slightly vulgar) brain fart[1]",εγκέφαλος
εκδρομή,dˈiː,"excursion (a brief recreational trip), road trip",ἐκδρομή
ενεργοποιώ,ˈɛ,"activate, energize, empower, put into action, put into",ενεργ(ός)
επανειλημμένος,ˈɛpɐˌæəˈeɪ,"repeated (persistently), Οι επανειλημμένες μου εκκλήσεις",επαναλαμβάνομαι
θερμοκοιτίδα,ˈɪŋkjuːbˌeɪɾɚ,"isolette, infant incubator, 2009, Μαίρη Κόντζογλου,",incubator
ίδρυμα,dˈiːˈeɪ,"institution, foundation, institute",ἵδρῡμα
Ιλινόις,ˌɪlənˈɔɪ,Illinois (a state in the central United States),Illinois
Ιντιάνα,ˌɪndiːˈænə,Indiana (a state in the central United States),Indiana
Ιρλανδία,ˈɜːlənd,"Ireland (an island in Europe), Ireland (a country in",Irlande
ιστολόγιο,sˈənt,"(computing, neologism) blog",ιστο-
Καμπέρα,kˈænbɚɹə,Canberra (the capital city of Australia),Canberra
καπνίζω,ˈæp,"(transitive) smoke, Η καμινάδα καπνίζει.I kamináda",καπνίζω
κβάζαρ,kwˈeɪzɑː͡ɹ,(astronomy) quasar,quasar
κέικ,ˌɪndᵻklˈaɪnəbəl,"baked cake of various flavours, but not layers of fillings",indeclinable
κεκ,kˈeɪk,Alternative form of κέικ (kéik),cake
Κεντάκι,kɛntˈʌki,"Kentucky (a state in the eastern United States), Kentucky",Kentucky
κίνα,kwˈɪnə,"cinchona (South American tree), cinchona bark",quina
κίνα,kwˈɪnə,henna (plant (Lawsonia inermis) and dye),quina
κίνα,kwˈɪnə,henna (plant (Lawsonia inermis) and dye),quina
κλόουν,klˈaʊn,"clown (performance artist associated with circus),",clown
Κολοράντο,kˌɑːlɚɹˈɑːdoʊ,"Colorado (a state on the west coast of the United States),",Colorado
Κονέκτικατ,kənˈɛɾɪkət,Connecticut (a state on the east coast of the United,Connecticut
λευκοπίνακας,ˈiː,whiteboard (white board that can be written upon with,λευκο-
λίπος,pˈiː,"fat, tallow",λίπος
Λουιζιάνα,luːˌiːzɪˈænə,Louisiana (a state on the south coast of the United,Louisiana
λουτρό,tˈiː,"bathroom, bath",λουτρόν
Μάγχη,mˈænt͡ʃ,"English Channel, the Channel",Manche
μάζα,ˈeɪ,mass (quantity of matter cohering together to make,μᾶζα
Μαλάουι,mɐlˈɑːwi,Malawi,Malawi
μαμμόθρεφτος,ˈeɪˌiːpˌiːtˈiː,"(derogatory, usually of a child but also of adults)",μαμμόθρεπτος
Μασαχουσέτη,mˌæsɐt͡ʃˈuːsɪts,Massachusetts (a state on the east coast of the United,Massachusetts
Μεγαλειοτάτη,mˈæd͡ʒᵻsti,"Your Majesty, ma'am (term of address for queens)",Majesty
Μεγαλειότατος,mˈæd͡ʒᵻsti,"Your Majesty, sire (title of address for kings and",Majesty
Μέιν,mˈeɪn,Maine (a state on the east coast of the United States),Maine
μέινστριμ,mˈeɪnstɹiːm,"mainstream, Antonym: αντεργκράουντ (antergkráount)",mainstream
Μελβούρνη,mˈɛlbɚn,Melbourne (second largest city of Australia),Melbourne
Μέριλαντ,mˈɛɹɪlˌænd,Maryland (a state on the east coast of the United States),Maryland
Μιζούρι,mɪzˈʊɹɹi,Missouri (a state in the central United States),Missouri
Μίσιγκαν,mˈɪʃɪɡən,"Michigan (a state in the central United States), Michigan",Michigan
Μισισίπι,mˌɪsɪsˈɪpi,Mississippi (a state on the south coast of the United,Mississippi
μπαμπού,bæmbˈuː,(botany) bamboo,bamboo
μπρίκι,bɹˈɪɡ,Alternative form of βρίκιον (vríkion),brig
μπρίκι,bɹˈɪɡ,Alternative form of βρίκιον (vríkion),brig
ΝΑΤΟ,nˈeɪɾoʊ,"NATO, North Atlantic Treaty Organization",NATO
Νεβάδα,nᵻvˈædə,Nevada (a state in the western United States),Nevada
Ντέλαγουερ,dˈɛlɐwˌɛɹ,Delaware (a state on the east coast of the United States),Delaware
ντελιβεράς,tˈiːˈiː,a delivery person,ντελίβερι
ντεντέκτιβ,dɪtˈɛktɪv,"Alternative form of ντετέκτιβ (detéktiv, “detective”)",detective
ντετέκτιβ,dɪtˈɛktɪv,detective (police officer who looks for evidence as,detective
ούφο,jˌuːˌɛfˈoʊ,"UFO, an unidentified flying object, Synonyms: άγνωστης",ufo
οφσάιντ,ˈɔfsaɪd,(sports) offside (in an illegal position ahead of the,offside
πανικοβάλλω,pˈɑː,cause panic,πανικ(ός)
πάντα,pˈændə,(zoology) panda,panda
πάντα,pˈændə,"(anatomy) side (of body), (music) band",panda
πάντα,pˈændə,(archaic) Accusative singular masculine form of πας,panda
πάντα,pˈændə,(zoology) panda,panda
πάντα,pˈændə,"(anatomy) side (of body), (music) band",panda
