L2_orth,L2_ipa,L2_gloss,L2_etym,en_ipa
bita,/ˈbi.ta/,bitter,bitter,bˈɪɾɚ
bita,/ˈbi.ta/,bile,bitter,bˈɪɾɚ
bita,/ˈbi.ta/,a type of strong liquor,bitter,bˈɪɾɚ
bita,/ˈbi.ta/,a type of strong liquor,bitter,bˈɪɾɚ
bo,/bo/,Marker for the irrealis mood.,,
bo,/bo/,"bow, arch",bow,bˈoʊ
bo,/bo/,"bow, arch",bow,bˈoʊ
bobi,/ˈbo.bi/,"breast, boob",booby,bˈuːbi
bori,/ˈbo.ri/,to cook or boil,boil,bˈɔɪl
boy,/boi̯/,(unofficial spelling) boy,boy,bˈɔɪ
brada,/ˈbra.da/,brother,brother,bɹˈʌðɚ
bradi,/ˈbra.di/,"broad, wide, A bradi pasi.The wide road.",broad,bɹˈɔːd
bradi,/ˈbra.di/,"wide, Den no meki a pasi so bradi.They didn't make",broad,bɹˈɔːd
bradi,/ˈbra.di/,"width, A bradi fu a pasi.The width of the road.",broad,bɹˈɔːd
bradi,/ˈbra.di/,"to broaden, to widen, Den bradi a pasi.They broadened",broad,bɹˈɔːd
brede,/ˈbre.de/,bread,bread,bɹˈɛd
bro,/bro/,"To blow, to produce air currents., To breathe.",blow,blˈoʊ
bro,/bro/,breath,blow,blˈoʊ
broko,/ˈbro.ko/,broken,broke,bɹˈoʊk
broko,/ˈbro.ko/,"To break, to break down, to break",broke,bɹˈoʊk
bubu,/buˈbu/,"bogeyman, bugbear, monster",,
buku,/ˈbu.ku/,book,book,bˈʊk
buku,/ˈbu.ku/,"fungus, mould",book,bˈʊk
buku,/ˈbu.ku/,"fungus, mould",book,bˈʊk
busi,/ˈbu.si/,"forest, woods",bush,bˈʊʃ
dagu,/ˈda.ɡu/,dog,dog,dˈɑːɡ
daki,/ˈdaki/,roof,,
Damsko,/ˈdamsko/,Amsterdam,,
dansi,/ˈdan.si/,"dance, dance party",,
dansi,/ˈdan.si/,to dance,,
dati,/ˈda.ti/,that,that,ðˈæt
dati,/ˈda.ti/,"that, those (postpositive)",that,ðˈæt
datra,/ˈda.tra/,medical doctor,doctor,dˈɑːktɚ
de,/de/,(copula) to be.,there,ðˈɛɹ
de,/de/,(dated) Alternative form of e.,there,ðˈɛɹ
dede,/ˈde.de/,dead,dead,dˈɛd
dede,/ˈde.de/,to die,dead,dˈɛd
dei,/dei̯/,day,day,dˈeɪ
deinen,[ˈdɪi̯.nɪŋ],"day name (ritual name of Ashanti origin, given to a",,
den,/den/,"they, them",them,ðˈɛm
den,/den/,their (possessive pronoun),them,ðˈɛm
den,/den/,the (plural definite article),them,ðˈɛm
dia,/ˈdia/,deer,deer,dˈɪɹ
didon,/diˈdon/,"to lie, to lie down",lay down,lˈeɪ dˈaʊn
dipi,/ˈdi.pi/,deep,deep,dˈiːp
dipi,/ˈdi.pi/,to dip,dip,dˈɪp
dipi,/ˈdi.pi/,to dip,dip,dˈɪp
disi,/ˈdi.si/,this,this,ðˈɪs
disi,/ˈdi.si/,"this, these (postpositive)",this,ðˈɪs
dofu,/ˈdofu/,deaf,,
dofu,/ˈdofu/,a deaf person,,
doksi,/ˈdoksi/,duck,ducks,dˈʌks
doti,/ˈdo.ti/,"earth, soil, ground, 1783,  C. L. Schumann,  Neger-Englisches",dirt,dˈɜːt
doti,/ˈdo.ti/,dirty,dirt,dˈɜːt
dri,/dri/,three,drie,dɹˈaɪ
dringi,/ˈdri.ŋi/,to drink,drink,dɹˈɪŋk
drungu,/ˈdru.ŋu/,drunk,drunk,dɹˈʌŋk
duku,/ˈdu.ku/,"cloth [from 18th c.], (slang) money, Synonym: moni",,
dungru,/ˈduŋ.ru/,dark,,
dyogo,/d͡ʒo.ɡo/,"A jug., 1936,  Melville J. Herskovits and Frances S.",jug,d͡ʒˈʌɡ
Dyu,/d͡ʒu/,Jew (adherent to Judaism; one who belongs to a Jewish,Jew,d͡ʒˈuː
dyugudyugu,/ˈdʑu.ɡuˌdʑu.ɡu/,"Uproar, unrest, turmoil, commotion, crowdedness, Den",,
dyugudyugu,/ˈdʑu.ɡuˌdʑu.ɡu/,"Uproarious, restless, troublesome, crowded, John na",,
dyugudyugu,/ˈdʑu.ɡuˌdʑu.ɡu/,"To be restless or troublesome, Heri dei den pikin ben",,
ede,/ˈe.de/,head,head,hˈɛd
eksi,/ˈeksi/,egg,eggs,ˈɛɡz
esde,/ˈes.de/,yesterday,yesterday,jˈɛstɚdˌeɪ
esrede,/ˈes.re.de/,Alternative form of esde.,,
fatu,/ˈfa.tu/,"fat, obese",fat,fˈæt
fatu,/ˈfa.tu/,fat (lipid matter),fat,fˈæt
fatu,/ˈfa.tu/,a joke,fat,fˈæt
fatu,/ˈfa.tu/,a joke,fat,fˈæt
faya,/ˈfa.ja/,hot,fire,fˈaɪɚ
faya,/ˈfa.ja/,fire,fire,fˈaɪɚ
feti,/ˈfe.ti/,"to fight, to combat, to fight, to bicker",fight,fˈaɪt
feti,/ˈfe.ti/,"fight, strife",fight,fˈaɪt
finga,/ˈfi.ŋa/,finger,finger,fˈɪŋɡɚ
fisi,/ˈfi.si/,fish,fish,fˈɪʃ
fo,/fo/,four,four,fˈoː͡ɹ
fosi,/ˈfo.si/,first,first,fˈɜːst
fosi,/ˈfo.si/,before,first,fˈɜːst
foto,/ˈfo.to/,"city, town",fort,fˈɔː͡ɹt
futu,/ˈfu.tu/,"leg, foot",foot,fˈʊt
gado,/ˈɡa.do/,"god, deity",god,ɡˈɑːd
Gado,/ˈɡa.do/,God,God,ɡˈɑːd
gi,/ɡi/,to give,give,ɡˈɪv
gi,/ɡi/,to (indicates indirect object),give,ɡˈɪv
go,/ɡo/,To go,go,ɡˈoʊ
gon,/ɡon/,gun,gun,ɡˈʌn
gotro,/ˈɡo.tro/,"ditch, gutter",gutter,ɡˈʌɾɚ
granman,/ˌɡrãˈmãŋ/,paramount chief of a Maroon or Amerindian tribe,,
gridi,/ˈɡri.di/,greedy,greedy,ɡɹˈiːdi
kabisi,/ˈka.bi.si/,Lacinato kale (Brassica oleracea var. palmifolia),cabbage,kˈæbɪd͡ʒ
kanari,/ka.na.ri/,canal,,
kanari,/ka.na.ri/,"riffraff, rabble",,
kanari,/ka.na.ri/,"violaceous euphonia, Euphonia violacea",,
kanari,/ka.na.ri/,"riffraff, rabble",,
kanari,/ka.na.ri/,"violaceous euphonia, Euphonia violacea",,
kanari,/ka.na.ri/,"violaceous euphonia, Euphonia violacea",,
kandra,/ˈkan.dra/,candle,candle,kˈændəl
kaw,/kaw/,cow,cow,kˈaʊ
kaw,/kaw/,"to chew, to masticate",cow,kˈaʊ
kaw,/kaw/,"to chew, to masticate",cow,kˈaʊ
kiri,/ˈki.ri/,"(transitive) To kill, to murder., (transitive) To end,",kill,kˈɪl
kondre,/ˈkon.dre/,"country, inland village",country,kˈʌntɹi
kontreki,/kɔnˈtɾe.ci/,"place, region, area, neighbourhood",,
kosi,/ˈko.si/,"to swear, to curse, to insult, to swear at",curse,kˈɜːs
kosi,/ˈko.si/,"curse, swear",curse,kˈɜːs
koto,/ˈko.to/,A traditional African-Surinamese dress.,coat,kˈoʊt
kragi,/ˈkra.ɡi/,to complain,,
kragi,/ˈkra.ɡi/,complaint,,
kromanti,/kroˈman.ti/,"magical, pertaining to rituals for summoning ancestral",,
lafu,/ˈla.fu/,to laugh,laugh,lˈæf
lasi,/ˈla.si/,"to lose, to disappear",loss,lˈɔs
lasi,/ˈla.si/,loss,loss,lˈɔs
lasi,/ˈla.si/,"arse, ass, buttocks",arse,ˈɑː͡ɹs
lasi,/ˈla.si/,"arse, ass, buttocks",arse,ˈɑː͡ɹs
law,/lau̯/,"To be crazy, ca. 1765,  Pieter van Dyk,  Nieuwe en",,
leki,/ˈle.ki/,"like, such as, as if",like,lˈaɪk
leki,/ˈle.ki/,"like, similar to",like,lˈaɪk
leti,/ˈle.ti/,To light.,light,lˈaɪt
leti,/ˈle.ti/,light,light,lˈaɪt
leti,/ˈle.ti/,equal,light,lˈaɪt
leti,/ˈle.ti/,equal,light,lˈaɪt
leti,/ˈle.ti/,equal,light,lˈaɪt
leti,/ˈle.ti/,equal,light,lˈaɪt
luku,/ˈlu.ku/,To look (at).,look,lˈʊk
man,/man/,"man, male human, A man no ben man taki. ― The man could",man,mˈæn
man,/man/,"to be able to, A man no ben man taki. ― The man could",man,mˈæn
meti,/ˈme.ti/,"meat, flesh, animal, (obsolete) concubine",meat,mˈiːt
miri,/ˈmi.ri/,"mill, grinding apparatus",mill,mˈɪl
mofo,/ˈmo.fo/,mouth,mouth,mˈaʊθ
moni,/ˈmo.ni/,money,money,mˈʌni
moro,/ˈmo.ro/,more,more,mˈoː͡ɹ
mun,/mun/,"moon, month",moon,mˈuːn
mus,/mus/,"(auxiliary) to have to, must",must,mˈʌst
na,/na/,to,,
nai,/nai̯/,to sew,,
nefi,/ˈne.fi/,knife,knife,nˈaɪf
nofo,/ˈno.fo/,enough,enough,ɪnˈʌf
noso,/ˈno.so/,nose,nose,nˈoʊz
nyun,/ɲun/,new,new,nˈuː
oli,/ˈo.li/,"oil, petrol (UK), gas (US), or another fuel used for",,
olo,/ˈo.lo/,"hole, crevice",hole,hˈoʊl
oni,/ˈo.ni/,honey,honey,hˈʌni
oso,/ˈo.so/,house,house,hˈaʊs
oto,/ˈo.to/,"car, automobile, Synonym: wagi",,
pesi,/ˈpe.si/,pea,peas,pˈiːz
peti,/ˈpe.ti/,well,,
piki,/ˈpi.ki/,"to answer, to reply",speak,spˈiːk
pikin,/piˈcin/,small,,
pikin,/piˈcin/,child,,
pisi,/ˈpi.si/,piece,piece,pˈiːs
poti,/ˈpo.ti/,"to put, to lay, to place, to set",put,pˈʊt
prei,/prei̯/,"(transitive, intransitive) to play (to be engaged in",play,plˈeɪ
sa,/sa/,"Verbal marker for modal aspect., Verbal marker for",shall,ʃˈæl
sa,/sa/,"A saw (tool with a serrated blade, used for sawing).",saw,sˈɔː
sa,/sa/,"A saw (tool with a serrated blade, used for sawing).",saw,sˈɔː
sabi,/ˈsa.bi/,"(transitive) to know, (auxiliary) to be able to (of",,
sabi,/ˈsa.bi/,knowledge,,
sarki,/ˈsar.ki/,shark,shark,ʃˈɑː͡ɹk
sipi,/ˈsi.pi/,ship,ship,ʃˈɪp
skowtu,/ˈskou̯.tu/,"police, police officer",,
skrifi,/ˈskri.fi/,to write,,
smara,/ˈsma.ra/,narrow,,
smeri,/ˈsme.ri/,"(passive) to smell., (transitive) to smell.",smell,smˈɛl
smoko,/ˈsmo.ko/,smoke,smoke,smˈoʊk
smoko,/ˈsmo.ko/,"to smoke, to produce smoke, (of tobacco and tobacco",smoke,smˈoʊk
sneki,/ˈsne.ki/,snake,snake,snˈeɪk
spuku,/ˈspu.ku/,"ghost, spirit, spectre [from early 19th c.]",,
spun,/spun/,"spoon, Spun no de. ― There is no spoon.",spoon,spˈuːn
stari,/ˈsta.ri/,star,star,stˈɑː͡ɹ
ston,/ston/,stone,stone,stˈoʊn
strati,/ˈstra.ti/,street,,
sukru,/ˈsu.kru/,sugar,suiker,sˈuːɪkɚ
swa,/swa/,sour,suwá,sˈʌw
swa,/swa/,acid,suwá,sˈʌw
sweri,/ˈswe.ri/,to swear (an oath),swear,swˈɛɹ
sweri,/ˈswe.ri/,neoplasm,swear,swˈɛɹ
sweri,/ˈswe.ri/,neoplasm,swear,swˈɛɹ
syi,/ʃi/,to see,see,sˈiː
taki,/ˈta.ki/,to talk,talk,tˈɔːk
taki,/ˈta.ki/,"that, Synonym: dati",talk,tˈɔːk
taki,/ˈta.ki/,"branch, stick, twig",talk,tˈɔːk
taki,/ˈta.ki/,"that, Synonym: dati",talk,tˈɔːk
taki,/ˈta.ki/,"branch, stick, twig",talk,tˈɔːk
taki,/ˈta.ki/,"branch, stick, twig",talk,tˈɔːk
tapu,/ˈta.pu/,"on, on top of",top,tˈɑːp
tapu,/ˈta.pu/,to stop,stop,stˈɑːp
tapu,/ˈta.pu/,to stop,stop,stˈɑːp
teki,/ˈte.ki/,to take,take,tˈeɪk
tifi,/ˈti.fi/,tooth,teeth,tˈiːθ
tiki,/ˈti.ki/,"stick, rod",stick,stˈɪk
tongo,/ˈto.ŋo/,"language, tongue",tongue,tˈʌŋ
tranga,/ˈtra.ŋa/,"strong, hard",strong,stɹˈɔŋ
tyari,/ˈtʃa.ri/,"(transitive) to carry, to bear, (transitive) to bear,",carry,kˈæɹi
tyari,/ˈtʃa.ri/,yoke,carry,kˈæɹi
udu,/ˈu.du/,"wood, 1783,  C. L. Schumann,  Neger-Englisches Worterbuch",wood,wˈʊd
udu,/ˈu.du/,wooden,wood,wˈʊd
uma,/ˈu.ma/,woman,woman,wˈʊmən
unu,/ˈu.nu/,"you (plural), us (object)",,
wagi,/ˈwa.ɡi/,"car, Synonym: oto, cart, vehicle, wagon",,
wasi,/ˈwa.si/,to wash,wash,wˈɑːʃ
wasi,/ˈwa.si/,wax,wash,wˈɑːʃ
wasi,/ˈwa.si/,wax,wash,wˈɑːʃ
watra,/ˈwa.tra/,water,water,wˈɔːɾɚ
wenter,/ˈwen.ter/,winter,,
wi,/wi/,"we, us",we,wˈiː
wi,/wi/,our,we,wˈiː
wiki,/ˈwi.ki/,week,week,wˈiːk
winti,/ˈwin.ti/,"wind, spirit, deity",,
winti,/ˈwin.ti/,"winti, a Surinamese religious tradition based on practices",,
wipi,/ˈwi.pi/,whip,whip,wˈɪp
wipi,/ˈwi.pi/,to whip,whip,wˈɪp
wowoyo,/ˈwːo.jo/,"market, marketplace",,
yana,/ˈja.na/,"there, yonder",yonder,jˈɑːndɚ
yanda,/ˈjan.da/,Alternative form of yana.,,
