L2_orth,L2_ipa,L2_gloss,L2_etym
A-pilari,ɐpˈɪlɚ,(automotive) A-pillar,A-pillar
Aada,ˈeɪdə,"A female given name, currently popular in Finland.,",Ada
Aadolf,ˈædɑːlf,A male given name.,Adolf
aapiskirja,ˌeɪbˌiːsˈiː,"primer, ABC (textbook formerly used in primary education",ABC
Aatto,ˈɑːɾuː,A male given name.,Aatu
Aava,ˈɑːvə,"A female given name., 2013 Pauliina Rauhala, Taivaslaulu,",aava
adaptiivinen,ɐdˈæptɪv,adaptive,adaptive
adipolyysi,ˈædɪpˌɑːlɪsiz,"(anatomy, medicine) adipolysis (process of converting",adipolysis
aerobic,ɛɹˈoʊbɪks,aerobics,aerobics
agility,æd͡ʒˈɪlᵻɾi,"(sports) agility, dog agility",agility
agnostisismi,æɡnˈɑːstɪsˌɪzəm,agnosticism,agnosticism
aho,ˈæstɚɹˌɪsk ˈɑːhoʊ,"glade (grassy open or cleared space in a forest, especially",*aho
AIDS,ˈeɪdz,AIDS,AIDS
Aili,ˈaɪl,"A female given name., 1887 Matti Kurikka, Aili: Näytelmä",Áile
Airi,ˈɛɹʌt,A female given name. Variant: Aira.,airut
aivopestä,bɹˈeɪnwɑːʃ,(transitive) To brainwash.,brainwash
aivotrusti,ˈeɪvɑːt,"(rare, informal) brain trust",aivot
ajatuspoliisi,θˈɔːt pəlˈiːs,thought police,thought police
Alabama,ˌæləbˈæmə,Alabama (a state of the United States),Alabama
Alaska,ɐlˈæskə,Alaska (a state of the United States),Alaska
Alberta,ælbˈɜːɾə,Alberta (a province of Canada),Alberta
Aleksanteri,ˌælɪɡzˈændɚ,A male given name.,Alexander
aleksityyminen,ɐlˈɛksɪɾɪˌɪmi,alexithymic,aleksityymi-
Aliisa,ˈælɪs,"A female given name from the Germanic languages., 2018",Alice
Alina,eɪlˈiːnə,"A female given name from the Germanic languages., 1840",Alina
Alina,eɪlˈiːnə,Essive singular   form of Ali.,Alina
Alisa,ˈælɪs,A female given name.,Alice
Allan,ˈælən,"A male given name., 2006 Allan Mutka, Rippipuku, Tammi,",Allan
anestesiologi,ˌænɪstˈiːzɪˌoʊ,"anesthetist, anesthesiologist",anestesio-
anestesiologia,ˌænɪstˈiːzɪˌoʊ,(medicine) anesthesiology,anestesio-
