L2_orth,L2_ipa,L2_gloss,L2_etym
CC,kˈɑːlɪd͡ʒ kˈʌpəl,(colloquial) a romantic relationship between students,college couple
K-,kˈeɪ,Used to refer South Korean things or culture that have,K-
TMI,tˌiːˌɛmˈaɪ,(Internet slang) unnecessary information that one does,TMI
ㄱㄱ,ɡˈoʊ,"(Internet slang, text messaging) Used to urge someone",go
ㄴㄴ,nˈoʊ,"(Internet slang, text messaging) no, Antonym: ㅇㅇ (eung)",no
가닛,ɡˈɑː͡ɹnɪt,"garnet (mineral, gemstone)",garnet
가돌리늄,ɡˌædəlˈɪniəm,gadolinium,gadolinium
가드,ɡˈɑː͡ɹd,guard,guard
가솔린,ɡˈæsəlˌiːn,"gasoline, petrol",gasoline
가스,ɡˈæs,"gas, natural gas, poison gas",gas
가스레인지,ɡˈæs ɹˈeɪnd͡ʒ,gas stove,gas range
가이드,ɡˈaɪd,guide,guide
가이아나,ɡaɪˈɑːnə,Guyana,Guyana
가자,ɡˈɑːzə,"Gaza (a city in Palestine), 가자 지구 ― Gaja jigu ― Gaza",Gaza
가젤,ɡəzˈɛl,gazelle,gazelle
갈리,ɡˈæli,Alternative spelling of 갤리 (gaelli),galley
감비아,ɡˈæmbiə,Gambia,Gambia
갤러리,ɡˈælɚɹi,art gallery,gallery
갤럭시,ɡˈælɐksi,"galaxy, A: 갤럭시와 아이폰 둘 중에 뭐를 쓸거냐? B: 나는 오랫동안 아이폰을 썼다가",galaxy
갤리,ɡˈæli,galley,galley
걸그룹,ɡˈɜːl ɡɹˈuːp,"girl group, Coordinate term: 보이그룹 (boigeurup), 트와이스는",girl group
걸프렌드,ɡˈɜːlfɹɛnd,"(dated) girlfriend, 1969,  “大(대)學(학)生(생)活(활) [University",girlfriend
게릴라,ɡɛɹˈɪlə,guerrilla (warfare or irregular soldier),guerrilla
게스트하우스,ɡˈɛsthaʊs,guesthouse,guesthouse
게이,ɡˈeɪ,"gay man (male homosexual), Hypernyms: 동성애자(同性愛者) (dongseong'aeja,",gay
게이다,ɡˈeɪdɑː͡ɹ,(LGBT) gaydar,gaydar
게이트,ɡˈeɪt,"gate, (computing) gate, scandal, -gate, 최순실 게이트choesunsil",gate
게임,ɡˈeɪm,"game, especially computer games., 우리는 게임을 하고서는 맥주를",game
고릴라,ɡɚɹˈɪlə,(zoology) gorilla,gorilla
고스트,ɡˈoʊst,ghost,ghost
골드바,ɡˈoʊld bˈɑː͡ɹ,"a gold bar, 2019,  “'금테크' 눈부신 인기…지금 투자해도 될까요?”, in",gold bar
골인,ɡˈoʊl ˈɪn,"(sports) scoring; getting a point or points, Synonym:",goal in
골키퍼,ɡˈoʊlkiːpɚ,a goalkeeper,goalkeeper
골프,ɡˈɑːlf,"golf (sport), 골프를 치다 ― golpeureul chida ― to play golf",golf
괌,ɡwˈɑːm,Guam,Guam
구글,ɡˈuːɡəl,Google (a particular Internet company; a search engine),Google
구아니딘,ɡwˈɑːnɪdˌiːn,(organic chemistry) guanidine,guanidine
구아바,ɡwˈɑːvə,guava,guava
그래프,ɡɹˈæf,"graph, chart",graph
그래픽,ɡɹˈæfɪk,graphic; graphics,graphic
그램,ɡɹˈæm,gram (unit),gram
그런지,ɡɹˈʌnd͡ʒ,(music) grunge,grunge
그레이비,ɡɹˈeɪvi,gravy,gravy
그레이프프루트,ɡɹˈeɪpfɹuːt,grapefruit,grapefruit
그룹,ɡɹˈuːp,"A  group of people who perform music together, (business)",group
그리스,ɡɹˈiːs,Greece,Greece
그릴,ɡɹˈɪl,grill,grill
