L2_orth,L2_ipa,L2_gloss,L2_etym
أوردي,ɔːlɹˈɛdi,already,already
اقزوز,ɛɡzˈɔːst,exhaust pipe,exhaust
اوتوماتيك,ˌɔːɾəmˈæɾɪk,"automatic, self-reliant, does not need manual input.,",automatic
بار,bˈɑː͡ɹ,bar (alcohol shop),bar
بالطو,pˈælɪtˌɑːt,"an overcoat., a lab coat.",paletot
بريك,bɹˈeɪk,"brake pedal, a break, a gradual or sudden stop in a",break
بلنتي,pˈɛnəlɾi,"penalty kick, 2018 June 19,  Newspaper editor,  “كين",penalty
بنسل,pˈɛnsəl,"(Kuwait, obsolete) pencil., Synonym: قلم رصاص‎ (qalam",pencil
بوفيه,bˈʌfɪt,buffet,buffet
بيبي,bˈeɪbi,baby,baby
تانكي,tˈæŋk,"a water tank, a big container of water usually placed",tank
تاير,tˈaɪɚ,"tyre, tire, wheel",tyre
ترانزيت,tɹˈænsɪt,"layover, ‏وراي ترانزيتين باچر‎I have to layovers tomorrow",transit
توست,tˈoʊst,sliced bread,toast
تيشيرت,tˈiːʃˈɜːt,T-shirt,T-shirt
جيكر,d͡ʒˈoʊkɚ,"(Kuwait, often humorous) ugly",joker
جيكر,d͡ʒˈoʊkɚ,(playing cards) the joker,joker
روب,ɹˈoʊb,bath robe,robe
روب,ɹˈoʊb,bath robe,robe
زقارة,sˌɪɡɚɹˈɛt,cigarette,cigarette
ستيك,stˈeɪk,meat steak,steak
سستر,sˈɪstɚ,"a nurse, especially a female one., Synonyms: (female",sister
سيكل,sˈaɪkəl,a motorcycle,cycle
شات,ʃˈuːt,"to shoot, to kick with foot",shoot
فاشنستا,fˈæʃənˌɪstə,"a social media celebrity, a social media influencer,",fashionista
فريزر,fɹˈiːzɚ,freezer,freezer
قراج,ɡɚɹˈɑːʒ,"garage (“A place where cars are serviced and repaired.”),",garage
قروب,ɡɹˈuːp,(computing) group,group
قلاص,ɡlˈæs,"a glass; a vessel for drinking, made mainly of glass",glass
قيمر,ɡˈeɪmɚ,gamer,gamer
قيمر,ɡˈeɪmɚ,gamer,gamer
كاشير,kæʃˈɪɹ,"cashier, (sometimes) barista",cashier
كبت,kˈʌbəd,closet,cupboard
كلاس,klˈæs,"a class at a university or a tertiary education institute.,",class
كلينكس,klˈiːnɛks,"kleenex; paper tissue; napkin; a soft, disposable piece",Kleenex
كنديشن,kəndˈɪʃənɚ,"(obsolete) air conditioner, Synonym: مُكَيِّف‎ (mukayyif)",conditioner
كنسل,kˈænsəl,"to cancel, to annul, to invalidate, ‏بكنسل حجزي لني",cancel
كورس,kˈoː͡ɹs,"pedagogical semester or term., ‏الـكورس الأول دايمًا",course
كوكتيل,kˈɑːkteɪl,"fruit punch, a drink made by mixing multiple fruit",cocktail
كيكة,kˈeɪk,"a cake, (slang) a beautiful girl or woman; babe; hottie;",cake
ليت,lˈaɪt,light,light
ليزر,lˈeɪzɚ,laser,laser
منيو,mˈɛnjuː,"a menu (of a restaurant), a bill of fare",menu
نوط,nˈoʊt,"monetary note, monetary bill, 2017 April 14,  أميرة",note
هرن,hˈɔː͡ɹn,"a motor vehicle horn; the loud alarm of a motor vehicle,",horn
واير,wˈaɪɚ,"wire, cable",wire
پايپ,pˈaɪp,a fluid or gas-transportation pipe,pipe
چيك,t͡ʃˈɛk,"(intransitive) (with على‎ (ʕala, “on”)) to check, to",check
چيك,t͡ʃˈɛk,"bank cheque, check, ‏- المسكين ليش قطوه السجن؟ - كاتب",cheque
چيك,t͡ʃˈɛk,"bank cheque, check, ‏- المسكين ليش قطوه السجن؟ - كاتب",cheque
