L2_orth,L2_ipa,L2_gloss,L2_etym
a-,ˈɑː͡ɹ,"forming words with the sense from, away, out, off,",ar-
appel,ˈæstɚɹˌɪsk ɐplˈuː,apple,*applu
arved,ˈæstɚɹˌɪsk ˈɑː͡ɹbeɪdˌɪz,"labour, work",*arbaidiz
arved,ˈæstɚɹˌɪsk ˈɑː͡ɹbeɪdˌɪz,difficult; laborious; hard,*arbaidiz
avand,ˈæstɚɹˌɪsk ˈɛbən,evening,*ēbanþs
balu,ˈæstɚɹˌɪsk bˈælwə,"evil, malice, destruction",*balwą
bittar,ˈæstɚɹˌɪsk bˈɪtɹæz,bitter,*bitraz
blothi,ˈæstɚɹˌɪsk blˈaʊ,weak,*blauþuz
diuritha,ˈæstɚɹˌɪsk dˈɪjuːɹi,"dearness, preciousness, honour, glory, Heliand 4249-4250",*diuriþu
driogan,ˈæstɚɹˌɪsk dɹˈuːɡən,"to suffer, undergo, endure",*dreugan
driopan,ˈæstɚɹˌɪsk dɹˈuːpæn,to drip,*dreupan
driosan,ˈæstɚɹˌɪsk dɹuːsˈɑːnə,"to decline, fall",*dreusaną
drovian,ˈæstɚɹˌɪsk dɹˌɑːbɪd͡ʒˈɑːnə,"to stir up, trouble, disturb",*drōbijaną
eftha,ˈæstɚɹˌɪsk ˈɛf,or,*efþau
engi,ˈæstɚɹˌɪsk ˈæŋɡi,narrow,*angī
er,ˈæstɚɹˌɪsk ˈɛɹi,early,*airi
er,ˈæstɚɹˌɪsk ˈɛɹi,"before, ere, formerly",*airi
er,ˈæstɚɹˌɪsk ˈɛɹi,before,*airi
er,ˈæstɚɹˌɪsk ˈɛɹi,before,*airi
er,ˈæstɚɹˌɪsk ˈaɪz,"copper, bronze, ore",*aiz
er,ˈæstɚɹˌɪsk ˈɛɹʌz,"messenger, herald",*airuz
er,ˈæstɚɹˌɪsk ˈaɪz,"copper, bronze, ore",*aiz
er,ˈæstɚɹˌɪsk ˈɛɹʌz,"messenger, herald",*airuz
er,ˈæstɚɹˌɪsk ˈɛɹʌz,"messenger, herald",*airuz
ertha,ˈæstɚɹˌɪsk ˈɜː,"earth, ground, bran all samað stēn endi erðaThe rock",*erþu
euwar,ˈæstɚɹˌɪsk ˈɪzwɚɹˌæz,your (plural form),*izweraz
farmunan,fˈɑː͡ɹ,"to deny, endi quiðis, thak ik thīn hērro ni sī, ac",far-
ferian,ˈæstɚɹˌɪsk fˈɑː͡ɹd͡ʒən,"to take, carry",*farjan
fliotan,ˈæstɚɹˌɪsk flˈuːtən,"to float, to flow",*fleutan
fora,ˈæstɚɹˌɪsk fˈɔː͡ɹ,"before, against",*forē
friund,fɹɪˈɑːnd,friend,friōnd
fugal,ˈæstɚɹˌɪsk fˈʌɡəl,bird,*fugl
gern,ˈæstɚɹˌɪsk d͡ʒˈɜːn,eager,*gern
gern,ˈæstɚɹˌɪsk d͡ʒˈɜːn,"willingly, Synonym: gerno",*gern
ginerian,ɡˈiː,"to save, deliver, than habde ina craftag god gineridan",gi-
giunnan,ɡˈiː,"to allow, grant or bestow, intercede (+ dat (person)",gi-
griotan,ˈæstɚɹˌɪsk ɡɹuːtˈɑːnə,"to weep, greet",*greutaną
hago,ˈæstɚɹˌɪsk hˈeɪɡoʊ,"an enclosure, a fenced-in area, a yard",*hagō
hliotan,ˈæstɚɹˌɪsk ˈeɪt͡ʃluːtˈɑːnə,"to cast lots, to be allotted",*hleutaną
iuwa,ˈæstɚɹˌɪsk ˈɪzwɚɹˌæz,"your (plural) (genitive form of gi), that thar sîn",*izweraz
iuwar,ˈæstɚɹˌɪsk ˈɪjuːwˌɔː͡ɹ,yours (possessive form of iuwa),*iuwar
jung,ˈæstɚɹˌɪsk jˈʊŋ,young,*jung
katto,kˈæt,cat,catt
kiol,ˈæstɚɹˌɪsk kjˈuːlæz,boat,*keulaz
klimban,ˈæstɚɹˌɪsk klɪmbˈɑːnə,to climb,*klimbaną
meginkraft,mˈɛd͡ʒɪn,"huge strength, mit megincraftu rakud arihtidThe building",megin-
middilgard,ˈæstɚɹˌɪsk mˈɪd͡ʒɐɡˌɑː͡ɹdæz,"Middle Earth, endi is geƀa wesan mildi oƀar middilgard",*midjagardaz
munan,ˈæstɚɹˌɪsk mʌnˈɑːnə,to think,*munaną
nerian,ˈæstɚɹˌɪsk næzd͡ʒˈɑːnə,"to save, that kind uueldi nerean af ther nōdi - the",*nazjaną
niotan,ˈæstɚɹˌɪsk nˈuːtən,"to use, to make use of, to enjoy",*neutan
nith,ˈæstɚɹˌɪsk nˈaɪ,"envy, jealousy, hostility, hatred",*nīþą
okan,ˈæstɚɹˌɪsk ɔːkˈɑːnə,"to increase, grow, to be increased or enlarged",*aukaną
skina,sˈɪnuː,shin,scinu
skoni,ˈæstɚɹˌɪsk skˈɔːni,"beautiful, fair, bright, gelîhc sulîcaro lôgnun: thit",*skaunī
sten,ˈæstɚɹˌɪsk stˈeɪn,"stone, rock, bran all samað stēn endi erðaThe rock",*stain
sweltan,ˈæstɚɹˌɪsk swɛltˈɑːnə,"to die, gisāhun iro barn qualmu sueltan — they saw",*sweltaną
therva,ˈæstɚɹˌɪsk ˈɑː͡ɹboʊ,"need, distress",*þarbō
thikki,ˈæstɚɹˌɪsk ˈɛkʌz,thick,*þekuz
thioh,ˈiːɑː,thigh,þeoh
thriotan,ˈæstɚɹˌɪsk ɹˈuːtən,to annoy,*þreutan
thurh,ˈæstɚɹˌɪsk ˈʌr,"through, by means of",*þurh
werold,ˈæstɚɹˌɪsk wˈɛɹɐldˌɪz,world,*weraldiz
wiht,wˈɪht,"creature, person, thing, being",wiht
