L2_orth,L2_ipa,L2_gloss,L2_etym
abecadło,ˈælfəbˌɛt,"ABC (alphabet), Synonym: alfabet, ABC's (fundamentals",alphabet
aberracja,ˌæbɚɹˈeɪʃən,"(psychology, formal, derogatory) aberration (a minor",aberration
abiogeneza,ˌæbɪoʊd͡ʒˈɛnᵻsˌɪs,"(biology) abiogenesis, Synonym: samorództwo, Antonym:",abiogenesis
aborcja,ɐbˈɔː͡ɹʃən,"(medicine) abortion (act of inducing abortion), Synonym:",abortion
abstrakcjonizm,ɐbstɹˈækʃənˌɪzəm,(art) abstractionism,abstractionism
adapter,ɐdˈæptɚ,(electronics) adapter (device for connecting different,adapter
admirał,ˈædmɜːɹəl,admiral,admiral
adrenalina,ˈæd,"(uncountable, biochemistry) adrenaline, Synonym: epinefryna",ad-
adwentysta,ˈædvəntˌɪst,(Christianity) male Adventist,Adventist
adwentyzm,ˈædvəntˌɪzəm,(Christianity) Adventism,Adventism
aerobik,ɛɹˈoʊbɪks,aerobics,aerobics
AFC,ˈæfk,AFC (Asian Football Confederation),AFC
afordancja,ɐfˈoː͡ɹdəns,"affordance, Synonym: dostarczant",affordance
afro,ˈæfɹoʊ,afro (hairstyle),afro
Afroamerykanin,ˈæfɹoʊ ɐmˈɛɹɪkən,"African-American, African American",Afro-American
agnostycyzm,æɡnˈɑːstɪsˌɪzəm,"(philosophy, religion) agnosticism",agnosticism
agnostyk,æɡnˈɑːstɪk,"(philosophy, religion) male agnostic",agnostic
aka,ˈækɐ,"(with pseudonyms) AKA, alias, Synonyms: alias, vel",AKA
akr,ˈeɪkɚ,acre (an English unit of land area),acre
aktualizacja,ˌækt͡ʃuːəlᵻzˈeɪʃən,"(formal) update (changing something that it is current),",actualization
aktywista,ˈæktɪvˌɪst,"male activist (active member of an organization), Synonym:",activist
aktywizm,ˈæktɪvˌɪzəm,"activism, Antonym: pasywizm",activism
akupresura,ˈækəpɹˌɛʃɚ,"acupressure (an alternative medicine technique, derived",acupressure
akupunktura,ˈækjuːpˌʌŋkt͡ʃɚ,acupuncture,acupuncture
akwalung,ˈækwɔlˌʌŋ,(underwater diving) aqualung (piece of equipment consisting,aqualung
Alabama,ˌæləbˈæmə,"Alabama (a state of the United States), Alabama (a",Alabama
Alaska,ɐlˈæskə,"Alaska (a state of the United States), Mieszkam na",Alaska
albatros,ˈælbɐtɹˌɔs,"albatross, any bird of the family Diomedeidae",albatross
Alberta,ælbˈɜːɾə,A province in western Canada.,Alberta
Alberta,ælbˈɜːɾə,"genitive singular of Albert, accusative singular of",Alberta
Alberta,ælbˈɜːɾə,A province in western Canada.,Alberta
Alberta,ælbˈɜːɾə,A province in western Canada.,Alberta
ale,ˈeɪl,"ale, Hypernym: piwo",ale
ale,ˈeɪl,"ale, Hypernym: piwo",ale
alergen,ˈælɚd͡ʒən,(immunology) allergen,allergen
aligator,ˈælᵻɡˌeɪɾɚ,alligator (a large amphibious reptile with sharp teeth,alligator
alkan,ˈælkeɪn,"(organic chemistry) alkane, Synonym: parafina",alkane
amok,ɐmˈɑːk,"running amok (act of behaving disruptively or uncontrollably),",amok
amortyzator,ɐmˈɔː͡ɹɾaɪz,shock absorber,amortize
