L2_orth,L2_ipa,L2_gloss,L2_etym,en_ipa
ગાંધીનગર,/ˈɡɑ̃.d̪ʱi.nə.ɡəɾ/,"Gandhinagar (a city, the capital of Gujarat, India)",,
ગુજરાતી,/ɡudʒ(ə)ˈɾɑːt̪i/,"Gujarati language, મને ગુજરાતી આવડે છે.mane gujrātī",,
ગુજરાતી,/ɡudʒ(ə)ˈɾɑːt̪i/,"Of or pertaining to Gujarati language, Gujarati people",,
ગુજરાતી,/ɡudʒ(ə)ˈɾɑːt̪i/,"a person of Gujarati origin, a person from Gujarat",,
ગોતું,/ˈɡo.t̪ũ/,"boiled millet given to cattle, (figuratively) ill-cooked",,
ઘ,/ɡʱə/,The fourth consonant in Gujarati,,
ઘર,/ɡʰər/,"house, home, dwelling, (astrology) house, (chess) space",,
ઘુવડ,/ˈɡʱu.ʋəɖ/,owl,,
ઘોડો,/ˈɡʱoɽo/,"(male) horse, trigger of a gun, etc., (chess) knight,",,
ચ,/t͡ʃə/,The sixth consonant in Gujarati.,,
ચક્ર,/ˈt͡ʃək.ɾə/,"circle, spoked-wheel, chakram (weapon)",,
ચાર,/t͡ʃəɾ/,four,,
ચીકણું,/ˈt͡ʃik.ɳũ/,"smooth, greasy, gummy, sticky",,
ચૌદ,/t͡ʃəʋd/,fourteen,,
છ,/tʃʰə/,The seventh consonant in Gujarati.,,
છ,/tʃʰə/,six,,
છ,/tʃʰə/,six,,
છોકરમત,/tʃʰokərmət/,childish,,
છોકરી,/tʃʰokri/,girl,,
જાત,/d͡ʒɑt̪/,"caste, tribe",,
જીભ,[dʒibʱ],"(anatomy) tongue, Synonyms: સ્વાદેંદ્રિય (svādendriya),",,
જ્ઞ,/ɡnə/,In Gujarati an irregular ligature of જ (ja) and ઞ (ña).,,
જ્ઞાન,/ˈɡjɑn/,"knowledge, information, understanding, intelligence,",,
ઝ,/d͡ʒʱə/,The ninth consonant in Gujarati.,,
ઞ,/ɲə/,The tenth consonant in Gujarati.,,
ટ,/ʈə/,The eleventh consonant in Gujarati.,,
ઠ,/ʈʰə/,The twelfth consonant in Gujarati.,,
ડ,/ɖə/,The thirteenth consonant in Gujarati.,,
ઢ,/ɖʱə/,The fourteenth consonant in Gujarati.,,
તડકો,/t̪əɖko/,"sunlight, sunshine",,
તેર,/teɾ/,thirteen,,
ત્રણ,/t̪ɾɔɳ/,three,,
થ,/tʰə/,The seventeenth consonant in Gujarati.,,
દ,/də/,The eighteenth consonant in Gujarati.,,
દિવસ,/ˈd̪ɪ.ʋəs/,"day, Synonyms: દહાડો (dahāḍo), દી (dī), રોજ (roj)",,
ધ,/dʱə/,The nineteenth consonant in Gujarati.,,
ધૂળ,/ˈd̪ʱuɭ/,"dust, (by extension) insignificant thing",,
ન,/nə/,The twentieth consonant in Gujarati.,,
નંબર,/ˈnəm.bəɾ/,"number, Synonyms: અંક (aṅka), ક્રમાંક (kramā̃k)",number,nˈʌmbɚ
નવ,/nəʋ/,nine,,
નાન્યતર,/ˈnɑn.jə.t̪əɾ/,"(grammar, literary) of or relating to the neuter gender;",,
પ,/pə/,The twenty-first consonant in Gujarati.,,
પંદર,/pəndəɾ/,fifteen,,
પદ્મ,/ˈpəd̪.mə/,"(poetic) lotus, Synonym: કમળ (kamaḷ)",,
પરિસ્થિતિ,/ˈpə.ɾɪs.t̪ʰɪ.t̪ɪ/,"situation, circumstances, condition",,
પવન,/ˈpə.ʋən/,"wind, breeze, Synonyms: વાયુ (vāyu), વાયરો (vāyaro),",,
પાંસળી,/ˈpɑ̃.sə.ɭi/,(anatomy) rib,,
પાણી,/ˈpɑ.ɳi/,water,,
પિત્તળ,/ˈpɪt̪.t̪əɭ/,"brass, Synonym: પીતળ (pītaḷ)",,
પુસ્તક,/ˈpus.t̪ək/,book,,
પ્રકાર,/ˈpɾə.kɑɾ/,"kind, type, sort",,
પ્રકાશિત,/ˈpɾə.kɑ.ʃɪt̪/,"(of a work, book, etc.) published, (archaic) made bright,",,
પ્રાચી,/ˈpɾɑ.t͡ʃi/,the east direction,,
પ્રાચી,/ˈpɾɑ.t͡ʃi/,"A female given name, Prachi, from Sanskrit",,
પ્રાચીન,/ˈpɾɑ.t͡ʃin/,"old, ancient",,
ફ,/pʰə/,The twenty-second consonant in Gujarati.,,
ફ્રાંસીસી,/pʰɾɑ̃ːsisi/,French language,,
ફ્રાંસીસી,/pʰɾɑ̃ːsisi/,Of or pertaining to French language,,
બ,/bə/,The twenty-third consonant in Gujarati.,,
બહુ,/ˈbə.ɦu/,many; much,,
બહુ,/ˈbə.ɦu/,"very, excessively",,
બે,/be/,two,,
ભ,/bʱə/,The twenty-fourth consonant in Gujarati.,,
ભારત,/bʱɑ̈ɾət/,India,,
મ,/mə/,The twenty-fifth consonant in Gujarati.,,
માટે,/ˈmɑ.ʈe/,"(with ની/નો/ને) for, in order to, Synonyms: કાજે (kāje),",,
માટે,/ˈmɑ.ʈe/,"(literary) therefore, thus, Synonyms: એટલે (eṭale),",,
ય,/jə/,The twenty-sixth consonant in Gujarati.,,
ર,/ɾə/,The twenty-seventh consonant in Gujarati.,,
રામાયણ,/ˈɾɑ.mɑ.jəɳ/,"(Hinduism, literature) Ramayana",,
લ,/lə/,The twenty-eighth consonant in Gujarati.,,
લિંગ,/ˈlɪŋɡ/,"(grammar) gender, (anatomy) penis, Synonym: શિશ્ન (śiśna),",,
લુપ્ત,/ˈlupt̪/,"vanished, lost, disappeared, extinct",,
વ,/və/,The twenty-ninth consonant in Gujarati.,,
વધારે,/ʋə.d̪ʱɑ.ɾe/,"more, additional, હું આજે વધારે ચાલીશ.hũ āje vadhāre",,
વધારે,/ʋə.d̪ʱɑ.ɾe/,"forms the comparative of an adjective, more, હું એના",,
વધારે,/ʋə.d̪ʱɑ.ɾe/,"an additional quantity, આનથી વધારે અપાશે?ānathī vadhāre",,
વસ્તુ,/ʋəst̪u/,thing,,
વાઘણ,/ˈʋɑ.ɡʱəɳ/,tigress,,
વિક્ષનરી,/ʋikʃən(ə)ˈɾi/,Wiktionary,,
વીસ,/ʋiːs/,twenty,,
વૃષ્ટિ,/ˈʋr̩ʂʈɪ/,"rain, Synonyms: વરસાદ (varsād), વર્ષા (varṣā), rainfall,",,
શરાબ,[ʃəˈrab],alcohol,,
શાને,/ˈʃɑ.neː/,"why, what for, (Can we add an example for this sense?)",,
શૂન્ય,/ʃunjə/,zero,,
શેકવું,/ˈʃeːk.ʋũ/,"to bake, to be suffering from extreme heat, હું તો",,
ષ,/ʂə/,The thirty-first consonant in Gujarati.,,
સ,/sə/,The thirty-second consonant in Gujarati.,,
સ,/sə/,(Mehsani) third-person singular present of હોવું (hovũ),,
સ,/sə/,(Mehsani) third-person singular present of હોવું (hovũ),,
સાત,/sɑt/,seven,,
સામાન,/ˈsɑ.mɑn/,"goods, stores, supplies, luggage, baggage",,
સિંહ,/sĩɦ/,"lion, Synonym: સાવજ (sāvaj)",,
સોનું,/ˈso.nũ/,gold,,
સોળ,/sɔɭ/,sixteen,,
હ,/ɦə/,The thirty-third consonant in Gujarati.,,
હસવું,/ˈɦəs.ʋũ/,to laugh,,
