L2_orth,L2_ipa,L2_gloss,L2_etym
alumīnij,ɐlˈuːmɪnˌɪd͡ʒz,"(chemistry) aluminium, aluminum, Tiit-Rein Viitso,",alumīnijs
analīz,ɐnˈæləsˌɪs,(sciences) analysis,analysis
analōg,ˈænəlˌɑːɡ,"analog, Tiit-Rein Viitso, Valts Ernštreits (2012–2013),",analog
analōgij,ɐnˈæləd͡ʒi,"analogy, Tiit-Rein Viitso, Valts Ernštreits (2012–2013),",analogy
april,ˈeɪpɹəl,"April, https://web.archive.org/web/20130106154311/http://livones.net/,",April
dattõd,dˈeɪɾə,(computing) data,data
detsembõr,dᵻsˈɛmbɚ,"December, https://web.archive.org/web/20130106154311/http://livones.net/,",December
Englišmō,ˈɪŋɡli mˈæn,"England, Tiit-Rein Viitso, Valts Ernštreits (2012–2013),",englišmaņ
Engõlmō,ˈɛŋ ˈɛlmˈæn,"England, Valda Šuvcāne, Ieva Ernštreite (1999, 2005),",engõlmaņ
februar,fˈɛbɹuːˌɛɹi,February,February
februār,fˈɛbɹuːˌɛɹi,February,February
informātsij,ɪnfˈɔː͡ɹmɐsˌɪd͡ʒə,"information, Ernštreit, V. (1994). Līvlist : līvi,",informācija
janvār,d͡ʒˈænjuːˌɛɹi,January,January
jūlij,d͡ʒuːlˈaɪ,July,July
jūnij,d͡ʒˈuːn,June,June
kimdõ,kˈɪm,"ten, tens, -ty, -ties referring to some number of tens",kim
maij,mˈeɪ,May,May
märts,mˈɑː͡ɹt͡ʃ,March,March
novembõr,noʊvˈɛmbɚ,November,November
oktōbõr,ɑːktˈoʊbɚ,October,October
ougust,ˈɔːɡəst,August,August
prepozītsij,pɹˌɛpəzˈɪʃən,"(grammar) preposition, Valda Šuvcāne, Ieva Ernštreite",preposition
pärsōn,pɜːsˈoʊnə,"person, Tiit-Rein Viitso, Valts Ernštreits (2012–2013),",persona
septembõr,sɛptˈɛmbɚ,September,September
statsij,stˈeɪʃən,"station, Tiit-Rein Viitso, Valts Ernštreits (2012–2013),",station
