L2_orth,L2_ipa,L2_gloss,L2_etym,en_ipa
автобус,/äw̜tʰ.pʊˑs/,"bus, motorbus",,
автомашин,/aftʰəmaˈʃiŋ/,autocar,,
авьяас,/awjas/,"gift, talent",,
агаар,/a.ɢaːr/,"From Classical Mongolian ᠠᠭᠤᠷ (aɣur), from Middle Mongolian",,
агаар,/a.ɢaːr/,"air, atmosphere",,
агентлаг,/ä.ɡeˑntʰ.ɮək/,agency,,
агшин,/ˈaɡʃiŋ/,moment; instant,,
ад,/at/,"devil, evil spirit, nuisance, menace",,
ад,/at/,"sly, weird",,
адал,/atəɮ/,(rare) one's own,,
адал,/atəɮ/,"imperative of адлах (adlakh, “to abuse”)",,
адал,/atəɮ/,"imperative of адлах (adlakh, “to abuse”)",,
ажилтан,/at͜ɕəɮtʰəŋ/,personnel,,
аз,/at͡s/,"fortune, luck",,
айлчлах,/aiɮt͡ɕʰɮəx/,"to visit, Synonym: зочлох (zochlokh)",,
аймаг,/æː.mək̠/,"tribe, province (of Mongolia), league (of Inner Mongolia),",,
айраг,/æː.rək/,koumiss (a popular Mongolian drink made from fermented mare’s milk).,,
алба,/ˈaɮp/,"service, work, duty, job",,
албадлага,/aɮpətɮəɢ/,coercion,,
Албани,/aɮ.paˑn/,Albania (a country in Europe),,
алга,/ˈaɮəɢ/,palm (of the hand),,
Алжир,/aɮˈt͡ʃir/,Algeria (a country in North Africa),,
алим,/ɛɮəm/,"(Mongolia) apple, (China) pear",,
Аллах,/aɮˈɮax/,"Allah (God, in Islam)",,
алмааз,/ˈaɮmaːt͡s/,diamond,,
алт,/aɮtʰ/,gold,,
алтан,/aɮtʰəŋ/,"oblique of алт (alt, “gold”)",,
алтан,/aɮtʰəŋ/,golden,,
алтгана,/aɮtʰɢən/,Caragana leucophloea,,
алх,/aɮx/,"hammer (both hand and mechanically powered), (anatomy)",,
алх,/aɮx/,fur collar,,
алх,/aɮx/,"imperative of алхах (alkhakh, “to walk”)",,
алх,/aɮx/,fur collar,,
алх,/aɮx/,"imperative of алхах (alkhakh, “to walk”)",,
алх,/aɮx/,"imperative of алхах (alkhakh, “to walk”)",,
аль,/æɮ/,which; whichever; any,,
ам,/am/,mouth (the opening of an animal through which food,,
амжилт,/ˈamt͡ʃiɮtʰ/,success,,
амжих,/amt͡ɕəx/,"to do in time, to make it in time",,
амь,/æm/,"breath, life, Synonym: амьдрал (amidral)",,
амь,/æm/,"vital, essential",,
амьдрал,/ɛmtrəɮ/,"life, Synonym: амь (ami), existence",,
амьсгалах,/amʲsɢəɮəx/,to breathe,,
амьтан,/æm.tʰə̠ɴ̟/,"animal, амьтны хүрээлэн ― amitny khüreelen ― zoo; zoological",,
анги,/ˈaŋɡ/,"class, нийгмийн анги ― niigmiin angi ― social class,",,
англи,/ˈaŋɡiɮ/,"English
англи хэл ― angli khel ― English language
англи хүн ― angli khün ― Englishman, English person",,
Англи,/æˑŋ.ɡaɮ/,England (country),,
анекдот,/ˈɔniɡɔː/,anecdote,,
АНУ,/ˈan/,United States of America (a country in North America),USA,jˌuːˌɛsˈeɪ
анх,/aŋx/,beginning,,
анх,/aŋx/,first,,
анхилга,/aŋʲxʲəɮəɢ/,"fragrance, Hypernym: үнэр (üner)",,
анчин,/ˈant͡ʃʰiŋ/,hunter,,
аппарат,/apʰˈratʰ/,"apparatus, instrument, device, фото аппарат ― foto",,
аптек,/apʰˈtʰekʰ/,"drugstore, pharmacy, chemist's",,
арвай,/arwai/,"barley, a small domestic breed of horse",,
арга,/ˈarəɢ/,"manner, way, means, ruse, scheme",,
Аргентин,/arɡenˈtʰiŋ/,Argentina (a country in South America),,
архи,/ærx/,liquor,,
архив,/ær.xiˑw/,archive,,
архичин,/ɛrxt͜ɕʰəŋ/,"drunkard, alcoholic, liquor brewer",,
арьс,/arʲs/,skin,,
арьстан,/ærs.tʰə̠ɴ̟/,race (human group),,
асуух,/asʊx/,"to ask, to inquire, Synonyms: сурах (surakh), сураглах",,
атаа,/atʰa/,"envy, resentment",,
атаа,/atʰa/,(shamanism) fifth heaven,,
атаа,/atʰa/,(shamanism) fifth heaven,,
атаархах,/atʰarxəx/,"to envy, to begrudge, to resent",,
Афганистан,/afˈɡanistʰaŋ/,Afghanistan (a country in Central Asia; capital: Kabul),,
африкаанс,/ˈafrikʰaːns/,Afrikaans language,,
ах,/äχ/,older brother,,
ац,/at͡sʰ/,"fork, prong, bifurcation, branch, pitchfork, ambiguity,",,
ац,/at͡sʰ/,"ambiguous, contradictory",,
ац,/at͡sʰ/,"give! bring!, Synonyms: өг (ög), аль (ali)",,
ац,/at͡sʰ/,(obsolete) needle used for making nets,,
ац,/at͡sʰ/,"Alternative form of алц (alts, “camel side of anklebone",,
ац,/at͡sʰ/,imperative of ацах (atsakh),,
ац,/at͡sʰ/,"give! bring!, Synonyms: өг (ög), аль (ali)",,
ац,/at͡sʰ/,(obsolete) needle used for making nets,,
ац,/at͡sʰ/,"Alternative form of алц (alts, “camel side of anklebone",,
ац,/at͡sʰ/,imperative of ацах (atsakh),,
ац,/at͡sʰ/,(obsolete) needle used for making nets,,
ац,/at͡sʰ/,"Alternative form of алц (alts, “camel side of anklebone",,
ац,/at͡sʰ/,imperative of ацах (atsakh),,
ац,/at͡sʰ/,"Alternative form of алц (alts, “camel side of anklebone",,
ац,/at͡sʰ/,imperative of ацах (atsakh),,
ац,/at͡sʰ/,imperative of ацах (atsakh),,
Б,/p/,"The second letter of the Mongolian alphabet, written in the Cyrillic script.",,
баасан,/baːsaŋ/,Friday,,
баатар,/ˈpaːtʰər/,"From Classical Mongolian ᠪᠠᠭ᠋ᠠᠲᠤᠷ (baɣatur), from Middle",,
баатар,/ˈpaːtʰər/,hero,,
баах,/ˈpaːx/,to defecate,,
баг,/ˈpaɡ/,"team, group, mask, cloak, brigade, contingent, gang,",,
бага,/paɢ/,"small, few, young",,
бага,/paɢ/,a bit (a small amount),,
бага,/paɢ/,"slightly, a bit",,
багаж,/paɢt͡ɕ/,"device; tool, Synonym: хэрэгсэл (kheregsel)",,
багс,/paɡs/,"brush (for applying paint, makeup, plaster, ...)",,
багш,/paɡʃ/,"teacher, Тэр сайн багш.Ter sain bagsh.He/she is a good",,
бадмаараг,/ˈpatmaːraɡ/,ruby,,
байгаль,/pæː.ɢə̠ɮ/,"nature, байгаль хамгаалах ― baigali khamgaalakh ― to",,
байдал,/pæː.tə̠ɮ/,"state, quality (of being), -ity, -ness, Synonym: чанар",,
байх,/pæːχ/,"to be, have, appear, exist, keep, hold, to reside,",,
байц,/pait͡sʰ/,"attendance, availability, existence, presence, being,",,
байцаа,/ˈpait͡saː/,"cabbage, Нэг кило байцаа ямар үнэтэй вэ?Neg kilo baitsaa",,
байшин,/pæː.ʃɪɴ̟/,house,,
Балба,/pa.ɮap/,"Nepal, Synonym: Непал (Nepal)",,
банк,/paŋk/,bank (financial institution),,
бар,/par/,"tiger, (astrology) tiger",,
барамнас,/ˈparamnas/,plural of барамна (baramna),,
барих,/parʲəx/,"to hold, to grab, to handle, to make, to build (objects,",,
барих,/parʲəx/,"бариул (bariul, “handle”), баримал (barimal, “sculpture”),",,
баруун,/ˈparʊːŋ/,off,,
баруун,/ˈparʊːŋ/,"right hand, right wing",,
бассейн,/paˈsejŋ/,swimming pool,,
Баттулга,/patʰ tʰʊ.ɮəq/,"A male given name meaning ""stand for pot while cooking,",,
баяд,/päjtə/,"(⁓ аймаг; ⁓ ястан) Bayats (Oirat-Mongolian tribe, vassal",,
баялаг,/pajɮək̠/,"riches, wealth, richness",,
баян,/pa.jəŋ̠/,"rich, luxuriant, abundant, opulent, splendid, affluent,",,
баян,/pa.jəŋ̠/,"profusion, wealth, abundance",,
Баянхонгор,/ˈpajaŋxɔŋɡɔr/,"Bayankhongor (a city, the administrative center of",,
баяр,/pajr/,"joy, happiness, holiday, celebration, (in idioms) greetings,",,
баярлалаа,/pajərɮa/,thank you,,
баярлалаа,/pajərɮa/,"confirmative tense in -лаа (-laa) of баярлах (bayarlakh,",,
баярлалаа,/pajərɮa/,"confirmative tense in -лаа (-laa) of баярлах (bayarlakh,",,
баяртай,/pa.jə̠r.tʰæː/,goodbye,,
Беларусь,/pe.ɮaˑ.rʊˑs/,"Belarus (a country in Eastern Europe), Бүгд Найрамдах",,
би,/ˈpʲi/,(first-person singular) I,,
бид,/pit/,we,,
бие,/pij/,"body, physique, stature, figure, torso",,
бийр,/piːr/,paintbrush,,
бичлэг,/pit͡ʃʰɮeɡ/,"exposition, notation, record, transcript, spelling,",,
богино,/pɔɡʲən/,"short (not long), Synonyms: ахар (akhar), охор (okhor),",,
бодис,/pœ.tʊs/,substance,,
бодьсадва,/ˈpɔtʲsatw̜/,bodhisattva,,
Болгар,/pɔɮˈɡar/,Bulgaria (a country in Europe),,
болон,/pɔ.ɮʊŋ̠/,"associative converb of болох (bolokh, “to be; to become;",,
болон,/pɔ.ɮʊŋ̠/,"also, and, at the same time",,
болор,/pɔ.ɮʊr/,crystal,,
болох,/pɔɮəx/,"to become, to occur, to happen, to be done, to be ready,",,
болохоор,/pɔɮ.χɔːr/,"instrumental of болох (bolokh, present-future participle and infinitive)",,
болохоор,/pɔɮ.χɔːr/,because,,
боов,/pɔːw/,"cake, cookie (any sweet pastry whether crisp or chewy),",,
боов,/pɔːw/,"terminative tense in -в (-v) of боох (bookh, “to tie”)",,
боов,/pɔːw/,"terminative tense in -в (-v) of боох (bookh, “to tie”)",,
боол,/ˈpɔːɮ/,slave,,
боорцог,/pɔːrt͡sʰəɡ/,"doughnut, fritter (fried sweet piece of dough)",,
боошиг,/ˈpɔːʃiɡ/,barrel,,
борной,/pɔrnɔi/,harrow,,
бослого,/pɔsɮəɢ/,uprising,,
Бразил,/prät͜siˑɮ/,(⁓ улс) Brazil (a country in South America),,
Будда,/pʊtˈta/,Buddha,,
буйдан,/ˈpʊitaŋ/,"(Mongolia) sofa
Synonyms: софа (sofa), диван (divan)",,
буйл,/pʊiɮ/,gums (flesh around teeth),,
буйл,/pʊiɮ/,a peg put through a camel's nose or upper lip to which,,
буйл,/pʊiɮ/,a peg put through a camel's nose or upper lip to which,,
булаацалдах,/ˈpʊɮaːt͡saɮtax/,to scramble (to fight over),,
булга,/pʊɮəɢ/,sable,,
булчирхай,/pʊɮt͡ɕʰərxai/,gland,,
Бутан,/pʊˈtʰaŋ/,Bhutan (a country in South Asia),,
буу,/pʊː/,"gun, rifle, Hypernym: галт зэвсэг (galt zevseg)",,
буу,/pʊː/,"a kind of dice game, Synonym: онх (onkh)",,
буу,/pʊː/,"Only used in буу загас (buu zagas, “whale”)",,
буу,/pʊː/,"a kind of dice game, Synonym: онх (onkh)",,
буу,/pʊː/,"Only used in буу загас (buu zagas, “whale”)",,
буу,/pʊː/,"Only used in буу загас (buu zagas, “whale”)",,
буудал,/ˈpʊːtaɮ/,"camp, landing, station, stay, stop, stage, landing stage, rocket stage",,
буян,/pʊjəŋ/,"virtue; goodness; moral excellence; merit, charity",,
бэлэг,/piɮiɡ/,gift; present,,
бэх,/pex/,ink,,
бэх,/pex/,firmness,,
бэх,/pex/,hard,,
бэх,/pex/,firmness,,
бэх,/pex/,hard,,
Бээжин,/ˈpeːt͡ʃiŋ/,"Beijing (a direct-administered municipality, the capital city of China)",,
бярга,/ˈpjarɡ/,The punctuation mark (᠀),,
бяруу,/pʲarʊ/,a two-year old calf,,
бясалгал,/pʲasəɮɢəɮ/,"contemplation, meditation",,
бясалгах,/pʲasəɮɢəx/,"to contemplate, to reflect on, (Buddhism) to meditate",,
бүжигчин,/put͡ɕəɡt͡ɕʰəŋ/,dancer,,
бүйлс,/puiɮs/,almond,,
бүрхэвч,/ˈpurxiw̜t͡ʃʰ/,membrane,,
бүрхүүл,/purxuɮ/,covering,,
бүх,/pux/,"all, every, whole, entire, general, gross",,
бөө,/poː/,a male shaman,,
бөөс,/poːs/,louse,,
в,/w̜/,"The third letter of the Mongolian alphabet, written in the Cyrillic script.",,
В,/w̜/,"The third letter of the Mongolian alphabet, written in the Cyrillic script.",,
ваар,/ˈw̜aːr/,vase; jar; pitcher,,
вакцин,/w̜akʰˈt͡siŋ/,vaccine,,
ван,/waŋ̠/,"king, prince, вант улс ― vant uls ― kingdom",,
видео,/w̜iˑ.tʲɔˑ/,video,,
вирус,/w̜iˑrus/,"(medicine) virus, (computing) computer virus, компьютерийн",,
Вьетнам,/wetʰ.naˑm/,Vietnam (a country in Southeast Asia),,
гаанс,/ɢaːns/,pipe (for smoking),,
гавал,/ɢawəɮ/,skull,,
гадил,/ɢatʲəɮ/,"banana, plantain, Synonym: банан (banan)",,
газарч,/ˈɢat͡sərt͡ʃʰ/,guide (person),,
гал,/ɢaɮ/,fire,,
галт,/ɢaɮtʰ/,fiery,,
галуу,/ɢa.ɮʊː/,goose,,
ганжин,/ɢant͡ɕəŋ/,"rolling pin, Synonym: гулууз (guluuz)",,
ганц,/ɢant͡sʰ/,"single, Synonym: өнчин (önchin), just one, sole",,
гар,/ɢar/,"arm, hand (from the shoulder to the fingers), (in compounds),",,
гарал,/ˈɡaraɮ/,origin; source,,
гарчиг,/ɢart͡ɕʰəɡ/,"table of contents, index, Synonym: товьёог (toviyoog),",,
гатлах,/ɢatʰɮəx/,"to cross (a river, a desert)",,
гахай,/ɢa.χæː/,"pig, гахайн мах ― gakhain makh ― pork (literally, “pig’s",,
Герман,/ɡer.maˑɴ̟/,(⁓ улс) Germany (a country in Europe),,
герман,/ɡer.maˑŋ/,"German, герман хэл ― german khel ― German language",,
Говь,/ɢœw̜/,Gobi,,
говь,/ɢœw̜/,a Gobi desert,,
гоймон,/ɢɔiməŋ/,noodles (long thin strands of dough),,
гол,/ɢɔɮ/,"centre, middle; core, spine, core, main point, river",,
гол,/ɢɔɮ/,"main, chief, essential, principal",,
Голланд,/ɡɔˈɮant/,"Netherlands; Holland, Synonym: Нидерланд (Niderland)",,
гуйх,/ɢʊix/,"(transitive) to ask for, to beg for, мөнгө гуйхmöngö",,
гулууз,/ɢʊɮʊt͡s/,"rolling pin, Synonym: ганжин (ganjin)",,
гулууз,/ɢʊɮʊt͡s/,oblong,,
гулууз,/ɢʊɮʊt͡s/,whole carcass (body of a slaughtered animal),,
гулууз,/ɢʊɮʊt͡s/,whole carcass (body of a slaughtered animal),,
гурав,/ɢʊrəw/,three,,
гурил,/ɢʊrʲəɮ/,"flour, noodles, pasta, гурилтай хоолguriltai khoolpasta",,
гутаах,/ɢʊtʰax/,"causative voice in -аах (-aakh) of гутах (gutakh, “to be depressed”)",,
гутал,/ɢʊtʰəɮ/,"boot, shoe, footwear",,
гутал,/ɢʊtʰəɮ/,"Synonym of гутрал (gutral, “depression, gloom”)",,
гутал,/ɢʊtʰəɮ/,"Synonym of гутрал (gutral, “depression, gloom”)",,
гэдэс,/ˈɡitis/,"abdomen, stomach, intestine",,
гэлэн,/ɡiɮəŋ/,"(Buddhism) monk, bhikkhu",,
гэлэнмаа,/ɡiɮəmma/,"(Buddhism) nun, bhikkhuni",,
гэмших,/ɡimʃəx/,"to regret, to repent, to plead guilty",,
гэргий,/ɡer.ɡiː/,"wife
Synonym: эхнэр (ekhner)
Antonym: нөхөр (nökhör)",,
гэрэл,/ˈɡiriɮ/,light,,
гүзээлзгэнэ,/ɡut͡seɮd͡zɡən/,strawberry,,
-гүй,/ɡʉ͜i/,"(caritive) without, -less, negates participles",,
-гүй,/ɡʉ͜i/,"and (added to the second conjunct, conjuncts are usually",,
гүнж,/ɡunt͡ʃ/,"princess (daughter of the emperor), (honorific) girl,",,
гүрвэл,/ˈɡurw̜iɮ/,"From Proto-Mongolic *görbel, *gölbür, compare Buryat",,
гүрвэл,/ˈɡurw̜iɮ/,lizard,,
гүрэн,/ɡu.reŋ/,state,,
гүүр,/ɡuːr/,Commonly treated as a form of хөөрөг (khöörög) and,,
гүүр,/ɡuːr/,"bridge, Synonym: хөөрөг (khöörög)",,
д,/t/,"The fifth letter of the Mongolian alphabet, written in the Cyrillic script.",,
Д,/t/,"The fifth letter of the Mongolian alphabet, written in the Cyrillic script.",,
даваа,/tawa/,"mountain pass, mountain range, difficulty, obstacle,",,
даваа,/tawa/,Monday (day of the week),,
даваа,/tawa/,Monday (day of the week),,
давс,/taws/,salt,,
дайгдах,/taiɡtəx/,passive voice in -гдах (-gdakh) of дайх (daikh),,
дайн,/taiŋ/,"war, дайн зарлах ― dain zarlakh ― to declare a war",,
дайсан,/ˈtaisaŋ/,enemy; foe; rival,,
дайх,/taix/,to haul off with a vehicle,,
далавч,/ˈtaɮaw̜t͡ʃʰ/,"wing, Synonym: жигүүр (jigüür)",,
далай,/taɮai/,"ocean, sea, brine, deep, dereliction, outing, surge",,
далай,/taɮai/,"blue, naval",,
Дани,/täˑn/,(⁓ улс) Denmark,,
данс,/tans/,"(accounting) account book, (banking) acount",,
дарангуйлагч,/ˈtaraŋɡʊiɮaɡt͡ʃʰ/,dictator,,
дарма,/ˈtarm/,(Buddhism) dharma,,
дарс,/tars/,wine,,
Дархан,/ˈtarxaŋ/,"Darkhan (a city, the administrative center of Darkhan-Uul",,
дарь,/tɛr/,gunpowder,,
дасах,/tasəx/,"to get accustomed, Synonym: занших (zanshikh), to become",,
дахин,/taxʲəŋ/,"modal converb in -н (-n) of дахих (dakhikh, “to repeat”)",,
дахин,/taxʲəŋ/,again,,
дахин,/taxʲəŋ/,"throughout, all over",,
дахин,/taxʲəŋ/,"throughout, all over",,
дахь,/tɛχ/,(after oblique) Used to connect a substantive with,,
дельта,/teˑɮ.tʰaˑ/,delta,,
динозавр,/tint͡sawər/,dinosaur,,
долоо,/tɔɮɔː/,seven,,
долоон,/tɔ.ɮɔːɴ̟/,"attributive form of долоо (doloo, “seven”)",,
долоох,/tɔɮɔx/,"From Proto-Mongolic *doluxa-, a variant of Proto-Mongolic",,
долоох,/tɔɮɔx/,to lick,,
дорно,/ˈtɔrn/,"east
Synonym: зүүн (züün)",,
дорно,/ˈtɔrn/,eastern,,
доромжлох,/ˈtɔrɔmt͡ʃɮɔx/,"to insult, humiliate, belittle",,
дотор,/tɔtʰər/,"in, inside, among",,
дотор,/tɔtʰər/,"inside, interior",,
дотор,/tɔtʰər/,internal,,
ДОХ,/tɔx/,AIDS,,
дохих,/tɔxʲəx/,"(obsolete) to beat (a drum), to give a sign, signal,",,
дудран,/tʊtrəŋ/,donkey foal,,
дун,/tʊŋ/,shell,,
дурдах,/tʊrtəx/,"to mention, to allude",,
дуудлага,/tʊːtɮəɢ/,"pronunciation, call, invocation",,
дуулга,/ˈduɮɢa/,helmet,,
дуучин,/tʊːt͡ɕʰəŋ/,singer,,
дэвтэр,/ˈtiw̜tʰir/,"notebook, copybook, writing pad",,
дэвшил,/tiwʃəɮ/,progress (improvement),,
дэвшилт,/tiwʃəɮtʰ/,"promotion, progress (improvement)",,
дэвших,/tiwʃəx/,"From Proto-Mongolic *deb-  +‎ -ших (-shikh), compare",,
дэвших,/tiwʃəx/,"to make progress, to be promoted, to graduate",,
дэл,/tiɮ/,"From Proto-Mongolic *del, compare Buryat дэлһэн (delhen),",,
дэл,/tiɮ/,mane (of a horse),,
дэл,/tiɮ/,Only used in дэл сул (del sul),,
дэл,/tiɮ/,(geology) dike,,
дэл,/tiɮ/,"sesame, Synonym: гүнжид (günjid)",,
дэл,/tiɮ/,Only used in дэл сул (del sul),,
дэл,/tiɮ/,(geology) dike,,
дэл,/tiɮ/,"sesame, Synonym: гүнжид (günjid)",,
дэл,/tiɮ/,(geology) dike,,
дэл,/tiɮ/,"sesame, Synonym: гүнжид (günjid)",,
дэл,/tiɮ/,"sesame, Synonym: гүнжид (günjid)",,
дэлхий,/ˈtiɮxiː/,"earth (our planet Earth), world",,
дэрс,/ˈtirs/,straw,,
дээр,/teːr/,"From Proto-Mongolic *dexe-re, equivalent to *дээ (*dee,",,
дээр,/teːr/,"on, above, in (appearing in writing, recording or other",,
дээр,/teːr/,top,,
дээр,/teːr/,"better, preferable",,
дүнгэр,/tuŋɡər/,"shaman's drum, Hypernym: хэнгэрэг (khengereg)",,
дүнгэр,/tuŋɡər/,used to describe a distant and indistinct sound,,
дүпү,/ˈtupʰ/,tofu,,
дүү,/tuː/,younger sibling or cousin (often used to refer to other,,
дөрвөд,/tɵrw̜ut/,"(plural) (⁓ аймаг) Dörböds, an Oirat-Mongol tribe ruled",,
дөрөв,/tɵruw̜/,four,,
Е,/ji~jɵ/,"The sixth letter of the Mongolian alphabet, written in the Cyrillic script.",,
Евровидение,/jew̜rɔˈw̜itenie/,Eurovision,,
Европ,/jɵw.rɔˑpʰ/,Europe,,
Египет,/eˈɡiftʰ/,"Egypt (a country in North Africa), Synonym: Мисир (Misir)",,
ер,/jer/,ninety,,
ер,/jer/,"common, usual",,
ер,/jer/,"(with negatives) at all, Synonym: огт (ogt)",,
ер,/jer/,"common, usual",,
ер,/jer/,"(with negatives) at all, Synonym: огт (ogt)",,
ерөнхийлөгч,/jorəŋxiɮəɡt͡ɕʰ/,agentive participle in -гч (-gch) of ерөнхийлөх (yerönkhiilökh),,
ерөнхийлөгч,/jorəŋxiɮəɡt͡ɕʰ/,president (head of state),,
ес,/jɵs/,nine,,
еэвэн,/jeːwəŋ/,"cookie (small, sweet, flat, circular, baked good which",,
ж,/tʃ/,"The eighth letter of the Mongolian alphabet, written in the Cyrillic script.",,
Ж,/tʃ/,"The eighth letter of the Mongolian alphabet, written in the Cyrillic script.",,
жаал,/t͡ɕaːɮ/,"little, small, Synonym: жижиг (jijig)",,
жаал,/t͡ɕaːɮ/,child,,
жаал,/t͡ɕaːɮ/,"a bit, somewhat, rather",,
жад,/t͡ɕat/,"spear, lance",,
жад,/t͡ɕat/,"foreign, Synonym: харь (khari)",,
жад,/t͡ɕat/,"foreign, Synonym: харь (khari)",,
жаргалтай,/ˈt͡ʃarɡaɮtʰai/,"happy, blissful, joyful",,
Желон,/d͡ʒeˈlɔŋ/,"Geelong (a city in Victoria, Australia)",,
Женев,/dʒɛnɛf/,Geneva (a city in Switzerland),,
жигнэмэг,/t͡ɕiɡnəməɡ/,cookie,,
жигүүр,/ˈt͡ʃiɡuːr/,"wing
Synonym: далавч (dalavch)",,
жижүүр,/t͡ɕit͡ɕur/,"person on duty, sentry, watchman",,
жимс,/t͡ɕims/,fruit,,
жор,/t͡ɕɔr/,"prescription, recipe",,
жорлон,/t͡ɕɔrɮəŋ/,"toilet
Жорлон хаана байдаг вэ?Jorlon khaana baidag ve?Where is the toilet?",,
жууцай,/t͡ɕʊːt͡sʰai/,chives,,
з,/t͡s/,"The ninth letter of the Mongolian alphabet, written in the Cyrillic script.",,
З,/t͡s/,"The ninth letter of the Mongolian alphabet, written in the Cyrillic script.",,
заан,/t͜saːɴ̟/,elephant,,
заах,/t͡saːx/,"to teach
Synonym: сургах (surgakh)",,
заах,/t͡saːx/,(grammar) accusative,,
завод,/t͜säw̜ɔˑt/,"factory, plant",,
завь,/t͡sawʲ/,"Akin to Daur jieby., Tme Mongolic term seems to derive",,
завь,/t͡sawʲ/,a small boat,,
заг,/t͡saɡ/,saxaul,,
загас,/t͡saɢəs/,fish,,
загасчин,[ˈt͡saɢəst͡ʃʰiŋ],fisherman; fisher,,
залах,/t͡saɮəx/,"to direct, to steer, to drive, to manipulate (people),",,
залах,/t͡saɮəx/,"to invite, to call, to summon, to ask for, to bring,",,
залах,/t͡saɮəx/,"to invite, to call, to summon, to ask for, to bring,",,
залбирал,/ˈt͡saɮpiraɮ/,prayer,,
залгамал,/t͡saɮɢəməɮ/,"created through grafting, (linguistic) agglutinative",,
залгах,/t͡saɮɢəx/,"to attach, to graft, to unite, to link, to connect,",,
залгих,[ˈt͡saɮɟɪx],to swallow,,
залгуур,/t͡saɮɢʊr/,"electric plug, plug socket, switch, Synonyms: унтраалга",,
залуу,/t͡saɮʊ/,"young, younger",,
залуу,/t͡saɮʊ/,youth,,
залуур,/t͡saɮʊr/,"rudder, wheel",,
зам,/ˈt͡sam/,"way, road",,
замбага,/t͡sampəɢ/,magnolia (tree and flower),,
зан,/t͡saŋ/,"character, temperament, mood, behaviour, custom, habit",,
зан,/t͡saŋ/, sole (bottom of a shoe),,
зан,/t͡saŋ/," (obsolete) cane, rod, pole",,
зан,/t͡saŋ/,Nonstandard form of занги (zangi).,,
зан,/t͡saŋ/,Nonstandard form of жан (jan).,,
зан,/t͡saŋ/, sole (bottom of a shoe),,
зан,/t͡saŋ/," (obsolete) cane, rod, pole",,
зан,/t͡saŋ/,Nonstandard form of занги (zangi).,,
зан,/t͡saŋ/,Nonstandard form of жан (jan).,,
зан,/t͡saŋ/," (obsolete) cane, rod, pole",,
зан,/t͡saŋ/,Nonstandard form of занги (zangi).,,
зан,/t͡saŋ/,Nonstandard form of жан (jan).,,
зан,/t͡saŋ/,Nonstandard form of занги (zangi).,,
зан,/t͡saŋ/,Nonstandard form of жан (jan).,,
зан,/t͡saŋ/,Nonstandard form of жан (jan).,,
занах,/ˈt͡sanəx/,to hate,,
зангиа,[ˈt͡saŋɟə],necktie,,
зангилаа,/t͡saŋɡʲəɮa/,"knot, Synonyms: занги (zangi), зангилаас (zangilaas),",,
зангилаа,/t͡saŋɡʲəɮa/,"critical, crucial",,
зангуу,/t͡saŋɢʊ/,anchor,,
зангуу,/t͡saŋɢʊ/,"caltrop, Tribulus terrestris, (figuratively) nuisance,",,
зангуу,/t͡saŋɢʊ/,"Alternative form of занга (zanga, “trap”)",,
зангуу,/t͡saŋɢʊ/,"caltrop, Tribulus terrestris, (figuratively) nuisance,",,
зангуу,/t͡saŋɢʊ/,"Alternative form of занга (zanga, “trap”)",,
