L2_orth,L2_ipa,L2_gloss,L2_etym,en_ipa
تنصت,/tnasˤ.sˤat/,to eavesdrop,,
تنعش,/tnaʃ/,twelve,,
تنفس,/tnaf.fas/,"to breathe, to inhale, Antonym: نفّس‎ (naffas)",,
تنكر,/tnak.kar/,"(intransitive) to disguise oneself, to dress up (in",,
تنمر,/tnam.mar/,to bully,,
تنين,/tneːn/,two,,
تنين,/tneːn/,"two, both, Synonym: (dual suffix) ـين‎ (-ēn)",,
تهرب,/thar.rab/,to avoid,,
تواصل,/ˈtwɑː.sˤal/,(reciprocal) to communicate,,
توسع,/twas.saʕ/,(intransitive) to expand,,
توفى,/twaf.fa/,"to die, to pass away, Synonym: مات‎ (māt)",,
توقع,/twaʔ.ʔaʕ/,"to expect, to anticipate",,
ثانية,/θaːn.je/,second (unit of time),,
ثقف,/θaq.qaf/,"to educate, to acculture",,
ثلج,/tal.laʒ/,Alternative spelling of تلّج‎ (tallaj),,
جاب,/ʒaːb/,"to bring, to take, to get, ‏رح أروح أجيب شنطتي بسرعة.‎‎raḥ",,
جاج,/ʒaːʒ/,"(collective) chickens, fowl",,
جاع,/ʒaːʕ/,"to be hungry, to starve",,
جاوب,/ʒaː.wab/,to answer,,
جبر,/ʒa.bar/,"to force, to compel, to make (someone do something),",,
جدد,/ʒad.dad/,to renew,,
جرب,/ʒar.rab/,"to try, to attempt, Synonym: حاول‎ (ḥāwal)",,
جرح,/ʒa.raħ/,"to wound, to injure, to hurt, Synonym: أصاب‎ (ʔaṣāb),",,
جزر,/ʒa.zar/,(uncountable) carrots,,
جلى,/ʒa.la/,"to wash dishes, to polish",,
جمع,/ʒa.maʕ/,"to gather, to collect, to bring together, (mathematics)",,
جنب,/ʒanb/,"next to, beside",,
جنب,/ʒanb/,"side, flank",,
جهز,/ʒah.haz/,"to prepare, Synonym: حضّر‎ (ḥaḍḍar)",,
حارب,/ħaː.rab/,"to fight someone, to wage war against someone",,
حافظ,/ħaː.fazˤ/,"to preserve, to maintain, to keep",,
حاول,/ħaː.wal/,"to try, to attempt, Synonym: جرّب‎ (jarrab)",,
حبس,/ħa.bas/,"to imprison, Synonym: سجن‎ (sajan), to lock up",,
حبيب,/ħa.biːb/,"dear, beloved, sweetheart, darling",,
حبيب,/ħa.biːb/,"dear, beloved, Synonym: عزيز‎ (ʕazīz)",,
حتى,/ħat.ta/,"until, as far as, up to, Synonyms: لـ‎ (la-), لحدّ‎",,
حتى,/ħat.ta/,"until, Synonym: لحدّ‎ (la-ḥadd), even, so that (before",,
حجز,/ħa.ʒaz/,"to reserve, to confiscate",,
حدد,/ħad.dad/,"to define, to fix, to set, to limit, to delimit",,
حذر,/ħað.ðar/,"to warn, to caution, Synonyms: وعّى‎ (waʕʕa), نبّه‎",,
حر,/ħarr/,heat,,
حرارة,/ħa.raː.ra/,"heat, warmth, temperature, fever, Synonym: سخونة‎ (sḵūne),",,
حرر,/ħar.rar/,"to free, to liberate, to emancipate, ‏راح نحرّر فلسطين‎We",,
حرق,/ħa.raʔ/,(transitive) to burn,,
حرك,/ħar.rak/,"(transitive) to move, Synonyms: نقل‎ (naʔal), زاح‎",,
حرم,/ħar.ram/,"to prohibit, Synonym: منع‎ (manaʕ), Antonym: سمح‎ (samaḥ)",,
حزر,/ħi.zir/,to guess,,
حس,/ħas/,"(reflexive) to feel, ‏حاسس حالي بدّي انتق.‎‎ḥāses ḥāli",,
حط,/ħatˤ/,"to put, ‏حطّيت الكتاب في شنطتي.‎‎ḥaṭṭēt li-ktāb fi",,
حفظ,/ħi.fizˤ/,to memorize,,
حقق,/ħaʔ.ʔaʔ/,"to investigate, to verify, to interrogate, to attain,",,
حك,/ħakk/,"to scratch, to scrape, to rub",,
حكم,/ħa.kam/,"to judge, to sentence, to rule over",,
حكى,/ħa.ka/,"to talk, to speak, to say, Synonym: قال‎ (ʔāl)",,
حل,/ħall/,"to solve, to resolve, to undo, to untie, to unfold,",,
حلل,/ħal.lal/,to analyze,,
حلو,/ħi.lu/,"sweet, nice, beautiful, Synonym: جميل‎ (jamīl), Antonym:",,
حمم,/ħam.mam/,"(transitive) to bathe, to shower",,
حول,/ħaw.wal/,"(transitive) to transform, to turn into, to transfer,",,
خاشوقة,/xɑː.ʃuː.ɡa/,(now regional and uncommon) spoon,,
خاف,/xaːf/,to be afraid or scared,,
خالف,/xaː.laf/,"to disagree, to oppose, Synonym: عارض‎ (ʕāraḍ), Antonym:",,
خبر,/xab.bar/,"to inform, to let know, Synonyms: عرّف‎ (ʕarraf), بلّغ‎",,
خبط,/xa.batˤ/,"to hit, to strike, to beat, Synonym: ضرب‎ (ḍarab)",,
خبى,/xab.ba/,(transitive) to hide,,
خربش,/xar.baʃ/,"to mix up, to shuffle, Synonym: خربط‎ (ḵarbaṭ), ‏خربشو",,
خرس,/xi.ris/,"to be quiet, to shut up, Synonym: سكت‎ (sakat)",,
خرف,/xar.raf/,"to rant, to recount, to tell, ‏خرّفنا شو صار معك!‎‎ḵarrafna",,
خسر,/xi.sir/,to lose,,
خش,/xaʃ/,"(Jerusalem) to enter, Synonyms: دخل‎ (daḵal), فات‎",,
خصص,/xasˤ.sˤasˤ/,"to designate, to allocate",,
خطط,/xatˤ.tˤatˤ/,"to plan, Synonym: صمم‎ (ṣammam)",,
خفف,/xaf.faf/,"to reduce, to make lighter or easier",,
خلى,/xal.la/,"to let, to allow, (transitive) to leave",,
خمسة,/xam.se/,five,,
خمستعش,/xams.taʃ/,fifteen,,
خوف,/xaw.waf/,to frighten,,
داب,/daːb/,"(intransitive) to melt, to dissolve, Antonym: جمد‎",,
داخ,/daːx/,to get dizzy,,
دافع,/daː.faʕ/,"to defend, to protect, Synonym: حمى‎ (ḥama)",,
دافي,/daː.fi/,"warm, ‏الطقس دافي.‎‎ ― iṭ-ṭaʔs dāfi ― The weather is",,
دافيان,/daf.jaːn/,feeling warm,,
داق,/daːʔ/,"to taste, to try",,
دايما,/daːj.man/,"always, often, Antonyms: بالمرة‎ (bil-marra), أبدا‎",,
دبر,/dab.bar/,"to manage, to arrange, to sort out, to get (something)",,
دخن,/dax.xan/,"to smoke, Synonym: شرب‎ (širib)",,
دردش,/dar.daʃ/,to chat,,
دعم,/da.ʕam/,"to support, Synonyms: شدّ‎ (šadd), شجّع‎ (šajjaʕ)",,
دفش,/da.faʃ/,"to push, to shove
Synonym: دفع‎ (dafaʕ)
Antonyms: سحب‎ (saḥab), شدّ‎ (šadd)",,
دفع,/da.faʕ/,"to push, Synonym: دفش‎ (dafaš), Antonyms: سحب‎ (saḥab),",,
دفن,/da.fan/,to bury,,
دق,/daʔʔ/,"to knock, to ring (a bell), to hammer, to nail, to",,
دقيقة,/da.ʔiː.ʔa/,minute,,
دكان,/duk.kaːn/,"shop, store, Synonym: محلّ‎ (maḥall)",,
دل,/dall/,"to indicate, to show the way, to guide, to direct",,
دلل,/dal.lal/,"to pamper, to treat kindly",,
دمر,/dam.mar/,"to destroy, Synonym: خرّب‎ (ḵarrab)",,
راح,/raːħ/,"to go, Antonym: إجا‎ (ʔija), ‏رحتي لعنده مبارح؟‎‎ruḥti",,
ربح,/ri.biħ/,"to win, Synonym: كسب‎ (kisib), to profit",,
ربط,/ra.batˤ/,"to tie, Synonym: شدّ‎ (šadd)",,
ربى,/rab.ba/,"(transitive) to raise, to bring up, to educate",,
رتب,/rat.tab/,"to organize, to tidy up, Synonyms: نظّم‎ (naẓẓam),",,
رحل,/ra.ħal/,"to emigrate, to move away, Synonym: نقل‎ (naʔal), to",,
رد,/rad/,"to reply, to respond, to answer (+ على‎), ‏بسلّم عليه",,
رسم,/ra.sam/,to draw,,
رش,/raʃʃ/,"to spray, to sprinkle",,
رفض,/ra.fadˤ/,"to refuse, to reject, Antonym: قبل‎ (ʔibil)",,
رفع,/ra.faʕ/,"to lift, to raise",,
رقص,/ra.ʔasˤ/,to dance,,
ركب,/ri.kib/,"to embark, to get on, Antonym: نزل‎ (nizil), to ride",,
ركب,/ri.kib/,"to install, to assemble, to put together, to give someone",,
ركب,/ri.kib/,"to install, to assemble, to put together, to give someone",,
ركز,/rak.kaz/,"to concentrate, to focus",,
ركض,/ra.kadˤ/,to run,,
ركن,/ra.kan/,"to park (a vehicle)
Synonym: صفّ‎ (ṣaff)",,
رمى,/ra.ma/,"to throw, to toss, Synonyms: كبّ‎ (kabb), شلف‎ (shalaf),",,
رن,/ran/,"to ring, to call (someone)",,
روج,/raw.waʒ/,"to promote, to circulate, to propagate",,
زاح,/zaːħ/,"to move over, to move aside, Synonyms: حرّك‎ (ḥarrak),",,
زاد,/zaːd/,"to increase, to add, Synonyms: كتّر‎ (kattar), ضاف‎",,
زار,/zaːr/,to visit,,
زقف,/zaʔ.ʔaf/,"to clap one’s hands, to applaud",,
زلمة,/za.la.me/,"man, guy, dude
Synonyms: رجّال‎ (rijjāl), (formal) رجل‎ (rajol)",,
سأل,/sa.ʔal/,to ask,,
ساب,/saːb/,"to leave, Synonyms: ترك‎ (tarak), هجّ‎ (hajj)",,
سابق,/saː.baʔ/,to race,,
ساعد,/saː.ʕad/,"to help, Synonym: عاون‎ (ʕāwan), ‏مسؤوليّتنا إنّه نساعد",,
سافر,/saː.far/,to travel,,
ساكن,/saː.kin/,"active participle of سكن‎ (sakan, “to reside”)",,
ساكن,/saː.kin/,"resident, inhabitant",,
سامح,/saː.maħ/,"to forgive, Synonym: عذر‎ (ʕaḏar)",,
سب,/sabb/,"to cuss, to curse, to swear",,
سبح,/sa.baħ/,to swim,,
سبعة,/sab.ʕa/,seven,,
سبعتعش,/sa.baʕ.taʃ/,seventeen,,
ستة,/sit.te/,six,,
ستعش,/sit.taʃ/,sixteen,,
سجل,/saʒ.ʒal/,to record,,
سحب,/sa.ħab/,"to pull, Synonym: شدّ‎ (šadd), Antonyms: دفع‎ (dafaʕ),",,
سرق,/sa.raʔ/,to steal,,
سكن,/sa.kan/,"to reside (somewhere), ‏بدّي اسكن لحالي.‎‎biddi askon",,
سلم,/si.lim/,"to be well, to be safe and sound",,
سلم,/si.lim/,"to greet (someone), (transitive) to hand in, to submit,",,
سلم,/si.lim/,"to greet (someone), (transitive) to hand in, to submit,",,
سلى,/sal.la/,"to entertain, to amuse",,
سمح,/sa.maħ/,"to allow, to permit, Antonyms: منع‎ (manaʕ), حرّم‎",,
سمع,/si.miʕ/,"to hear, ‏هو شخص عصبي حسب ما بسمع.‎‎huwwe šaḵṣ ʕaṣabi",,
