L2_orth,L2_ipa,L2_gloss,L2_etym,en_ipa
Астана,/ɑs.tɑ.nɑ/,"Astana (former name of Nur-Sultan, the capital city",,
астроном,[ɐstrɐˈnom],astronomer,,
атлас,[ˈatləs],"(cartography, topology) atlas",,
атропин,[ɐtrɐˈpʲin],atropine,,
аттестат,[ɐtʲɪˈstat],"certificate, diploma",,
аудармашы,[ɑwdɑrmɑˈʃɯ],translator,,
ауру,[ɑwˈrʊw],"pain, illness, disease, ill person, patient",,
аустенит,[ɐʊstɛˈnʲit],austenite,,
аутизм,[ɐʊˈtʲizm],autism,,
ауыл,[ɑˈwɯɫ],"village, countryside, aul (a rural community in the",,
Ауғанстан,/ɑw.ʁɑn.stɑn/,Afghanistan (a country in Asia),,
ацетилен,[ɐt͡sɨtʲɪˈlʲen],(organic chemistry) acetylene,,
аштық,[ɑʃˈtɯq],hunger,,
ашу,[ɑˈʃʊw],"anger, rage",,
ашу,[ɑˈʃʊw],"to open, disclose",,
аяз,[ɑˈjɑz],frost,,
ағаш,/ɑ.ʁɑʃ/,tree,,
ақиқат,[ɑqɯjˈqɑt],"true, truthful",,
ақиқат,[ɑqɯjˈqɑt],"truth, fact",,
ақыл,/ɑ.qɯl/,"mind, intelligence, reason",,
б,/b/,"The third letter of the Kazakh alphabet, written in the Cyrillic script.",,
Б,/b/,"The third letter of the Kazakh alphabet, written in the Cyrillic script.",,
білім,/bɘ.lɘm/,knowledge,,
бір,/bɘr/,one,,
бірінші,/bɘ.rɘn.ʃɘ/,first,,
бірқазан,/bɘrqɑˈzɑn/,"pelican, Pelecanus",,
біту,/bi.tʊw/,"to end, cease, discontinue",,
базальт,[bɐˈzalʲt],basalt,,
байдарка,[bɐjˈdarkə],kayak,,
байтақ,/bɑj.tɑq/,"wide, immense",,
Байқоңыр,[bɑjqoŋˈɯr],Baikonur (a city in Kazakhstan),,
бактерия,[bɐkˈtʲerʲɪjə],bacterium,,
балабақша,[bɑɫɑbɑqˈʃɑ],kindergarten,,
балапан,[bɑɫɑˈpɑn],chick (young bird),,
балық,/bɑ.ləq/,fish,,
банда,[ˈbandə],gang,,
банк,[bank],bank (financial institution),,
банкет,[bɐnˈkʲet],banquet,,
батарея,[bətɐˈrʲejə],(electricity) battery (electric power source consisting,,
бауырмалдық,[bɑwʊrmɑɫˈdɯq],"amiability, fraternity",,
Бахрейн,[bɐˈxrʲejn],"Bahrain (a country, an archipelago and island in Western Asia, in the Persian Gulf)",,
баю,/bɑ.juw/,"to grow rich, to be contented, to be satisfied",,
баға,/bɑ.ʁɑ/,price,,
бағдарламалық,[bɑɣdɑrɫɑmɑˈɫɯq],programmatic,,
бағдаршам,[bɑɣdɑrˈʃɑm],traffic light,,
бақташы,[bɑqtɑˈʃɯ],"herder, cowboy",,
бегемот,[bʲɪɡʲɪˈmot],"hippopotamus, (mythology) behemoth",,
беде,[beˈde],"clover, Trifolium",,
бейәдеби,[bejædeˈbɘj],nonliterary,,
беккерель,[bʲɪkʲɪˈrɛlʲ],becquerel,,
берет,[bʲɪˈrʲet],beret,,
беру,/be.rʉw/,to give,,
бес,[bʲes],"five, бес адам ― bes adam ― five people",,
бетон,[bʲɪˈton],concrete,,
бидай,[bɪjˈdɑj],"wheat, Triticum",,
бие,/bi.je/,mare,,
бикини,[bʲɪˈkʲinʲɪ],bikini,,
биогеография,[ˌbʲiəɡʲɪɐˈɡrafʲɪɪ̯ə],biogeography,,
биология,[bʲɪɐˈɫoɡʲɪɪ̯ə],biology,,
болу,/bo.luw/,"to be
Кеше сен қайда болдың?Keşe sen qayda boldıñ?Where were you yesterday?",,
болу,/bo.luw/,being,,
боран,[boˈrɑn],"blizzard, storm",,
бос,[bos],"empty, free, vacant, unoccupied, unwired, worthless,",,
бригадир,[brʲɪɡɐˈdʲir],brigadier,,
Бруней,[brʊˈnʲej],Brunei (a country in Southeast Asia),,
буржуазия,[bʊrʒʊɐˈzʲijə],bourgeoisie,,
бутерброд,[bʊtɨrˈbrod],butterbrot,,
бухгалтерия,[bʊɣɐɫˈtʲerʲɪɪ̯ə],bookkeeping,,
бюретка,[bʲʉˈrʲetkə],(chemistry) burette,,
бюро,[bʲʊˈro],"office, bureau, agency",,
бюрократ,[bʲʊrɐˈkrat],bureaucrat,,
бұлбұл,[bʊɫˈbʊɫ],"nightingale, Luscinia megarhynchos",,
бұта,[bʊˈtɑ],"bush, shrub",,
бөлік,[bøˈlʏk],"part, fraction",,
бөлшек,[bølˈʃøk],part,,
в,/v/,"The fourth letter of the Kazakh alphabet, written in the Cyrillic script.",,
В,/v/,"The fourth letter of the Kazakh alphabet, written in the Cyrillic script.",,
вакуоль,[vəkʊˈolʲ],vacuole,,
вакцина,[vɐkˈt͡sɨnə],vaccine,,
вакцинация,[vəkt͡sɨˈnat͡sɨjə],vaccination,,
валторна,[vɐlˈtornə],(music) French horn,,
ватт,[vat],watt,,
вебер,[ˈvʲebʲɪr],weber,,
ведомство,[ˈvʲedəmstvə],"department, institution, office",,
вексель,[ˈvʲeksʲɪlʲ],"(finance) bill of credit, bill of exchange, promissory",,
вектор,[ˈvʲektor],"(mathematics) vector (a directed quantity), (biology)",,
велоспорт,[vʲɪlɐˈsport],"cycling, biking",,
вермишель,[vʲɪrmʲɪˈʂɛlʲ],vermicelli,,
вирус,[ˈvʲirʊs],"(microbiology) virus, (computing) computer virus",,
вирусология,[vʲɪrʊsɐˈloɡʲɪjə],virology,,
вотум,[ˈvotʊm],votum (formalised choice),,
г,/ɡ/,"The fifth letter of the Kazakh alphabet, written in the Cyrillic script.",,
Г,/ɡ/,"The fifth letter of the Kazakh alphabet, written in the Cyrillic script.",,
гадолиний,[ɡədɐˈlʲinʲɪj],gadolinium,,
газет,[ɡɐˈzʲet],newspaper,,
галактика,[ɡɐˈlaktʲɪkə],(astronomy) galaxy,,
галерея,[ɡəlʲɪˈrʲejə],gallery,,
галоген,[ɡəlɐˈɡʲen],(chemistry) halogen,,
галстук,[ˈɡaɫstʊk],"necktie, tie",,
гангрена,[ɡɐnˈɡrʲenə],gangrene,,
гардероб,[ɡərdʲɪˈrob],"cloakroom, checkroom, (furniture) wardrobe",,
гафний,[ˈɡafnʲɪj],hafnium,,
Гватемала,[ɡvətɨˈmalə],Guatemala (a country in Central America),,
гемоглобин,[ɡʲɪməɡlɐˈbʲin],haemoglobin/hemoglobin,,
генерал,[ɡɛnɛˈraɫ],(military) general,,
генетика,[ɡʲɪˈnɛtʲɪkə],genetics,,
геном,[ɡʲɪˈnom],(biology) genome,,
генри,[ˈɡʲenrʲɪ],henry,,
геодезия,[ɡʲɪɐˈdɛzʲɪjə],"geodesy, geodetics",,
геоморфология,[ˌɡʲeəmərfɐˈɫoɡʲɪɪ̯ə],geomorphology,,
германий,[ɡʲɪrˈmanʲɪj],germanium,,
героин,[ɡʲɪrɐˈin],heroin,,
герц,[ɡʲert͡s],hertz,,
гигиена,[ɡʲɪɡʲɪˈjenə],hygiene (conditions and practices that promote and,,
гидравлика,[ɡʲɪˈdravlʲɪkə],hydraulics (engineering science that deals with liquid,,
гидрид,[ɡʲɪˈdrʲit],hydride,,
гидрография,[ɡʲɪdrɐˈɡrafʲɪɪ̯ə],hydrography,,
гидроксид,[ɡʲɪdrɐˈksʲid],hydroxide,,
гидролиз,[ɡʲɪˈdrolʲɪz],hydrolysis,,
гидромеханика,[ˌɡʲidrəmʲɪˈxanʲɪkə],hydromechanics,,
гимнаст,[ɡʲɪˈmnast],gymnast,,
гипертония,[ɡʲɪpʲɪrtɐˈnʲijə],(pathology) hypertension,,
гистология,[ɡʲɪstɐˈloɡʲɪjə],histology,,
глобус,[ˈɡɫobʊs],"(geography, cartography) globe (model of the Earth)",,
глюкоза,[ɡlʲʊˈkozə],glucose,,
глюкокортикоид,[mʲɪnʲɪˌraɫəkərtʲɪˈkoɪd],(biochemistry) glucocorticoid,,
гном,[ɡnom],gnome,,
градус,[ˈɡradʊs],"(mathematics) degree (unit of angular span), (physics)",,
грамматика,[ɡrɐˈmatʲɪkə],grammar,,
гранит,[ɡrɐˈnʲit],granite,,
граффити,[ɡrɐˈfʲitʲɪ],graffiti,,
гроссмейстер,[ɡrɐsˈmʲejsʲtʲɪr],(chess) Grandmaster,,
губка,[ˈɡupkə],(zoology) sponge,,
гүл,[ɡʏl],flower,,
гүлстан,/ɡʉlˈstɑn/,rose garden,,
д,/d/,"The seventh letter of the Kazakh alphabet, written in the Cyrillic script.",,
Д,/d/,"The seventh letter of the Kazakh alphabet, written in the Cyrillic script.",,
діріл,/dɘ.rɘl/,"quiver, shiver",,
дармштадтий,[dɐrmʃˈtatʲːɪj],darmstadtium,,
даршын,[dɑrˈʃɯn],"cinnamon, Cinnamomum",,
дауыл,[dɑˈwʊɫ],"storm, tempest",,
дағдарыссыз,[dɑɣdɑrɯsˈsɯz],crisis-free,,
дебютант,[dʲɪbʲʊˈtant],debutant,,
декларация,[dʲɪklɐˈrat͡sɨjə],declaration,,
деонтология,[dɛəntɐˈɫoɡʲɪɪ̯ə],deontology,,
департамент,[dʲɪpɐrˈtamʲɪnt],department,,
деу,/dew/,"to say, to tell",,
диагональ,[dʲɪəɡɐˈnalʲ],diagonal,,
диахрония,[dʲɪəxrɐˈnʲiɪ̯ə],diachrony,,
дизентерия,[dʲɪzʲɪnʲtʲɪˈrʲijə],dysentery,,
диктатор,[dʲɪˈktatər],dictator,,
диктатура,[dʲɪktɐˈturə],dictatorship,,
динозавр,[dinɔˈzaw̜r],dinosaur,,
директор,[dʲɪˈrʲektər],"manager, director, principal, headmaster",,
дирижабль,[dʲɪrʲɪˈʒablʲ],"airship, dirigible, blimp",,
дискотека,[dʲɪskɐˈtʲekə],"discotheque, disco",,
диспансер,[dʲɪspɐnˈsɛr],dispensary (institution that dispenses medical supplies,,
диссертация,[dʲɪsʲɪrˈtat͡sɨjə],"dissertation, thesis",,
дифтерия,[dʲɪftʲɪˈrʲijə],diphtheria,,
дифференциал,[dʲɪfʲɪrʲɪnt͡sɨˈaɫ],"(mathematics, automobiles) differential",,
диффузия,[dʲɪˈfuzʲɪjə],(physics) diffusion,,
домна,[ˈdomnə],blast furnace,,
драма,[ˈdramə],drama,,
драматург,[drəmɐˈturk],"dramaturg, playwright, dramatist",,
драматургия,[drəmətʊrˈɡʲiɪ̯ə],dramaturgy (the art of dramatic composition for the,,
дубляж,[dʊˈblʲaʒ],(film) dubbing,,
дубний,[ˈdubnʲɪj],dubnium,,
дүкен,[dʏˈkøn],"shop, stall, кітап дүкені ― kitap dükeni ― book shop,",,
дүние,/dʉ̞.ni.je/,"world, (taxonomy) kingdom",,
дүниежүзілік,[dynyjːeʒyzyˈlɪk],"global, worldwide",,
дүниетаным,[ˌdʉnɨjetɐˈnɯm],worldview,,
дұрыс,[dʊˈrʊs],"correct, right",,
дұшпан,[dʊʃˈpɑn],"enemy, foe",,
дұға,[dʊˈɣɑ],prayer,,
дәмқосар,[dæmqoˈsɑr],condiment,,
дәрі,[dæˈrɪ],"medicine, drug",,
дәрісхана,/dæ.rɘs.χɑ.nɑ/,auditorium,,
дәстүр,/dæˈstyr/,tradition,,
дөң,[døŋ],convex,,
дөң,[døŋ],"dune, hill, mound",,
е,/ʲe/,"The eighth letter of the Kazakh alphabet, written in the Cyrillic script.",,
е,/ʲe/,"hey (an expression of surprise, curiosity, etc.)",,
Е,/ʲe/,"The eighth letter of the Kazakh alphabet, written in the Cyrillic script.",,
ежелгі,[jeʒelˈɡɘ],"old, ancient",,
елорда,[jelorˈdɑ],capital city,,
емдеу,[jemˈdew],treatment,,
емдеу,[jemˈdew],"to heal, cure",,
емле,[jemˈle],orthography,,
ему,/e.mʉw/,"sucking, (figuratively) enjoying the benefits",,
ему,/e.mʉw/,"to suck, (figuratively) to enjoy the benefits",,
емхана,[jemxɑˈnɑ],clinic; polyclinic,,
еркіндік,/jer.kɘn.dɘk/,"freedom, liberty",,
ертегі,[jerteˈɡɘ],fairy tale,,
ертек,[jerˈtek],fairy tale,,
ешқашан,[jeʃqɑˈʃɑn],never,,
ж,/ʒ/,"The tenth letter of the Kazakh alphabet, written in the Cyrillic script.",,
жігіт,/ʒɘ.ɡɘt/,"young man, brave man, dzhigit",,
жаман,[ʒɑˈmɑn],bad,,
жантану,[(d)ʒɑntɑˈnʊw],psychology,,
жапалақ,[ʒɑpɑˈɫɑq],"owl, Bubo",,
Жапония,/ʒɑ.pó.ni.jɑ/,Japan (an island country in East Asia),,
жарық,[ʒɑˈrɯq],"bright, brilliant",,
жарық,[ʒɑˈrɯq],"(physics) light, қадау жарықqadaw jarıqlight pillar",,
жарық,[ʒɑˈrɯq],(pathology) hernia,,
жарық,[ʒɑˈrɯq],"cleft, fissure, split",,
жарық,[ʒɑˈrɯq],(pathology) hernia,,
жарық,[ʒɑˈrɯq],"cleft, fissure, split",,
жарық,[ʒɑˈrɯq],"cleft, fissure, split",,
жасуша,[ʒɑsʊwˈʃɑ],(biology) cell,,
жатақхана,[ʒɑtɑqχɑˈnɑ],dormitory,,
жауынгер,[ʒɑwʊŋˈɡʲer],warrior,,
жағдай,[ʒɑɣˈdɑj],"condition, circumstance",,
жақсы,/(d)ʒaˈqsɯ/,good,,
жел,[ʒel],wind,,
желтоқсан,[ʒeltoqˈsan],December,,
жер,/(d)ʒer/,"land, earth, soil, country, place, distance",,
жеті,[ʒeˈti],"seven, жеті күн ― jeti kün ― seven days",,
жеу,/ʒew/,to eat,,
жеңіскер,[ʒeŋɘsˈkʲer],winner,,
жеңуші,[ʒeŋʏwˈʃɘ],winner,,
жолаушы,[ʒoɫɑwˈʃɯ],passenger,,
жолбарыс,[ʒolbɑˈɾɯs],"tiger, Felis tigris",,
жомарт,/ʒoˈmɑrt/,generous,,
Жохан,[ʒɔˈxan],(biblical) John,,
жоқ,/ʑoq/,no,,
жоңышқа,/ʒoŋəʃˈqɑ/,"medick, Medicago",,
жуан,/ʒu.wɑn/,"thick, sturdy",,
журналистика,[dʒʊrnɐˈlʲisʲtʲɪkə],journalism,,
жуырда,[ʒʊwʊrˈdɑ],recently,,
жуық,/ʒu.wʊq/,"close, near",,
жуық,/ʒu.wʊq/,approximately,,
жуықтау,/ʒu.wʊq.tɑw/,to approach,,
жуықтау,/ʒu.wʊq.tɑw/,approximation,,
жылау,[ʒɯˈɫɑw],"cry, weep",,
жылау,[ʒɯˈɫɑw],"to cry, weep",,
жылдық,[ʒɯɫˈdɯq],"annual, yearly",,
жылдық,[ʒɯɫˈdɯq],anniversary,,
жыныс,[ʒɯˈnɯs],"gender, sex, жыныс ернеулері ― jınıs ernewleri ― labia,",,
жүн,[ʒʏn],wool; fur; feather,,
Жүнісов,/ʒʉnɪˈsɑf/,A male surname​.,,
және,/ʒæ.ne/,"and, Босния және Герцеговина ― Bosnïya jäne Gercegovïna",,
з,/z/,The eleventh letter of the Kazakh Cyrillic alphabet,,
З,/z/,The eleventh letter of the Kazakh Cyrillic alphabet,,
запас,[zɐˈpas],"reserve, store, supply, stock, stockpile, inventory,",,
зар,/zar/,"sorrow, grief, thirst, need",,
заңгер,[zɑŋˈɡʲer],jurist,,
заңнама,[zaŋnəˈma],legislation,,
заңсыз,[zɑŋˈsɯz],illegal,,
заңсыздық,[zɑŋsɯzˈdɯq],iniquity; illegality,,
зейнетақы,[zʲejnʲetɑˈqɯ],pension,,
зейнеткер,[zʲejnʲetˈkʲer],"pensioner, retiree",,
зергер,[zʲerˈɡʲer],"jeweller/jeweler, (figuratively) craftsman",,
зерттеуші,[zʲertːewˈʃɘ],researcher,,
зертхана,[zʲertxɑˈnɑ],laboratory,,
зертханалық,[zʲertxɑnɑˈɫɯq],laboratorial,,
зертханашы,[zʲertxɑnɑˈʃɯ],laboratory technician,,
зиверт,[ˈzʲivʲɪrt],sievert,,
И,/əj/,The twelfth letter of the Kazakh Cyrillic alphabet,,
игілік,/ij.ɡɘ.lɘk/,"good, well-being, favor/favour, benefit",,
идеология,[ɪdʲɪɐˈɫoɡʲɪjə],"ideology (doctrine, body of ideas)",,
идиллия,[ɪˈdʲilʲɪjə],"idyl, idyll",,
ие,/i.je/,"master, lord, owner",,
изоморфизм,[ɪzəmɐrˈfʲizm],"(mathematics) isomorphism, алгебралар изоморфизміalgebralar",,
иммунитет,[ɪmʊnʲɪˈtʲet],immunity,,
император,[ɪmpʲɪˈratər],emperor,,
империализм,[ɪmpʲɪrʲɪɐˈlʲizm],"imperialism (the policy of extending power, by force)",,
импрессионизм,[ɪmprʲɪsʲɪɐˈnʲizm],impressionism,,
импульс,[ˈimpʊlʲs],(physics) momentum,,
инженер,[ɪnʒɨˈnʲer],engineer (person qualified or professionally engaged,,
инновация,[ɪnːɐˈvat͡sɨjə],innovation,,
институт,/ijn.stij.tuwt/,institute,,
интеграл,[ɪntɨˈɡral],(mathematics) integral,,
интеллигенция,[ɪnʲtʲɪlʲɪˈɡʲent͡sɨjə],"intelligentsia, the intellectuals collectively",,
интернационализм,[ɪntɨrnət͡sɨənɐˈlʲizm],(politics) internationalism,,
интерполяция,[ɪntɛrpɐˈlʲat͡sɨɪ̯ə],interpolation,,
инфляция,[ɪnˈflʲat͡sɨjə],inflation (increase in prices),,
ипотека,[ɪpɐˈtʲekə],"hypothec, mortgage",,
ислам,[ɪsˈlam],Islam,,
Испания,[ɪˈspanʲɪjə],Spain (a country in Southern Europe),,
ит,/ijt/,dog,,
итбалық,[ɘjtbɑˈɫɯq],"seal, Phocidae",,
иық,/əˈjəq/,shoulder,,
й,/j/,The thirteenth letter of the Kazakh Cyrillic alphabet,,
Й,/j/,The thirteenth letter of the Kazakh Cyrillic alphabet,,
к,/k/,The fourteenth letter of the Kazakh Cyrillic alphabet,,
К,/k/,The fourteenth letter of the Kazakh Cyrillic alphabet,,
кір,[kɘr],"dirty, filthy",,
кір,[kɘr],"dirt, filth",,
кір,[kɘr],"scales, balance",,
кір,[kɘr],"scales, balance",,
кісі,/kɘ.sɘ/,person,,
кітап,/kɘ.tɑp/,book,,
кітапхана,/kɘ.tɑp.χɑ.nɑ/,"library, Қазақстан Республикасының Ұлттық кітапханасы",,
кішкентай,[kɘʃkʲenˈtɑj],"small, little",,
кішкентай,[kɘʃkʲenˈtɑj],"kid, child",,
кабак,[kɐˈbak],"pub, tavern",,
калька,[ˈkalʲkə],(linguistics) calque,,
кальмар,[ˈkɑlmɑr],squid,,
кальцит,[kɐlʲˈt͡sɨt],calcite,,
камфара,[kəmfɐˈra],camphor,,
камфора,[ˈkamfərə],camphor,,
Канада,[kɐˈnadə],Canada (a country in North America),,
кандела,[kɐnˈdɛlə],candela,,
каноэ,[kɐˈnoɛ],canoe,,
капитал,[kəpʲɪˈtal],"capital, asset (money, wealth, etc.)",,
карамель,[kərɐˈmʲelʲ],caramel,,
карнавал,[kərnɐˈvaɫ],carnival,,
карта,[ˈkartə],"map, playing card",,
картель,[kɐrˈtɛlʲ],cartel,,
картечь,[kɐrˈtʲet͡ɕ],"grapeshot, картечьпен атуkarteçʹpen atwto shoot with",,
картография,[kərtɐˈɡrafʲɪjə],cartography,,
картоп,[kɑrˈtop],"potato, Solanum tuberosum",,
катал,[kɐˈtal],katal,,
католик,[kɐˈtolʲɪk],Catholic,,
келісім,[kʲelɘˈsɘm],"consent, agreement",,
келу,/ke.lʉw/,"to come, to arrive, advent, to visit",,
келу,/ke.lʉw/,visit,,
кельвин,[ˈkʲelʲvʲɪn],kelvin,,
кеміру,[kʲemɘrʏw],"gnawing, torment",,
кеміру,[kʲemɘrʏw],"to gnaw, (figuratively) to torment, rack",,
кесене,[kʲesʲeˈnʲe],mausoleum,,
кету,/ke.tʉw/,"to leave, fly away, float away, set off, (relationship)",,
кешіру,[kʲeʃɘˈrʏw],"to forgive, pardon",,
кең,[kʲeŋ],wide,,
киім,[kɪjˈɪm],"clothes, clothing, garments, costume, attire",,
кинетика,[kʲɪˈnɛtʲɪkə],kinetics,,
кинокартина,[kʲɪnəkɐrˈtʲinə],motion picture,,
кинотеатр,[kʲɪnətʲɪˈatr],"cinema, movie theatre",,
кисель,[kʲɪˈsʲelʲ],kisel (a popular jellied dessert made by cooking berry,,
кию,[kʰi.jʉw],to put on (clothes),,
классика,[ˈklasʲɪkə],classic (artistic work of lasting worth),,
классицизм,[kɫəsʲɪˈt͡sɨzm],classicism,,
климатология,[klʲɪmətɐˈloɡʲɪjə],climatology,,
комитет,[kəmʲɪˈtʲet],committee,,
коммунизм,[kəmʊˈnʲizm],"(philosophy, politics) communism",,
конверсия,[kɐnˈvʲersʲɪɪ̯ə],conversion,,
конгломерат,[kənɡɫəmʲɪˈrat],"conglomerate (cluster of heterogeneous things), (business)",,
консорциум,[kɐnˈsort͡sɨʊm],consortium,,
