L2_orth,L2_ipa,L2_gloss,L2_etym,en_ipa
احمق,/əɦ.məq/,"bonehead, booby, donkey, goof, inane, jay, knucklehead,",,
اخاہ,/ə.xːɑː/,aha,,
اخبار,/əx.bɑːɾ/,"plural of خبر‎, newspaper, gazette, journal",,
اخذ,/əxz/,"seizing, taking, something derived",,
اخروٹ,/əx.ɾoːʈ/,walnut,,
اخلاق,/əx.lɑːq/,"morals, ethics, behaviour, nature",,
ادا,/ə.d̪ɑː/,"beauty, charm, elegance, grace; style, expression,",,
ادا,/ə.d̪ɑː/,"accomplished, fulfilled, paid, performed, carried out",,
اداس,/ʊ.d̪ɑːs/,"sad, gloomy, dull, indifferent, stoic, apathetic, dismal,",,
اداسی,/ʊ.d̪ɑː.siː/,"sorrow, sadness, melancholy, indifference",,
اداہرن,/ʊ.d̪ɑːɦ.ɾəɳ/,example,,
ادبیات,/əd̪.bɪ.jɑːt̪/,literature,,
ادھار,/ʊ.d̪ʱɑːɾ/,"debt, loan (borrowing), Synonym: قرضہ‎ (qarzah)",,
ادھنا,/ə.d̪ʱʊ.nɑː/,"(rare) now, at this time",,
ادھورا,/ə.d̪ʱuː.ɾɑː/,"incomplete, partial
Synonym: نامکمل‎ (nāmukamal)",,
ادی,/əd̪.jᵊ/,today,,
ارب,/ə.ɾəb/,billion,,
ارتعاش,/ɪɾ.t̪eː.ɑːʃ/,"tremor, vibrancy, vibration",,
ارجت,/əɾ.d͡ʒɪt̪/,"acquired, obtained, earned",,
اردو,/ʊɾ.d̪uː/,"the Urdu language, Synonym: لشکری‎ (laśkarī)",,
اردو,/ʊɾ.d̪uː/,"(military, rare) army, camp, Synonym: لشکر‎ (laśkar)",,
اردو,/ʊɾ.d̪uː/,"(military, rare) army, camp, Synonym: لشکر‎ (laśkar)",,
ارسطو,/ə.ɾəs.t̪uː/,Aristotle,,
ارش,/əɾʃ/,"(rare) piles, hemorrhoids, Synonym: بواسير‎ (bavāsīr)",,
ارمان,/əɾ.mɑːn/,hope,,
ارے,/ə.ɾeː/,"hey, ho, oh, whew, yo (used chiefly in calling to or addressing inferiors)",,
از,/əz/,"from, by, Synonym: سے‎ (se)",,
ازدواج,/ɪz.d̪ɪ.ʋɑːd͡ʒ/,"marriage, wedding",,
استری,/ɪs.t̪ɾiː/,"iron, clothes iron",,
استعمال,/ɪs.t̪eː.mɑːl/,"use, usage, utilisation, employment",,
استقبال,/ɪs.t̪ɪq.bɑːl/,"welcome, hail, reception",,
اسرائیل,/ɪs.ɾɑː.iːl/,Israel (a country in Asia),,
اسلام,/ɪs.lɑːm/,Islam,,
اشارہ,/ɪ.ʃɑː.ɾɑː/,"sign, signal, symbol, connotation, gesture, hint, hunch,",,
اشبھ,/ə.ʃʊbʱ/,"bad; inauspicious, evil",,
اشبھ,/ə.ʃʊbʱ/,bad; evil,,
اشتراکیت,/ɪʃ.t̪e.ɾɑː.kɪ.jət̪/,socialism,,
اشتقاق,/ɪʃ.t̪ɪ.qɑːq/,"etymology, derivation",,
اشتمالیت,/ɪʃ.t̪e.mɑː.lɪ.jət̪/,communism,,
اصطبل,/əs.t̪ə.bəl/,"stable, mew, stall",,
اصلاح,/ɪs.lɑːɦ/,"improvement, atonement, correction, emendation, modification,",,
اصیل,/ə.siːl/,thoroughbred,,
اضافہ,/ɪ.zɑː.fə/,"increase, addition, surplus, annexation, affix, augment,",,
اضطراری,/ɪz.t̪ɪ.ɾɑː.ɾiː/,impulsive,,
اطفال,/ət̪.fɑːl/,"plural of طفل‎ (tifil), children, offspring, spawn",,
اطلاقی,/ɪt̪.lɑː.qiː/,applied,,
اطمینان,/ɪt̪.miː.nɑːn/,"trust, confidence, reliance, contentment, quiescence,",,
افزائش,/əf.zɑː.ɪʃ/,"augmentation, ‏افزائشِ حسن‎ ― afzāiś-e-husn ― beautification",,
افسانہ,/əf.sɑː.nə/,"fable, legend, myth, romance, tale, story, Synonyms:",,
افغانستان,/əf.ɣɑː.nɪs.t̪ɑːn/,Afghanistan (a country in Asia),,
افق,/ɑː.fəq/,horizon,,
افلاس,/ɪf.lɑːs/,poverty,,
اقامت,/ɪ.qɑː.mət̪/,"residence permit, residency",,
اقتصادی,/ɪq.t̪ɪ.sɑː.d̪iː/,economic,,
اللہ,/əl.lɑː/,"(Islam) Allah, God, Synonym: خدا‎ (xudā)",,
الم,/ə.ləm/,"enough, sufficient, adequate, equal to",,
الماس,/əl.mɑːs/,"diamond, adamant",,
النکار,/ə.ləŋ.kɑːɾ/,"ornament, adornment, embellishment, decoration, (rhetoric)",,
النکرت,/ə.ləŋ.kɾɪt̪/,"(rare) decorated, adorned",,
الوداع,/əl.ʋɪ.d̪ɑː/,a farewell,,
الوداع,/əl.ʋɪ.d̪ɑː/,"farewell, goodbye",,
الگ,/ə.ləɡ/,"separate, distinct, different",,
الگ,/ə.ləɡ/,"separately, apart",,
امتحان,/ɪm.t̪ɪ.ɦɑːn/,"examination, test, trial",,
امداد,/ɪm.d̪ɑːd̪/,"aid, help, assistance, support",,
امرود,/əm.ɾuːd̪/,guava (fruit),,
امن,/ə.mən/,"peace, tranquility, Synonym: (rare) شانتی‎ (śāntī)",,
امی,/əm.miː/,"mummy, mom",,
انار,/ə.nɑːɾ/,pomegranate,,
انارکلی,/ə.nɑːɾ.kə.liː/,the bud of a pomegranate,,
انارکلی,/ə.nɑːɾ.kə.liː/,Anarkali (a legendary courtesan from the Mughal era),,
انت,/ənt̪/,end; finish,,
انتخاب,/ɪn.t̪ɪ.xɑːb/,"(chiefly in the plural) election, selection",,
انتم,/ən.t̪ɪm/,"last, final",,
انتہاپسند,/ɪn.t̪e.ɦɑː.pə.sənd̪/,extremist,,
انجانا,/ən.d͡ʒɑː.nɑː/,"unknown, ignorant",,
انجانا,/ən.d͡ʒɑː.nɑː/,"stranger, ignorant person",,
اندلس,/ʊn.d̪ʊ.lʊs/,"(historical) al-Andalus, Iberian Peninsula",,
اندیکھا,/ən.d̪eː.kʰɑː/,"unseen, invisible",,
انسان,/ɪn.sɑːn/,"human, person",,
انش,/ənʃ/,"part, portion, degree, amount",,
انقلاب,/ɪn.qɪ.lɑːb/,"change, revolution, alteration",,
انپم,/ə.nʊ.pəm/,"unequaled, incomparable",,
انڈا,/əɳ.ɖɑː/,"egg, ‏اُبْلَا ہُوَا اَنْڈَا‎ ― ublā huā aṇḍā ― boiled",,
انڈکوش,/əɳ.ɖə.koːʃ/,(anatomy) scrotum,,
انڈیا,/ɪn.ɖɪ.jɑː/,"(colloquial) India (a country in South Asia), Synonyms:",India,ˈɪndiə
انگریزی,/ə̃ŋ.ɡɾeː.ziː/,English,,
انگریزی,/ə̃ŋ.ɡɾeː.ziː/,English (language),,
انگلستان,/ɪŋ.ɡlɪs.t̪ɑːn/,"England (a constituent country of the United Kingdom)
Synonym: انگلینڈ‎ (inglaiṇḍ)",,
انگلی,/ʊŋ.ɡliː/,(anatomy) finger,,
انگلینڈ,/ɪŋ.ɡlɛːnɖ/,"England (a constituent country of the United Kingdom),",England,ˈɪŋɡlənd
انگور,/ən.ɡuːɾ/,grape,,
انگوری,/əŋ.ɡuː.ɾiː/,grape wine,,
انگوری,/əŋ.ɡuː.ɾiː/,"colored of green grapes; light lime (color), grapy",,
انگوٹھا,/əŋ.ɡuː.ʈʰɑː/,"(anatomy) thumb, (anatomy) toe, (anatomy) the big toe,",,
اهہ,/ɪɦ/,"here, in this place or world",,
اودا,/uː.d̪ɑː/,purple,,
اودا,/uː.d̪ɑː/,purple-coloured,,
اودبلاؤ,/uːd̪.bɪ.lɑː.oː/,otter,,
اودھی,/ə.ʋə.d̪ʱiː/,Awadhi,,
اور,/ɔːɾ/,more,,
اور,/ɔːɾ/,and,,
اوسطا,/ɔːs.t̪ən/,on average,,
اوقات,/ɔː.qɑːt̪/,"means, capacity, ability, ‏اپنی اَوقات میں رہو!‎‎apnī",,
اول,/əʋ.ʋəl/,"first, Synonym: پہلا‎ (pahlā), foremost, primary, first-class,",,
اول,/əʋ.ʋəl/,"beginning, first or early part",,
اولا,/oː.lɑː/,hailstone,,
اونٹ,/ũːʈ/,camel,,
اوہ,/uːɦ/,"oh no! (an interjection used for expressing sorrow,",,
اوہ,/uːɦ/,"reasoning, deliberation, inference, inferring and denying,",,
اوہ,/uːɦ/,"reasoning, deliberation, inference, inferring and denying,",,
اپاہج,/ə.pɑː.ɦɪd͡ʒ/,"halt, lame",,
اپاہج,/ə.pɑː.ɦɪd͡ʒ/,a disabled person,,
اپدهان,/ʊp.d̪ʱɑːn/,"a support, a pillow, cushion, that upon which one rests,",,
اپرادھی,/əp.ɾɑː.d̪ʱiː/,"criminal, offender, sinner, guilty, faulty",,
اپرادھی,/əp.ɾɑː.d̪ʱiː/,"criminal; sinner, Synonym: مُجرِم‎ (mujrim)",,
اپستھت,/ʊ.pəs.t̪ʰɪt̪/,present,,
اپلبدھ,/ʊp.ləbd̪ʱ/,"obtained, achieved, available",,
اپنيتر,/ʊp.neːt̪.ɾᵊ/,"(rare) spectacles, Synonym: عینک‎",,
اچانک,/ə.t͡ʃɑː.nək/,"suddenly, all of a sudden",,
اچت,/ʊ.t͡ʃɪt̪/,"proper, right, fitting",,
اچھا,/ət͡ʃ.t͡ʃʰɑː/,"good, acceptable, all right, heavenly, meritorious",,
اچھا,/ət͡ʃ.t͡ʃʰɑː/,well,,
اچھا,/ət͡ʃ.t͡ʃʰɑː/,"ok, well!, aha, really?",,
اڑان,/ʊ.ɽɑːn/,"flight, Synonym: پَرْوَاز‎ (parvāz)",,
اڑیوا,/ə.ɽeː.ʋɑː/,"riches, wealth",,
اژدہا,/əʒ.d̪ə.ɦɑː/,"dragon, python, boa, Synonym: اجگر‎",,
اکثر,/ək.səɾ/,"often, usually, ‏میں اسے اکثر اردو بولتا ہوں۔‎‎ma͠i",,
اکیلا,/ə.keː.lɑː/,alone,,
اگر,/ə.ɡəɾ/,"if, ‏اگر مَیں نے یہ کِیا ہوتا تو ...‎‎agar ma͠i-ne",,
اگر,/ə.ɡəɾ/,agarwood,,
اگر,/ə.ɡəɾ/,agarwood,,
اگرچہ,/ə.ɡəɾ.t͡ʃeː/,"although, even",,
اگلا,/əɡ.lɑː/,"next, first",,
ایت,/ə.jʊt̪/,"unjoined, Synonym: اَلَگ‎‎ (alag)",,
ایت,/ə.jʊt̪/,"a myriad, ten thousand, Synonym: دَس  ہَزَار‎ (das",,
ایجنٹ,/eː.d͡ʒəɳʈ/,agent,agent,ˈeɪd͡ʒənt
ایرانی,/iː.ɾɑː.niː/,Iranian,,
ایشور,/iːʃ.ʋəɾ/,"God, ‏ہم روزانہ ایشور سے دعا کرتے ہیں۔‎‎ham rozāna",,
ایمان,/iː.mɑːn/,"belief, faith, creed, conscience",,
ایماندار,/iː.mɑːn.d̪ɑːɾ/,"faithful, honest, true, conscientious",,
ایماندار,/iː.mɑːn.d̪ɑːɾ/,believer,,
ب,/beː/,The second letter of the Urdu abjad.,,
بائیسکل,/bɑː.iː.sɪ.kəl/,bicycle,bicycle,bˈaɪsɪkəl
بات,/bɑːt̪/,"word, saying, conversation, talk, speech, story, article",,
بادامی,/bɑː.d̪ɑː.miː/,"almond-colored; light brown, almondy",,
بادشاہ,/bɑːd̪.ʃɑːɦ/,"king, monarch, Badshah, Padishah",,
بادشاہت,/bɑːd̪.ʃɑː.ɦət̪/,"monarchy, Synonym: راج شاہی‎ (rāj-śāhī), kingship,",,
بادل,/bɑː.d̪əl/,cloud,,
بارش,/bɑː.ɾɪʃ/,rain,,
بازو,/bɑː.zuː/,"(anatomy) arm, ‏اس کے بازو پر ایک نشان ہے۔‎‎ ― He has",,
باشندہ,/bɑː.ʃən.d̪ɑː/,resident,,
باغ,/bɑːɣ/,"garden, orchard",,
بال,/bɑːl/,hair,,
بال,/bɑːl/,"(chiefly in compounds) child, Synonym: بچہ‎ (baccā),",,
بال,/bɑːl/,"feather, wing",,
بال,/bɑːl/,"(chiefly in compounds) child, Synonym: بچہ‎ (baccā),",,
بال,/bɑːl/,"feather, wing",,
بال,/bɑːl/,"feather, wing",,
بالکل,/bɪl.kʊl/,"absolutely, quite, wholly, at all, ‏یہ بالکل سہی ہے۔‎‎yeh",,
بانچنا,/bɑ̃ːt͡ʃ.nɑː/,"to read, to read through, to decipher",,
باٹ,/bɑːʈ/,"way, road, track, pathway",,
ببھکشا,/bʊ.bʱʊk.ʂɑː/,"hunger, appetite, wish to eat, Synonyms: اِشْتِہَا‎",,
بجلی,/bɪd͡ʒ.liː/,"electricity, lightning",,
بدر,/bə.d̪əɾ/,"outside, out of doors, without",,
بدر,/bə.d̪əɾ/,full moon,,
بدر,/bə.d̪əɾ/,"the Indian jujube (Ziziphus mauritiana)} or its fruit,",,
بدر,/bə.d̪əɾ/,full moon,,
بدر,/bə.d̪əɾ/,"the Indian jujube (Ziziphus mauritiana)} or its fruit,",,
بدر,/bə.d̪əɾ/,"the Indian jujube (Ziziphus mauritiana)} or its fruit,",,
بدن,/bə.d̪ən/,body,,
بدھیا,/bə.d̪ʱɪ.jɑː/,castrated,,
بدھیا,/bə.d̪ʱɪ.jɑː/,a castrated animal,,
برتن,/bəɾ.t̪ən/,"vessel, pot, pan, bowl; any vessels used for eating,",,
برما,/bəɾ.mɑː/,"(tool) drill, borer",,
برچھا,/bəɾ.t͡ʃʰɑː/,"a spear, lance, Synonym: بھالا‎ (bhālā)",,
برچھیت,/bəɾ.t͡ʃʰɛːt̪/,"(military) spearman, lancer",,
برکت,/bəɾ.kət̪/,"blessing, good fortune, ‏اچھے کاموں سے برکتیں ملتی",,
برکها,/bəɾ.kʰɑː/,"rain, showers",,
بزرگ,/bʊ.zʊɾɡ/,"old in age; elderly, ‏میں نے سنا ہے کہ جس آدمی کے ساتھ",,
بزرگ,/bʊ.zʊɾɡ/,"senior; elderly person, ‏بزرگوں کے حفاظت کے لئے ہمیں",,
بستی,/bəs.t̪iː/,"settlement, small village, colony",,
بطخ,/bət̪.t̪əx/,"duck (aquatic bird of the family Anatidae), ‏بطخیں",,
بظاہر,/bə.zɑː.ɦɪɾ/,seemingly,,
بغير,/bə.ɣɛːɾ/,without,,
بلکہ,/bəl.kiː/,"rather, but, ‏ہمیں کام نھیں، بلکہ مزہ کرنا ہے۔‎‎hamẽ",,
بمبہ,/bəm.bᵊ/,"pump; water pump, channel, narrow river, creek",,
بناوٹی,/bə.nɑː.ʋə.ʈiː/,artificial,,
بندر,/bən.d̪əɾ/,monkey,,
بنزین,/bən.ziːn/,"benzene, petrol, Synonym: پٹرول‎ (paṭrol)",,
بنفشی,/bə.nəf.ʃiː/,violet (color),,
بنيان,/bə.nɪ.jɑːn/,"vest; undershirt, Synonym: گنجی‎",,
بهنجك,/bʱən.d͡ʒək/,"breaking, severing, destroying, afflicting",,
بهیس,/bʱeːs/,"disguise, semblance, guise, garb, assumed likeness;",,
بوریت,/boː.ɾɪ.jət̪/,boredom,,
بولنا,/boːl.nɑː/,"to speak, to tell, to say",,
بوڑھا,/buː.ɽʱɑː/,"aged, old",,
بوڑھا,/buː.ɽʱɑː/,"old man, Synonym: بڈھا‎ (buḍḍhā)",,
بٹورنا,/bə.ʈoːɾ.nɑː/,"to collect, to gather, to accumulate",,
بپتسمہ,/bəp.t̪ɪs.mɑː/,"(Christianity) baptism, The Bible, Peter 1 3:21, ‏یہ",,
بچپن,/bət͡ʃ.pən/,childhood,,
بڑا,/bə.ɽɑː/,"big, important, ‏وہ بڑا آدمی ہے۔‎‎Vo baṛā ādmī hai.He",,
بکرا,/bək.ɾɑː/,"billy goat, male goat, (slang) fool",,
بکری,/bək.ɾiː/,"nanny goat (a female goat), goat (of any gender)",,
بکس,/bəks/,"box, chest",box,bˈɑːks
بکھراو,/bɪkʰ.ɾɑːʋ/,scattering,,
بھائی,/bʱɑː.iː/,brother,,
بھاجن,/bʱɑː.d͡ʒən/,"(mathematics) division, Synonym: تَقْسِیم‎ (taqsīm),",,
بھارت,/bʱɑː.ɾət̪/,"(chiefly India, nonstandard) India (a country in South",,
بھاروپیہ,/bʱɑː.ɾoː.pɪ.jɑː/,(neologism) Indo-European,,
بھاشا,/bʱɑː.ʂɑː/,"language, speech, dialect",,
بھالو,/bʱɑː.luː/,"bear (mammal), Synonym: ریچھ‎ (rīch), sloth bear",,
بھانگ,/bʱɑːŋɡ/,"bhang, cannabis",,
بھراتا,/bʱɾɑː.t̪ɑː/,brother,,
بھروسہ,/bʱə.ɾoː.sɑː/,"trust, faith",,
بھورا,/bʱuː.ɾɑː/,brown,,
بھورا,/bʱuː.ɾɑː/,brown-coloured,,
بھوک,/bʱuːk/,"appetite, hunger, ‏کْیَا تُمْہیں بُھوک لَگِی ہَے ؟‎‎kyā",,
بھکت,/bʱəkt̪/,"devotee, adorer",,
بھگوان,/bʱəɡ.ʋɑːn/,"(Hinduism) God, the Almighty, ‏وہ بھگوان سے دعا کر",,
بھی,/bʱiː/,"too, also, as well",,
بھید,/bʱeːd̪/,mystery,,
بہاؤالدین,/bə.ɦɑː.(ʔ)ʊd̪.d̪iːn/,A male given name,,
بہت,/bə.ɦoːt̪/,"many, much, ‏میرے پاس بہت کھلونے ہیں۔‎‎ ― mere pās",,
بہت,/bə.ɦoːt̪/,"very, quite, much, ‏مَیں بہت اچھا ہوں۔‎‎ ― ma͠i bahot",,
بہشت,/bɪ.ɦɪʃt̪/,"paradise, heaven, مرزا غالب (Mirzā Ghālib) , ‏سنتے",,
بہن,/bə.ɦən/,"sister, female cousin, term of address to a woman (especially",,
بہنا,/bɛɦ.nɑː/,"to flow, to drift, to float",,
بیوی,/biː.ʋiː/,"wife, Synonym: بیگم‎",,
بیچ,/biːt͡ʃ/,"middle, center, ‏سارا سامان بیچ میں ڈالو۔‎‎sārā sāmān",,
تار,/t̪ɑːɾ/,"cord, wire, string, telegraph",,
تازہ,/t̪ɑː.zɑː/,"fresh, just made, new, breaking, ‏تازہ خبر‎ ― tāzā",,
تال,/t̪ɑːl/,"(music) rhythm, beat, tune, palm tree, Synonym: تاڑ‎",,
تال,/t̪ɑːl/,"pond, puddle, Synonym: تالاب‎ (tālāb)",,
تال,/t̪ɑːl/,"pond, puddle, Synonym: تالاب‎ (tālāb)",,
تاناشاہ,/t̪ɑː.nɑː.ʃɑːɦ/,"despot, dictator, Synonym: آمر‎ (āmir), tyrant, Synonym:",,
تاناشاہی,/t̪ɑː.nɑː.ʃɑːɦiː/,"despotism, dictatorship",,
تاپنا,/t̪ɑːp.nɑː/,"to warm, heat, to burn, set on fire, to cook; roast,",,
تاڑ,/t̪ɑːɽ/,"palmyra (Borassus flabellifer), toddy palm, palmyra",,
تاڑی,/t̪ɑː.ɽiː/,"palm wine, palmyra toddy",,
تتلی,/t̪ɪt̪.liː/,butterfly,,
ترجمان,/t̪əɾ.d͡ʒʊ.mɑːn/,"spokesman, translator, interpreter, Synonym: مترجم‎",,
ترجمہ,/t̪əɾ.d͡ʒʊ.mɑː/,"interpretation, translation",,
ترجیح,/t̪əɾ.d͡ʒiːɦ/,"preference, precedence, priority",,
ترٹی,/t̪ɾʊ.ʈiː/,"truti (Hindu unit of time equivalent to 0.03-35 microseconds),",,
تشنہ,/t̪ɪʃ.nɑː/,"thirsty, parched",,
تفصیل,/t̪əf.siːl/,detail,,
تقریباً,/t̪əq.ɾiː.bən/,"nearly, about",,
تكميل,/t̪ək.miːl/,"finishing, completion, conclusion, Synonym: ختم‎ (xatm)",,
تلوار,/t̪əl.ʋɑːɾ/,sword,,
تم,/t̪ʊm/,"(semiformal, familiar) second-person subjective or",,
تم,/t̪ʊm/,"The individual or group spoken or written to; you,",,
تمام,/t̪ə.mɑːm/,"all, every",,
تمنا,/t̪ə.mən.nɑː/,wish or desire; often one that has been petition for,,
تمنچه,/t̪ə.mən.t͡ʃɑː/,"gun, pistol",,
تمہارا,/t̪ʊm.ɦɑː.ɾɑː/,"(semiformal, familiar) second-person possessive pronoun,",,
تمہارا,/t̪ʊm.ɦɑː.ɾɑː/,"second-person possessive determiner, grammatically",,
تمیز,/t̪ə.miːz/,"manners, etiquettes, respect",,
تن,/t̪ən/,body,,
تنازع,/t̪ə.nɑː.zoː(ʔ)/,"conflict, struggle",,
تندرست,/t̪ən.d̪ʊ.ɾʊst̪/,"healthy, in good health",,
تندرستی,/t̪ən.d̪ʊ.ɾʊs.t̪iː/,good health,,
تندور,/t̪ən.d̪uːɾ/,"oven, tandoor, furnace, kiln",,
تنگ,/t̪əŋɡ/,"tight, narrow, troubled, distressed, vexed, distracted,",,
توبہ,/t̪ɔː.bɑː/,"repentance, recantation",,
توبہ,/t̪ɔː.bɑː/,"my God!, good heavens!",,
توحیدیت,/t̪ɔː.ɦiː.d̪ɪ.jət̪/,monotheism,,
تولیہ,/t̪ɔː.lɪ.jə/,"towel, ‏نہانے کے بعد میں دو تولیے استعمال کرتا ہوں۔‎‎nahānē",,
توچا,/t̪ʋə.t͡ʃɑː/,(anatomy) skin,,
تڑت,/t̪ə.ɽɪt̪/,"(rare) lightning, Synonym: بِجْلی‎ (bijlī)",,
تگنا,/t̪ɪɡ.nɑː/,"threefold, triple, thrice",,
تھوک,/t̪ʰuːk/,"spit, saliva",,
تھوکنا,/t̪ʰuːk.nɑː/,"to spit, to vilify",,
تہائی,/t̪ɪ.ɦɑː.iː/,(fractional) third,,
تہجی,/t̪ə.ɦə.d͡ʒː.iː/,"(loosely) alphabet, orthography",,
تیاگ,/t̪jɑːɡ/,"sacrifice, abandonment, قیوم نظر (Qayyūm Nazar) , ‏چاند",,
تیرا,/t̪eː.ɾɑː/,"(informal, intimate, contemptuous, possibly vulgar)",,
