L2_orth,L2_ipa,L2_gloss,L2_etym
Alana,ɐlˈænə,A female given name from Hawaiian.,alana
Alana,ɐlˈænə,A  surname​.,alana
Alana,ɐlˈænə,A  surname​.,alana
Hailama,hˈaɪɹəm,A male given name from English.,Hiram
Halaki,ʃˈɑː͡ɹlət,A female given name from English.,Charlotte
Hale,hˈæɹi,"A male given name from English., A  surname​.",Harry
Haliaka,hˈæɹiət,A female given name from English.,Harriet
Hanalē,hˈɛnɹi,A male given name from English.,Henry
haʻawina,hæˈɑːwi,"lesson, assignment, contribution, allotment, deal",hāʻawi
Helena,hˈɛlən,A female given name from English.,Helen
Helene,hˈɛlən,A female given name from English.,Helen
Helene,hˈɛlən,A female given name from English.,Helen
Heleʻekela,hˈɜːʃəl,Uranus (planet),Herschel
Henelē,hˈɛnɹi,A male given name from English.,Henry
hikina,hˈɪki,east (possibly in reference to the arrival of the sun,hiki
Hulinea,dˈʌblɪn,Dublin (the capital of Ireland),Dublin
Iune,d͡ʒˈuːn,"June (month), A female given name from English.",June
Kaila,kˈaɪlə,A female given name from Hawaiian .,kaila
kaimana,dˈaɪəmənd,diamond,diamond
Kakalina,kˈæθɹɪn,A female given name from English.,Catherine
kalaina,kˈælaɪ,"carving, hewing",kālai
Kale,t͡ʃˈɑː͡ɹlz,A male given name from English.,Charles
Kalena,kˈɑː,A female given name from Hawaiian.,ka
Kalikimaka,kɹˈɪsməs,Christmas,Christmas
Kalolaina,kˈæɹəlˌaɪn,A female given name from English.,Caroline
Kamaki,tˈɑːməs,A male given name from English.,Thomas
kamepuila,kəmpjˈuːɾɚ,"computer, Synonym: lolouila",computer
Keleka,tɚɹˈiːzə,A female given name from English.,Theresa
Kelekia,tɚɹˈiːz,A female given name from English.,Therese
Kelekolio,ɡɹˈɛɡɚɹi,"A male given name from English., A patronymic surname​.",Gregory
Kiana,ɡiˈɑːnə,Guiana,Guiana
Kiana,ɡiˈɑːnə,Guiana,Guiana
Kilia,sˈɛliə,A female given name from English.,Celia
Kilikina,kɹɪstˈiːnə,A female given name from English.,Christina
Kimo,d͡ʒˈɪm,"A male given name from English, and a nickname for",Jim
Kini,kˈɪni,"A male given name from Hawaiian., A female given name",kini
kīwila,sˈɪvəl,civilian,civil
kīwila,sˈɪvəl,"(stative) to be civil, civic, Hui Kīwila Hawaiʻi ―",civil
kokoleka,t͡ʃˈɑːklət,chocolate,chocolate
Kōleka,dˈɔːɹəθi,A female given name from English.,Dorothy
komohana,kˈoʊmoʊ,west,komo
Kopaea,soʊfˈiə,A female given name from English.,Sophia
kope,kˈɔfi,coffee,coffee
kuki,kˈʊki,cookie,cookie
Kulia,d͡ʒˈuːliə,A female given name from English.,Julia
Likeke,ɹˈɪt͡ʃɚd,A male given name from English.,Richard
Lilia,lˈɪli,A female given name from English.,Lily
Liliana,lˈɪliən,A female given name from English.,Lilian
liona,lˈaɪən,lion,lion
Lokalia,ɹˈoʊzɐli,A female given name from English.,Rosalie
Loke,lˈoʊk,A female given name from English.,loke
Lopaka,ɹˈɑːbɚt,A male given name from English.,Robert
Luana,luːˈɑːnə,A female given name from English.,Luana
Lui,lˈuːi,A male given name from English.,Louis
Luika,luːwˈiːz,A female given name from English; sometimes also used,Louise
Lukia,lˈuːdiə,A female given name originating from the Bible.,Ludia
Lukia,ɹˈʌʃə,Alternative form of Lūkia,Russia
Lukia,ɹˈʌʃə,Alternative form of Lūkia,Russia
Lulia,lˈɪdiə,A female given name from English.,Lydia
Makaleka,mˈɑː͡ɹɡɹət,A female given name from English.,Margaret
Makalika,mˌɑː͡ɹɡɚɹˈiːt,A female given name from English.,Marguerite
Malaea,mɚɹˈiːə,A female given name from English.,Maria
Malaki,mˈɑː͡ɹt͡ʃ,March,March
Malaki,mˈɑː͡ɹt͡ʃ,"Malachi (biblical character), the book of Malachi,",March
Malaki,mˈɑː͡ɹt͡ʃ,"Malachi (biblical character), the book of Malachi,",March
Malia,mɚɹˈiːə,A female given name originating from the Bible.,Maria
Manuela,mænwˈɛl,A male given name from English.,Manuel
Mei,mˈeɪ,"May (month), A female given name from English.",May
Meleana,mˈɛɹi ˈæn,A female given name from English.,Mary Ann
Momi,mˈoʊmi,A female given name from Hawaiian.,momi
Newaka,nᵻvˈædə,Nevada (a state of the United States),Nevada
paina,pˈaɪ,"rising, swelling, breaking (as of waves)",pai
Palakiko,fɹænsˈɪskoʊ,"A male given name from English., A  surname​.",Francisco
Palani,fɹˈæns,"France (a country in Europe), Frenchman, Frenchwoman,",France
Palani,fɹˈæns,(stative) French,France
Palani,fɹˈæŋk,A male given name from English.,Frank
Palani,fɹˈæŋk,A male given name from English.,Frank
palaoa,flˈaʊɚ,"flour, wheat, bread",flour
palaoa,flˈaʊɚ,"sperm whale, ivory",flour
palaoa,flˈaʊɚ,"sperm whale, ivory",flour
Palapala,bˈɑː͡ɹbɚɹə,A female given name from English.,Barbara
Pane,fˈæni,A female given name from English.,Fanny
pea,bˈɛɹ,bear,bear
Peke,bˈɛki,A female given name from English.,Becky
Pika,pˈiːɾɚ,A male given name from English.,Peter
Pila,bˈɪl,A male given name from English and a nickname for persons,Bill
pipi,bˈiːf,cow,beef
puke,bˈʊk,book,book
Uilama,wˈɪljəm,A male given name from English.,William
waina,wˈaɪn,wine (alcoholic beverage),wine
Wikolia,vɪktˈoːɹiə,A female given name from English.,Victoria
Wilama,wˈɪljəm,A male given name from English.,William
Wiliama,wˈɪljəm,A male given name from English.,William
ʻAikake,ˈaɪsək,A male given name from English.,Isaac
ʻAkeneki,ˈæɡnəs,A female given name from English.,Agnes
ʻAkoni,ˈænθəni,A male given name from English.,Anthony
ʻAlapaki,ˈælbɚt,A male given name from English.,Albert
ʻAlika,ˈælɪk,A male given name from English.,Alec
ʻAnakalia,ˈændɹiə,A female given name from English.,Andrea
ʻAnalū,ˈændɹuː,A male given name from English.,Andrew
ʻAne,ˈæni,A female given name from English.,Annie
ʻAukake,ˈɔːɡəst,"August (month), A male given name from English.",August
ʻEkekela,ˈɛsɪɾɚɹə,A female given name originating from the Bible.,ʻEsetera
ʻElena,ˈɛlən,A female given name from English.,Ellen
ʻelepani,ˈɛlɪfənt,elephant,elephant
ʻEma,ˈɛmə,A female given name from English.,Emma
ʻEmalia,ɛmˈɪliə,A female given name from English.,Emilia
ʻEmelē,ˈɛmᵻli,A female given name from English.,Emily
ʻEmelia,ɛmˈɪliə,A female given name from English.,Emilia
ʻĪnia,ˈɪndiə,India (a country in Asia),India
ʻĪnia,ˈɪndiə,Indian (person from India),India
ʻĪnia,ˈɪndiə,(stative) to be Indian,India
ʻokina,ˈoʊki,"cutting off, separation, (orthography) okina",ʻoki
ʻokomopila,ˈɔːɾəməbˌiəl,car,automobile
