L2_orth,L2_ipa,L2_gloss,L2_etym,en_ipa
ꤗꤝꤟꤤ꤬,/mwi̤˨/,name.,,
ꤗꤟꤌꤣ,/mɯ̤ᵊ/,mother.,,
ꤗꤟꤌꤣ,/mɯ̤ᵊ/,female.,,
ꤗꤟꤛꤢ꤬ꤊꤟꤢꤩ,/mja̤˨.ke̤˦/,Myanmar,,
ꤗꤤ꤬,/mi˨/,fire.,,
ꤘꤛꤢꤩ,/dje˦/,to give.,,
ꤘꤟꤤ꤬ꤗꤥ꤬ꤊꤚꤢꤩ꤬ꤎꤤ꤬,/di̤˨.mo˨.kre˨.si˨/,democracy,democracy,dᵻmˈɑːkɹəsi
ꤘꤤ꤬,/di˨/,frog,,
ꤘꤤ꤬ꤓꤥ,/di˨.tʰo˦/,knife.,,
ꤙꤛꤢ꤭,/bja˧/,yellow.,,
ꤙꤢꤧ꤬ꤓꤚꤟꤤ꤬,/bɛ˨.tʰri̤˨/,battery.,battery,bˈæɾɚɹi
ꤙꤢꤨ꤭,/bu˧/,white.,,
ꤙꤤ꤬ꤛꤢ꤬,/bi˨.ja˨/,beer.,beer,bˈɪɹ
ꤚꤢꤦ꤭,/rɯ˧/,money; cash; currency.,,
ꤚꤢ꤬ꤠꤟꤢ꤬,/ra˨.va̤˨/,zero,,
ꤜꤝꤟꤤ꤭,/lwi̤˧/,(ꤞꤢꤧ~) four,,
ꤜꤟꤢꤪ,/lɔ̤˦/,stone; rock.,,
ꤜꤟꤢꤪ,/lɔ̤˦/,black.,,
ꤜꤟꤢꤪ,/lɔ̤˦/,black.,,
ꤜꤟꤤ,/li̤˦/,vagina.,,
ꤜꤟꤤ꤬,/li̤˨/,red.,,
ꤜꤢꤧ꤬,/lɛ˨/,leaf.,,
ꤜꤢꤧ꤭,/lɛ˧/,"moon, month",,
ꤜꤤ꤬,/li˨/,"book., letter (correspondence)., lesson (in a book).",,
ꤞꤛꤢꤩ꤭,/ʂje˧/,to die.,,
ꤞꤛꤣ꤭,/ʂɯᵊ˧/,(ꤞꤢꤧ~) three,,
ꤞꤛꤣ꤭,/ʂɯᵊ˧/,green,,
ꤞꤛꤣ꤭,/ʂɯᵊ˧/,green,,
ꤞꤛꤥ,/ʂwo˦/,eight.,,
ꤞꤝꤤ꤬,/ʂwi˨/,blood.,,
ꤞꤝꤤ꤬ꤓꤛꤢꤩ꤭,/ʂwi˨.tʰje˧/,blood.,,
ꤞꤢꤧ,/ʂɛ˦/,to want.,,
ꤞꤢꤧꤐꤟꤢꤦ,/ʂɛ˦.zɯ̤˦/,to want.,,
ꤞꤢꤧꤑꤢꤩ꤭,/ʂɛ˦.ɲe˧/,to know.,,
ꤞꤢꤨ,/ʂu˦/,"fat; oil., fuel; gasoline.",,
ꤞꤢꤨ꤬,/ʂu˨/,lung.,,
ꤞꤢꤨ꤭,/ʂu˧/,to send.,,
ꤞꤢꤪ꤬,/ʂɔ˨/,tree.,,
ꤞꤢꤪ꤬ꤜꤢꤧ꤬,/ʂɔ˨.lɛ˨/,leaf.,,
ꤞꤤꤗꤟꤤ,/ʂi˦.mi̤˦/,sheep.,,
ꤞꤤ꤭,/ʂi˧/,you (plural).,,
ꤟꤛꤢ꤭,/hja˧/,to come.,,
ꤟꤢꤩ꤭ꤊꤟꤢꤩ,/he˧.ke̤˦/,China,,
ꤟꤢꤪ꤬ꤒꤢꤧ꤬,/hɔ˨.tɛ˨/,hotel.,hotel,hoʊtˈɛl
ꤟꤤ꤬,/hi˨/,house,,
ꤠꤟꤤ꤭ꤗꤟꤌꤣ,/vi̤˧.mɯ̤ᵊ/,capital city.,,
ꤠꤢ꤭,/va˧/,I; me.,,
ꤡꤛꤢꤪꤊꤜꤢꤧ,/d͡ʒjɔ˦.klɛ˦/,chocolate.,chocolate,t͡ʃˈɑːklət
ꤡꤛꤣ,/d͡ʒɯᵊ/,to go.,,
ꤡꤢꤧ,/d͡ʒɛ˦/,machine.,,
ꤢꤧ꤬,/ʔɛ˨/,he; him.,,
ꤢꤩ꤬ꤓꤣ꤬ꤔꤢꤧ,/ʔe˨.tʰə˨.nɛ˦/,the Internet.,Internet,ˈɪntɚnˌɛt
ꤢ꤬,/ʔa˨/,he; him.,,
ꤢ꤬ꤏꤛꤢꤊꤟꤢꤩ,/ʔa˨.ʃja˦.ke̤˦/,Asia,,
ꤢ꤬ꤗꤥ꤬ꤢ꤬ꤚꤢ,/ʔa˨.mo˨.ʔa˨.ra˦/,tax.,,
ꤥ꤬ꤗꤛꤢꤩ,/o˨.mje˧/,to sleep.,,
