L2_orth,L2_ipa,L2_gloss,L2_etym,en_ipa
mbiti,/mbítí/,hyena,mbiti,ˈɛmbˈiːɾi
mũkonyo,/mòkɔ́ɲɔ̀/,navel,mukonyo,mjˈuːkənɪˌoʊ
mũtĩ,/mòté/,(Machakos) tree,,
ngingo,/ŋɡíŋɡɔ́/,neck,ngingo,əŋd͡ʒˈɪŋɡoʊ
ũtukũ,/òtúkò/,night,,
