L2_orth,L2_ipa,L2_gloss,L2_etym
acht,ˈɑːt,eight,ahte
acht,ɐt͡ʃtˈɛ,eighth,achte
acht,ɐt͡ʃtˈɛ,eighth,achte
acht,ɐt͡ʃtˈɛ,eighth,achte
acht,ɐt͡ʃtˈɛ,eighth,achte
achtzeh,ɐt͡ʃtsˈeɪn,eighteen,achtzehn
achtzeht,ɐt͡ʃtsˈeɪnt,eighteenth,achtzehnte
achtzeht,ɐt͡ʃtsˈeɪnt,eighteenth,achtzehnte
achtzich,ɐt͡ʃtsˈɪɡ,eighty,achtzig
Aendi,ˈænti,aunt,auntie
Bruder,brjˈuːoʊdɚ,brother,bruoder
Daadi,dˈædi,"dad, grandpa",daddy
Dochder,tˈoʊɾɚ,daughter,tohter
drei,dɹˈaɪ,three,drī
dreissich,dɹˈeɪ ˈɪɡ,thirty,dreißig
dreizeh,dɹˈiːzeɪn,thirteen,dreizehn
dreizeht,dɹˈiːzeɪnt,thirteenth,dreizehnte
dreizeht,dɹˈiːzeɪnt,thirteenth,dreizehnte
drinke,tɹˈɪŋkən,to drink,trinken
dritt,dɹˈɪt,third,dritte
dritt,dɹˈɪt,third,dritte
elf,ˈaɪnlɪf,eleven,einlif
elft,ˈɛlft,eleventh,elfte
elft,ˈɛlft,eleventh,elfte
es,ˈiːz,the,es
es,ˈiːz,it,es
esse,ˈɛsən,to eat,essen
faahre,fˈɑːɹən,"to drive, to ride",fahren
fimf,ˈɛf,five,fünf
fimft,ˈɛf ˌɛnˌɛftˌiːˈiː,fifth,fünfte
fimft,ˈɛf ˌɛnˌɛftˌiːˈiː,fifth,fünfte
fuffzeh,ˈɛf ˌɛnˈɛfzˈeɪn,fifteen,fünfzehn
fuffzeht,ˈɛf ˌɛnˈɛfzˈeɪnt,fifteenth,fünfzehnte
fuffzeht,ˈɛf ˌɛnˈɛfzˈeɪnt,fifteenth,fünfzehnte
fuffzich,ˈɛf ˌɛnˈɛfzˈɪɡ,fifty,fünfzig
Gaarde,ɡˈɑː͡ɹʔn̩,garden,Garten
geh,d͡ʒˈɛhən,to go,gehen
Groossdaadi,ɡɹˈoʊ,grandfather,Groß
Groossmammi,ɡɹˈoʊ,grandmother,Groß
heere,ˈeɪt͡ʃ ɹˈɛn,"to hear, to obey, to listen",hören
ihre,ˈaɪhɚ,to her,ihr
ihre,ˈaɪhɚ,"(possessive) her, (possessive) their",ihr
Kaer,kˈɑː͡ɹ,"car, automobile",car
Kar,kˈɑː͡ɹ,"car, automobile",car
Kossin,kˈʌzən,cousin,cousin
kumme,kˈoʊmɛn,to come,komen
Mammi,mˈɑːmi,"mom, mother, ma, grandma",mommy
Memm,mˈɑːm,"mom, mother, ma",mom
Mudder,mˈʌɾɚ,mother,Mutter
Neffyu,nˈɛfjuː,nephew,nephew
nein,nˈuːn,nine,neun
neint,nˈuːnt,ninth,neunte
neint,nˈuːnt,ninth,neunte
neinzeh,nˈuːnzeɪn,nineteen,neunzehn
neinzehte,nˈuːnzeɪnt,nineteenth,neunzehnte
neinzehte,nˈuːnzeɪnt,nineteenth,neunzehnte
neinzich,nˈuːnzɪɡ,ninety,neunzig
Niess,nˈiːs,niece,niece
schaffe,ʃˈæfən,"to work, to labor",schaffen
schreiwe,ˈæstɚɹˌɪsk skɹˈɪvæn,to write,*scrīvan
Schwaerdaadi,ʃwə hˈɜː,father-in-law,Schwäher
Schwaermammi,ʃwə hˈɜː,mother-in-law,Schwäher
schwarz,swˈɔː͡ɹz,black,swarz
Schwarz,swˈɔː͡ɹz,black,swarz
Schweschder,swˈɛstɚ,"sister, nun",swester
sechzeh,sˈɛt͡ʃzeɪn,sixteen,sechzehn
sechzeht,sˈɛt͡ʃzeɪnt,sixteenth,sechzehnte
sechzeht,sˈɛt͡ʃzeɪnt,sixteenth,sechzehnte
sechzich,sˈɛt͡ʃzɪɡ,sixty,sechzig
sex,sˈɛt͡ʃz,six,sechs
sext,sˈɛt͡ʃst,sixth,sechste
sext,sˈɛt͡ʃst,sixth,sechste
sexzeh,sˈɛt͡ʃzeɪn,sixteen,sechzehn
siwwe,sˈiːbən,seven,sieben
siwwet,sˈiːbt,seventh,siebte
siwwet,sˈiːbt,seventh,siebte
siwwezeh,sˈiːbzeɪn,seventeen,siebzehn
siwwezeht,sˈiːbɛnzˌeɪnt,seventeenth,siebenzehnte
siwwezeht,sˈiːbɛnzˌeɪnt,seventeenth,siebenzehnte
siwwezich,sˈiːbzɪɡ,seventy,siebzig
Soh,sˈoʊn,son,Sohn
Vadder,vˈeɪɾɚ,father,Vater
varzeh,vˈɪɹzeɪn,fourteen,vierzehn
varzeht,vˈɪɹzeɪnt,fourteenth,vierzehnte
varzeht,vˈɪɹzeɪnt,fourteenth,vierzehnte
vier,vˈɪɹ,four,vier
viert,vˈɪɹt,fourth,vierte
viert,vˈɪɹt,fourth,vierte
zehe,zˈeɪn,ten,zehn
zehet,zˈeɪnt,tenth,zehnte
zehet,zˈeɪnt,tenth,zehnte
zwansich,zwˈænzɪɡ,twenty,zwanzig
zwansichscht,zwˈænzɪɡst,twentieth,zwanzigste
zwansichscht,zwˈænzɪɡst,twentieth,zwanzigste
zwee,zwˈeɪ,two,zwei
zwelf,zˌiːdˈʌbəljˌuː,twelve,zwölf
zwelft,zˌiːdˈʌbəljˌuː ˌɛlˌɛftˌiːˈiː,twelfth,zwölfte
zwelft,zˌiːdˈʌbəljˌuː ˌɛlˌɛftˌiːˈiː,twelfth,zwölfte
