L2_orth,L2_ipa,L2_gloss,L2_etym
almanio,ˌæljʊmˈɪniəm,aluminium,aluminium
coklat,kˈɑːklæt,"chocolate, brown, coklat:  ",coklat
silet,sˈɪlɪt,razor blade,silet
spit,spˈiːd,"speedboat, motorboat",speed
