L2_orth,L2_ipa,L2_gloss,L2_etym
інтэрв'ю,ˈɪntɚvjˌuː,interview,interview
бізнес,bˈɪznəs,business (commercial activity; enterprise),business
Буркіна-Фасо,bɜːkˈiːnə fˈɑːsoʊ,Burkina Faso (a country in Africa),Burkina Faso
Віктар,vˈɪktɚ,"A male given name, Viktar, equivalent to English Victor",Victor
камп'ютар,kəmpjˈuːɾɚ,computer,computer
лідар,lˈiːdɚ,leader,leader
мітынг,mˈiːɾɪŋ,"(politics) rally, mass-meeting (a demonstration; an",meeting
офіс,ˈɑːfɪs,office,office
прынтар,pɹˈɪntɚ,(computing) printer (device that prints images and,printer
рок,ɹˈɑːk,rock music,rock
рок,ɹˈɑːk,rock music,rock
спорт,spˈoː͡ɹt,sport,sport
той,ˈæstɚɹˌɪsk tˈiː,"that, those, the one, the other",*tъ
фільм,fˈɪlm,"film, movie",film
хобі,hˈɑːbi,hobby (activity done for enjoyment in spare time),hobby
