L2_orth,L2_ipa,L2_gloss,L2_etym
baatey,bˈiː,boat,bát
billey,bˈɪl,"(law) bill (proposed law), Hie yn billey ny hrooid.The",bill
billey,bˈɪl,"(law) bill (proposed law), Hie yn billey ny hrooid.The",bill
Brasseel,bɹɐzˈɪl,Brazil,Brazil
giat,ˈæstɚɹˌɪsk ɡˈɛɾə,"gate, way, opening, portal",*geta
prinse,pɹˈɪns,prince,prince
ruy,ˈɑː͡ɹ,"red, ginger, red-haired, foxy, sandy, Cha nel ping",rúad
sollan,sˈælæn,"(chemistry, seasoning) salt",salann
tinshur,tˈɪŋkt͡ʃɚ,tincture,tincture
tinsyl,tˈɪnsəl,tinsel,tinsel
Veneswaaley,vˌɛnɪzwˈeɪlə,Venezuela,Venezuela
vondeish,ˈævæntɪd͡ʒ,"advantage, Hug eh eh da'n vondeish echey hene. ― He",avantage
